#gene	sample1	sample2	sample3	sample7	sample8	sample9
C2CD5	8489	3127	6796	6167	4315	6619
ETNK1	174	76	247	183	241	228
SOX5	294	539	1383	1172	577	495
BCAT1	712	239	720	457	402	114
LRMP	8056	9268	8773	15813	11018	8308
CASC1	404	1021	507	917	707	827
LYRM5	2000	1473	1181	1527	1894	1523
KRAS	7563	6431	3418	3983	6537	8522
LMNTD1	5131	5315	10029	13875	8684	6703
RASSF8	1185	1790	1979	3259	906	1693
BHLHE41	116	228	268	200	281	247
SSPN	856	1885	1451	6186	2413	3704
ITPR2	1307	1439	1524	928	1407	2672
ASUN	309	604	634	563	1041	476
FGFR1OP2	878	835	2403	5337	4056	1657
TM7SF3	3395	4025	2907	4771	6074	3946
MED21	617	800	586	940	487	1093
C12orf71	1186	496	2034	1151	708	1908
STK38L	2904	3177	2949	3201	3344	2008
ARNTL2	787	1229	440	1082	1923	735
SMCO2	275	505	1056	681	1089	611
PPFIBP1	1483	1662	2118	670	2608	945
REP15	1747	818	384	676	765	1595
MRPS35	79	86	47	110	29	180
MANSC4	432	305	804	1410	645	1388
KLHL42	344	543	230	480	342	219
PTHLH	776	1719	277	244	1058	2181
CCDC91	3014	1826	2517	3695	1689	3667
FAR2	3895	3290	4009	8649	7225	4268
ERGIC2	1783	1690	1558	3579	4521	3406
OVCH1	1955	2733	3057	3035	4453	3592
TMTC1	349	1802	1375	2344	448	1412
IPO8	737	1526	390	3091	1640	1013
CAPRIN2	7019	5330	9751	3633	10590	8710
TSPAN11	1490	2857	4578	3603	3423	4504
DDX11	1752	746	1344	1353	538	2444
OVOS2	490	200	225	129	194	164
FAM60A	1035	786	846	530	1055	1936
DENND5B	511	354	889	1024	1054	364
ETFBKMT	7586	5261	7765	11541	12686	14638
AMN1	1328	1219	1075	2298	2291	1768
H3F3C	327	345	548	573	384	937
KIAA1551	2242	5321	5142	9582	5566	8707
BICD1	3406	7486	7132	5336	11172	9373
FGD4	1231	969	992	899	1055	1469
DNM1L	2289	1758	2815	2135	2417	2073
YARS2	1546	431	656	1838	1026	777
PKP2	6712	2770	2216	5407	4596	5615
SYT10	4904	3026	6125	7210	7920	9715
ALG10	58	54	46	75	62	57
ALG10B	2450	1850	2354	1834	2329	2773
CPNE8	1478	2952	2147	2323	2426	3630
KIF21A	591	511	641	424	1220	739
ABCD2	1148	1036	1008	2121	2046	2548
C12orf40	3401	2888	1489	3100	5103	5434
SLC2A13	1325	3378	601	714	1547	2613
LRRK2	1324	2251	1456	2718	2798	2328
CNTN1	275	260	190	155	205	272
PDZRN4	1222	2507	2549	1285	3734	4359
GXYLT1	19002	23748	13737	15901	5759	28617
YAF2	2889	1503	1912	1813	2427	2769
PPHLN1	660	658	1531	679	1424	976
ZCRB1	3619	5346	2642	4068	3771	2149
PRICKLE1	1975	1557	1048	1976	3088	1875
ADAMTS20	1238	1337	3167	2789	1784	2806
PUS7L	1795	391	1025	717	1273	855
IRAK4	4838	6641	9680	9343	6072	11296
TWF1	7407	6366	5199	6736	7725	11350
TMEM117	2734	2964	4370	5023	3937	2475
NELL2	3191	2647	3415	2397	3912	6185
DBX2	216	78	421	232	73	161
ANO6	851	824	434	886	900	1636
ARID2	1498	3638	4619	4359	2286	2977
SCAF11	1411	922	1094	1884	1993	911
SLC38A1	245	1046	1695	877	1516	870
SLC38A2	2912	3715	2134	3781	4689	5764
SLC38A4	209	298	547	291	278	340
AMIGO2	19	4	12	49	11	10
PCED1B	786	449	513	724	1089	810
RPAP3	507	869	427	654	448	958
ENDOU	6428	5700	3443	6444	4197	2559
RAPGEF3	2159	1445	4407	5070	3520	5836
SLC48A1	4827	3622	3751	796	5300	4590
HDAC7	4449	1721	3749	2894	3273	3066
VDR	3785	5079	7720	10208	12859	5805
TMEM106C	1622	1179	1641	1245	727	1307
COL2A1	344	484	335	389	234	373
SENP1	5869	4957	2604	2183	4685	4942
PFKM	4565	2458	7397	3232	4469	2615
ASB8	551	1440	1000	1149	1390	1590
CCDC184	2125	2805	2636	2307	2790	2006
OR10AD1	1281	855	1343	605	1455	1655
H1FNT	9621	6922	7776	6795	2946	7156
ZNF641	12986	7341	8297	11892	9617	8114
ANP32D	2561	3947	4299	2367	4751	3160
C12orf54	2484	3543	2501	6550	3696	4673
OR8S1	496	743	636	616	1361	1610
LALBA	2885	4449	9654	6985	6006	5384
KANSL2	1654	2525	2596	4491	2759	1979
CCNT1	973	1396	1414	2120	662	1583
LINC00935	2301	1798	2172	3839	2164	3863
ADCY6	9158	7210	4408	4928	3639	12511
CACNB3	1356	1870	1048	1788	2494	4626
DDX23	1443	1206	3620	3665	4921	5238
RND1	1266	761	1580	2217	1545	1308
RP11-302B13.5	415	521	354	834	1652	938
CCDC65	2414	1098	1744	2488	1368	1321
FKBP11	2573	855	2327	2448	4910	2200
AC073610.5	407	774	747	477	874	905
ARF3	1030	1274	1428	4575	727	5477
WNT10B	1069	746	1722	1639	1224	955
WNT1	1902	1306	1691	799	1812	1298
DDN	2858	4635	1710	3628	2059	4228
PRKAG1	1931	1244	901	2364	3131	3389
KMT2D	185	526	192	221	473	299
RHEBL1	10998	5929	9631	11113	5574	3431
DHH	2764	2333	2324	3868	2277	1321
LMBR1L	1588	927	649	1014	1088	1577
TUBA1B	3159	3124	2635	4478	2246	3259
TUBA1A	37	26	45	93	72	48
TUBA1C	1340	853	1046	3890	1989	1584
PRPH	1175	434	1156	500	414	534
TROAP	107	175	77	141	118	191
C1QL4	1017	1108	1740	702	984	1074
DNAJC22	3543	3941	1299	2593	1721	3880
SPATS2	1547	1577	1931	2586	1752	1600
KCNH3	8788	4388	5085	9085	9609	13765
MCRS1	8468	4722	15391	16685	9386	7585
PRPF40B	1856	1273	1606	1533	2735	1927
FAM186B	1603	1080	654	1214	497	1729
FMNL3	3371	2244	1121	1768	2244	2463
TMBIM6	2122	2557	1121	1079	3190	3361
NCKAP5L	3208	1654	2200	6612	2554	3220
BCDIN3D	1364	752	3447	798	1523	919
FAIM2	1608	1900	3593	3098	3026	6123
AQP2	1838	3881	2875	4412	1579	1691
AQP5	758	1091	1033	1443	1397	1151
AQP6	4694	4696	1992	4702	2422	5567
RACGAP1	785	863	1211	1358	998	607
ASIC1	2423	3281	4042	1768	3101	2954
SMARCD1	953	1577	1360	3138	2009	4289
GPD1	795	1789	312	799	1114	864
COX14	1057	1173	1185	1124	629	921
CERS5	6250	2823	2617	9883	4423	6591
LIMA1	3689	775	2908	3830	1075	2280
FAM186A	519	261	441	892	749	191
LARP4	12	15	17	42	56	73
DIP2B	2022	2629	854	3100	1750	2240
ATF1	2780	2372	2388	1814	2276	2105
TMPRSS12	846	757	1249	1133	1608	1159
METTL7A	3603	8477	9445	6824	17495	10009
HIGD1C	3422	2616	3816	4679	3075	2498
SLC11A2	1245	689	1808	854	1531	1637
LETMD1	176	72	104	194	257	236
CSRNP2	1711	2677	1035	1613	2146	2368
TFCP2	2831	803	1992	1536	4457	1489
POU6F1	2476	1939	1236	1608	1075	2359
DAZAP2	93	64	63	46	102	55
SMAGP	1947	2017	2362	2259	2102	1131
BIN2	6639	4057	6144	3417	7990	5702
CELA1	574	604	799	648	629	502
GALNT6	2435	4442	3746	5471	1986	3798
SLC4A8	3883	1961	3099	4845	3391	4621
SCN8A	984	2565	1164	891	1221	1005
ANKRD33	762	956	1783	2455	1481	1006
ACVRL1	160	218	166	230	249	349
ACVR1B	617	1698	509	1044	1838	1133
GRASP	607	495	458	415	883	689
NR4A1	333	544	327	473	698	638
ATG101	1703	1145	2375	3144	1650	2036
KRT80	123	84	144	137	160	85
KRT7	3125	7928	2665	3816	10876	4087
KRT86	1484	2693	1003	1592	2949	2673
KRT81	3115	2833	2012	2244	2257	2617
KRT83	567	396	671	745	571	573
KRT85	6866	12164	8446	4588	6079	14155
KRT84	769	1355	724	1292	2018	616
KRT82	1399	1308	1104	853	336	2071
KRT75	2368	1897	3889	919	2968	1675
KRT6B	395	556	366	559	480	599
KRT6C	1805	852	1151	2265	2121	2512
KRT6A	994	1464	649	1289	2946	1996
KRT5	2376	2199	3635	3095	1501	1543
KRT71	708	577	471	919	293	720
KRT74	914	1642	1990	1916	2797	1091
KRT72	2118	2079	1850	3692	2896	4218
KRT73	3962	8217	4925	6221	5240	9076
KRT2	3551	1637	2994	2490	4308	3877
KRT1	996	862	1491	1921	759	1543
KRT77	133	99	243	87	261	86
KRT76	188	231	203	413	283	127
KRT3	587	816	412	742	886	443
KRT4	60	80	57	179	386	132
KRT79	55	117	91	215	80	103
KRT78	1226	841	497	1162	1147	1692
KRT8	17073	6425	15849	11961	13950	11298
KRT18	2046	891	654	2073	1940	1453
EIF4B	5854	7007	4382	4671	6605	5109
TNS2	10855	5054	4137	5347	12774	10944
SPRYD3	2253	2159	1897	2951	3492	1042
IGFBP6	682	762	2406	1611	2020	1845
SOAT2	1092	512	472	1363	1485	1016
CSAD	1913	1448	2717	1790	1405	2204
ZNF740	402	401	980	550	717	486
ITGB7	7768	9059	1914	12252	6089	9269
RARG	5156	4381	6487	15221	3181	13860
RP11-624J6.2	10738	3079	3947	6894	4428	4082
MFSD5	3029	5483	2999	6581	3514	3023
ESPL1	2210	1902	1904	1973	1895	680
PFDN5	878	2075	2166	2284	3469	4067
C12orf10	6251	15698	11671	6037	17712	9916
AAAS	328	580	529	597	721	556
SP7	2845	2148	1583	3902	6203	4708
SP1	2972	3295	2809	3165	2853	3779
AMHR2	616	448	443	553	680	215
PRR13	3	7	1	1	6	1
PCBP2	1722	2648	2312	3138	1816	2182
MAP3K12	2023	1235	1182	1713	2019	1307
TARBP2	525	492	626	250	539	215
RP11-793H13.10	348	621	273	687	754	423
NPFF	2042	1835	3602	4231	7733	7666
ATF7	4279	4662	8540	4123	6975	7261
ATP5G2	6389	4080	2332	5339	7355	11737
CALCOCO1	484	529	432	443	200	474
HOXC13	3418	3119	3870	4877	6877	3691
HOXC12	12345	4578	9720	13642	11055	12365
HOXC11	7518	5457	17876	10683	7205	12184
HOXC10	4366	3825	2197	3020	3470	4642
RP11-834C11.12	10427	15069	7871	7372	6132	15074
HOXC6	2876	5813	7812	4251	3983	3354
HOXC9	736	821	549	453	768	461
HOXC8	710	2233	1822	715	1586	2034
HOXC4	2954	5317	5115	6143	4476	8494
HOXC5	133	88	169	561	100	263
SMUG1	1938	3365	2504	4287	5154	2273
CBX5	338	256	730	258	425	366
HNRNPA1	4352	4831	12277	10971	10801	13147
NFE2	5175	9524	4651	8838	5235	8925
COPZ1	3013	3701	6916	3489	6482	4360
GPR84	778	621	558	960	598	998
ZNF385A	800	1760	1502	1568	450	847
ITGA5	1299	4104	1205	2399	1397	2199
GTSF1	383	1554	738	660	995	873
NCKAP1L	34	25	29	96	96	35
PDE1B	2168	2173	1371	1808	2611	2492
PPP1R1A	339	443	270	503	920	387
LACRT	4269	1661	1830	2167	6138	2548
DCD	116	94	55	128	159	110
MUCL1	172	95	116	248	167	165
TESPA1	1579	2443	2100	3234	1760	1079
NEUROD4	3950	8575	5728	5580	4278	3256
OR9K2	1223	3198	3417	3861	4330	1190
OR10A7	4011	4415	2770	5758	10022	4178
OR6C74	847	1758	488	767	871	706
OR6C6	99	319	333	270	430	348
OR6C1	1810	2026	1367	2071	5600	5069
OR6C3	2053	2254	3276	1447	2409	3296
OR6C75	2193	3281	3504	3051	3591	4740
OR6C65	16	14	17	15	17	18
OR6C76	978	1244	822	975	944	819
OR6C2	1515	752	536	912	1247	1632
OR6C70	1792	817	1368	1952	2212	1665
OR6C68	1893	911	1558	2143	2589	2583
OR6C4	997	573	656	622	651	1213
OR2AP1	1277	1415	1089	2457	5158	2373
OR10P1	2900	2854	2376	3501	3290	2285
METTL7B	134	133	170	116	116	89
ITGA7	1088	1210	1897	538	1323	649
RP11-644F5.10	433	348	1385	405	623	591
BLOC1S1	4408	6146	4140	9013	6652	3408
RDH5	4672	5414	2876	9333	4380	3011
CD63	1201	758	688	649	1624	817
GDF11	1508	1366	2422	2174	1767	1533
SARNP	2563	2955	2568	4600	2947	3505
RP11-762I7.5	844	1267	597	1537	2311	575
ORMDL2	3409	2741	2226	2609	2304	1901
DNAJC14	3614	2419	1705	3420	3405	4126
MMP19	196	42	214	172	199	139
PYM1	630	570	267	931	360	772
DGKA	5610	1964	5299	2406	2362	4341
PMEL	85	54	108	176	133	104
CDK2	765	626	651	1663	856	1059
RAB5B	1866	1815	2804	1522	1724	1145
SUOX	536	2378	1843	2933	1899	1804
IKZF4	10555	4603	6706	8670	9284	8142
RPS26	2028	927	886	3036	971	1950
ERBB3	1294	1776	228	502	1080	1445
RP11-603J24.9	1195	1726	2024	4341	1194	3398
PA2G4	5264	4213	5313	8213	3558	5228
RPL41	256	327	249	128	281	352
ZC3H10	31	58	27	106	58	28
ESYT1	510	1193	720	326	995	665
MYL6B	1019	6272	5432	5875	4044	1680
MYL6	4563	2786	3130	3730	9236	4871
SMARCC2	1181	306	873	1848	664	1030
RNF41	773	787	444	1249	747	1115
NABP2	2300	1875	3802	3323	2451	1286
SLC39A5	1458	576	399	1062	995	769
ANKRD52	5292	4848	2954	11638	16154	7306
COQ10A	5586	4597	3918	8830	5170	2271
CS	3606	1764	3575	7019	5171	6183
RP11-977G19.10	671	2556	3279	2850	2692	2972
CNPY2	461	315	479	1140	836	957
PAN2	3641	4435	5832	4372	7443	4568
IL23A	959	2966	1645	1195	1898	2676
STAT2	25	15	25	29	28	35
APOF	3228	2720	4184	6015	3730	4429
TIMELESS	1495	2022	1809	1100	2420	2164
MIP	36600	15153	17398	37369	16016	24058
SPRYD4	3505	3615	2729	4449	5366	3629
GLS2	341	585	500	724	738	496
RBMS2	3419	5226	4245	3957	2680	3390
BAZ2A	11	24	4	12	13	28
ATP5B	3358	15033	2252	15797	8531	12759
PTGES3	2820	1720	1940	4517	4147	4309
NACA	858	378	340	633	786	491
PRIM1	948	2744	1781	2967	1217	1736
HSD17B6	522	402	277	880	544	332
SDR9C7	2238	1621	6978	2155	2253	2295
RDH16	2599	5456	3851	4399	5655	1544
GPR182	2164	2547	1816	2759	2163	1017
ZBTB39	151	121	211	344	180	267
TAC3	6340	6566	7616	13964	6232	5157
MYO1A	297	155	298	593	419	413
NEMP1	4970	4308	3227	3542	3720	8463
NAB2	241	785	345	859	897	914
STAT6	2469	4742	4550	3632	5898	5623
LRP1	1053	812	1473	1229	2377	3795
NXPH4	1556	900	907	2468	2031	1846
SHMT2	227	183	216	206	552	581
NDUFA4L2	1366	649	1477	1060	489	1960
STAC3	409	206	256	334	331	459
RP11-123K3.4	1233	575	1129	1872	902	1441
R3HDM2	1039	755	870	937	847	571
INHBC	81	53	46	58	89	102
INHBE	1597	1507	786	933	1430	840
GLI1	1869	1662	1105	1553	4100	3302
ARHGAP9	2040	4013	6123	4282	2903	5665
MARS	2162	4321	4630	6896	4536	5912
DDIT3	3959	6809	4377	3879	4149	3515
MBD6	888	741	588	571	1649	1332
DCTN2	2153	3016	2819	3128	5294	3608
KIF5A	1405	975	1118	2057	2009	1502
PIP4K2C	9385	9752	13018	5562	6868	9681
DTX3	5830	10944	9099	14945	23336	8335
ARHGEF25	632	436	409	462	535	1181
SLC26A10	2034	1312	2281	2076	4864	3720
B4GALNT1	9470	7919	6006	7754	4490	6115
OS9	3650	2352	1376	2277	984	1448
AGAP2	370	334	439	697	651	1029
TSPAN31	344	280	365	503	436	350
CDK4	272	420	534	624	432	469
MARCH9	1947	2713	1728	3268	2052	2287
CYP27B1	9206	4912	3624	10511	11134	7292
METTL1	320	336	325	446	371	907
METTL21B	14199	16899	10808	12939	5668	8973
RP11-571M6.15	3853	5751	7481	8823	3343	7486
TSFM	1429	1138	866	1861	616	890
AVIL	2063	2286	2296	3368	3445	2374
CTDSP2	1581	1042	476	1188	665	783
ATP23	349	325	205	418	310	479
LRIG3	10578	3772	6897	25763	12045	10486
SLC16A7	924	367	693	901	648	1021
FAM19A2	566	1230	556	828	1571	1181
USP15	76	68	98	102	135	121
MON2	1368	1253	3965	3696	2623	2311
PPM1H	596	795	464	1362	1139	839
AVPR1A	1757	2316	2837	1630	2318	2025
DPY19L2	2367	2217	1423	3323	3346	4251
TMEM5	3058	1626	2262	2264	3387	2201
SRGAP1	1784	1845	964	3736	867	2976
C12orf66	665	993	1123	693	1037	751
C12orf56	3649	4140	5828	9521	7041	8579
XPOT	519	725	875	778	630	1178
TBK1	4178	6287	2695	3190	2649	4477
RASSF3	2026	4017	5148	6646	5820	3123
GNS	1068	1281	1673	2426	2639	1721
TBC1D30	1690	884	1081	889	1474	1865
WIF1	1911	575	1414	558	776	894
LEMD3	2081	2806	1452	2969	2295	2852
MSRB3	2611	2181	5664	7556	4302	3592
HMGA2	7224	3569	3688	7517	1903	3447
LLPH	4227	4411	3641	6732	5473	5462
RP11-745O10.4	2820	2371	2385	2845	1418	705
TMBIM4	12799	6802	4613	12075	14741	7455
IRAK3	169	150	152	189	412	196
HELB	317	196	571	378	418	526
GRIP1	227	344	306	161	557	301
CAND1	7214	9903	6540	8285	9454	13494
DYRK2	2967	1280	2337	2123	558	2679
IFNG	915	700	924	1300	1280	563
IL26	31	97	77	60	34	13
IL22	3730	3340	2384	6183	5815	5089
MDM1	4174	3609	2396	11266	2382	4603
RAP1B	1111	1998	1430	324	1528	1691
NUP107	4537	6141	6022	8873	9291	13934
SLC35E3	99	80	81	43	103	118
MDM2	48	42	36	28	51	55
CPM	161	265	212	288	404	378
CPSF6	140	176	66	81	194	81
LYZ	366	458	786	269	641	500
YEATS4	1989	4393	4112	5785	7555	2689
FRS2	1654	3613	3707	4465	2135	3365
CCT2	237	958	1192	1435	1418	1113
LRRC10	967	392	873	937	459	530
BEST3	3230	2091	1423	3219	2746	1859
RAB3IP	2664	5910	6556	3658	5137	7716
AC025263.3	1588	2457	1931	2127	2341	1558
MYRFL	4242	4682	3103	4236	2973	2779
CNOT2	1580	2126	3107	3714	5123	5660
AC092881.1	783	464	1302	2237	840	1669
KCNMB4	539	494	236	108	783	397
PTPRB	3369	1407	2033	4807	2993	3164
PTPRR	1502	1532	2024	2896	2065	1248
TSPAN8	3831	1512	5121	3253	3174	7618
LGR5	9187	7032	10676	10644	18693	10377
ZFC3H1	221	142	135	329	234	466
THAP2	582	258	264	303	202	301
RP11-293I14.2	1548	2974	2666	3184	4214	2895
TMEM19	2072	2903	4932	3373	3718	8133
RAB21	4460	5456	6414	6791	5062	2955
TBC1D15	2113	1173	1836	1915	1774	2407
TPH2	103	245	218	377	332	299
TRHDE	234	222	131	265	202	240
ATXN7L3B	390	277	329	314	121	703
KCNC2	2572	1234	966	1484	1090	1113
CAPS2	1291	1413	1397	1344	1417	818
GLIPR1L1	171	124	173	334	349	346
GLIPR1L2	538	750	971	861	225	738
GLIPR1	2404	2357	4774	4167	3099	1915
KRR1	1482	1486	862	2100	2883	2200
PHLDA1	598	1597	786	2210	2566	800
NAP1L1	1969	1481	414	2442	1877	1976
BBS10	4044	3619	3532	5635	4873	5582
OSBPL8	4308	2634	2169	3317	6752	7540
ZDHHC17	2725	1892	4283	1859	1299	6062
CSRP2	218	150	138	131	351	210
E2F7	1451	3786	4524	1697	4481	3379
NAV3	590	1384	2003	1409	2131	1606
SYT1	7224	9114	9456	9137	12001	14691
PAWR	2948	1810	1791	2134	3221	2240
PPP1R12A	6189	5179	5453	3137	3269	9277
OTOGL	1599	1478	1391	2743	2677	2720
PTPRQ	1135	1000	449	4190	1660	1263
MYF6	2516	3199	1841	2719	3528	1557
MYF5	1027	583	645	1353	507	1309
LIN7A	3881	6952	4638	3858	12644	8714
ACSS3	2281	1322	2352	4077	3132	4342
PPFIA2	778	1169	1277	1968	1014	1095
CCDC59	654	515	446	1145	278	2143
METTL25	6823	1934	2200	1957	3659	3667
TMTC2	350	585	177	308	534	490
SLC6A15	609	918	641	1129	367	794
TSPAN19	2823	2416	1823	3524	1708	2220
LRRIQ1	446	309	250	333	201	335
ALX1	1153	526	220	619	138	390
RASSF9	3264	1478	5825	3615	7730	5001
NTS	317	411	476	582	460	536
MGAT4C	750	3054	1123	1461	3168	2524
C12orf50	773	369	1347	710	1125	1148
C12orf29	434	1076	1951	3834	981	2696
CEP290	2211	2958	3193	3942	3716	3172
TMTC3	614	387	391	423	417	471
KITLG	2904	2689	4255	1981	5089	5799
DUSP6	217	159	249	463	346	218
POC1B	4118	2477	1753	1176	2377	6295
GALNT4	1907	1661	1609	3145	975	2038
POC1B-GALNT4	1648	2169	1218	2511	2537	2522
ATP2B1	73	179	165	256	294	129
CCER1	11850	5785	3672	11240	9462	4556
EPYC	416	1070	1341	1905	2385	1131
KERA	21563	14825	13243	16179	10231	14902
LUM	2727	2821	3468	6228	6575	2793
DCN	4300	2296	4348	925	2389	3418
BTG1	2999	8508	5227	3431	4341	5243
CLLU1OS	3296	9256	6192	6833	6210	6721
CLLU1	4390	4162	4959	5229	3746	7386
C12orf74	3170	3459	3708	4790	1319	3394
PLEKHG7	896	1400	809	1879	2023	1642
EEA1	9846	5294	8238	12618	13078	12449
NUDT4	1093	1486	582	1291	971	1323
UBE2N	159	175	103	222	387	164
MRPL42	1670	2012	973	291	1965	1119
SOCS2	3483	4032	4622	4427	2165	5596
CRADD	2206	2224	2079	5433	3034	2494
PLXNC1	1285	1788	1414	1735	2333	1402
CEP83	2173	3377	2583	3850	5508	5055
TMCC3	5635	2302	4492	2095	5153	5309
NDUFA12	267	244	193	331	153	262
NR2C1	1766	3584	2098	1438	2849	2197
FGD6	1401	1527	2195	2672	1803	1238
VEZT	1305	382	996	1198	1209	961
METAP2	1025	1092	1421	531	846	716
USP44	2210	3771	1962	2874	2322	3438
NTN4	752	754	672	642	553	565
SNRPF	370	221	168	186	563	395
CCDC38	1698	2035	2546	1260	1875	958
AMDHD1	2370	3862	2089	4468	3217	4502
HAL	239	139	311	217	384	225
LTA4H	1254	1068	1443	2017	1487	2357
ELK3	7139	13690	16410	11833	9264	10182
CDK17	4447	3484	4333	2562	7336	3297
CFAP54	153	96	171	241	202	284
NEDD1	435	415	558	665	850	389
TMPO	7442	6019	5330	14167	5140	11029
SLC25A3	1266	2238	2005	3755	2059	2686
IKBIP	3720	3091	6093	3793	2762	5343
APAF1	192	144	81	42	320	592
ANKS1B	4699	1196	2250	7116	3305	5439
FAM71C	10165	7647	3812	3303	7345	10206
UHRF1BP1L	3225	3932	5614	6045	2879	4778
ACTR6	748	648	238	330	604	556
DEPDC4	5124	6400	6291	5320	7771	3610
SCYL2	6315	9160	9228	11539	15060	6918
SLC17A8	206	250	225	169	396	548
NR1H4	1542	1665	727	1266	2648	2292
GAS2L3	2195	3226	3003	3118	3532	6245
ANO4	3003	2173	4715	3230	2051	4272
SLC5A8	1856	2229	1582	2544	3761	3137
UTP20	4447	5638	5013	6933	6774	10076
ARL1	356	499	253	391	383	221
SPIC	512	796	668	1139	1157	1089
MYBPC1	1180	924	1203	1524	1927	1897
CHPT1	3576	3841	4619	5402	5443	3115
SYCP3	2600	2424	1838	4072	2585	1688
GNPTAB	8472	5099	8053	7497	8604	12829
DRAM1	579	542	862	532	356	328
CCDC53	1016	4666	3157	2896	4674	1917
NUP37	243	241	230	47	200	292
AC079907.1	2170	1551	4768	1714	1976	2795
PARPBP	120	363	254	522	203	436
PMCH	1311	1393	1622	1314	2644	799
IGF1	293	489	859	399	341	239
PAH	299	281	227	552	797	554
ASCL1	1688	2533	1274	1357	1757	1014
C12orf42	773	2167	2654	1419	4086	2058
STAB2	4025	2582	3108	1570	3108	1781
NT5DC3	1116	558	653	763	1825	1037
HSP90B1	3288	2127	6915	1361	3360	1563
C12orf73	168	172	100	191	222	188
TDG	3184	4163	3013	1419	4378	3746
GLT8D2	1528	2594	1149	3485	4386	2586
HCFC2	1925	1448	1460	2338	1482	1359
NFYB	2029	1617	1593	4959	4422	2601
TXNRD1	4717	2285	3257	5981	2955	3710
EID3	1078	732	1924	1055	2315	1877
CHST11	1897	810	851	1372	2543	1906
SLC41A2	540	1784	375	2409	1945	1461
C12orf45	1210	1601	1286	1309	1854	608
ALDH1L2	6100	5225	3335	4843	7426	2618
KIAA1033	1021	401	762	1297	470	2082
APPL2	3115	1187	2744	877	2262	2254
C12orf75	3060	1477	4076	2701	2462	2719
NUAK1	2946	1512	2105	2649	2018	2977
CKAP4	3219	3612	755	2569	3351	2218
TCP11L2	1279	870	1371	1095	995	891
POLR3B	1094	831	805	532	1410	1280
RFX4	2260	3500	1275	3024	4163	2897
RIC8B	2200	1180	3330	2868	4516	3988
TMEM263	316	98	303	357	179	155
MTERF2	110	485	231	473	538	543
CRY1	724	879	757	620	519	1240
BTBD11	3414	1109	1398	3509	2671	2575
PWP1	268	585	457	644	582	316
PRDM4	1550	1980	1385	3865	1809	1721
ASCL4	2519	2903	3911	2642	1934	1469
WSCD2	1965	1798	2437	2758	2020	2614
CMKLR1	2650	2656	2800	3349	1456	2474
FICD	620	378	379	221	636	495
SART3	7725	3655	4180	3323	6795	6957
ISCU	1196	739	1006	967	1133	1533
TMEM119	1066	843	3152	760	930	4692
SELPLG	4940	4565	2655	3642	5338	3847
CORO1C	249	253	412	281	280	183
SSH1	7287	10411	3798	10117	7136	5969
DAO	8538	8358	7644	5330	3491	7221
SVOP	1352	2028	2378	2003	2066	1383
USP30	1328	1675	3758	5230	3334	3649
ALKBH2	5061	3764	2181	5162	3584	4077
UNG	1846	3044	2352	1650	1379	3398
ACACB	774	2457	1593	1540	570	1417
FOXN4	6765	8268	6496	11107	5910	8889
MYO1H	1952	1814	1283	1856	1008	1177
KCTD10	1869	1928	2094	3485	2020	714
UBE3B	15	21	9	48	35	19
MMAB	9200	12979	10437	5631	6857	14504
MVK	1651	3780	3125	4426	3549	2691
FAM222A	79	141	132	206	110	134
TRPV4	2162	1518	2763	2406	3320	3692
GLTP	1435	1227	1203	426	1873	748
TCHP	1118	1714	1899	1366	2838	4680
GIT2	7998	11720	10308	16945	10919	17161
ANKRD13A	2126	1060	5482	4721	2932	5525
C12orf76	3208	2358	682	2990	1805	2843
IFT81	867	1017	1429	947	3332	1637
ATP2A2	110	177	214	274	141	64
ANAPC7	10477	3841	3143	4458	5171	3410
ARPC3	2305	2910	1226	3536	3158	3204
GPN3	4711	6824	6466	6374	11313	3961
FAM216A	3848	3688	2203	1590	5060	3295
VPS29	3441	1470	2275	3767	3489	1532
RAD9B	608	995	369	363	415	561
PPTC7	4497	3765	2947	2575	2805	5511
TCTN1	1235	1349	2114	3495	1689	2735
HVCN1	2276	2145	2059	3500	1243	2973
PPP1CC	1868	833	1338	1629	1457	1962
CCDC63	3730	2495	2612	5312	5687	3626
MYL2	250	403	153	289	247	447
CUX2	2465	2876	3009	3317	4044	1667
FAM109A	1331	1159	3140	3255	1817	1543
SH2B3	3812	6011	3121	3766	3199	3779
ATXN2	4154	2518	5337	9547	6661	3413
BRAP	1194	1059	1856	2057	1898	1229
ACAD10	1028	2007	1347	581	2179	1048
RP11-162P23.2	1558	661	812	1250	1369	1056
ALDH2	167	59	96	48	122	103
MAPKAPK5	849	3515	4070	2114	2441	2195
TMEM116	0	1	0	2	0	1
ERP29	91	48	80	103	120	46
NAA25	2192	3949	3344	3865	8223	2802
TRAFD1	42	118	81	174	133	140
HECTD4	4571	3343	3469	11908	5709	5617
RPL6	7894	6731	2774	6242	9814	6996
PTPN11	959	688	1035	780	992	854
RPH3A	2618	1519	5209	6101	4786	4671
OAS1	2877	1607	3544	2345	3518	1339
OAS3	8401	3861	5504	6920	3773	5623
OAS2	3294	3419	2283	2231	3213	4465
DTX1	6	1	2	10	3	13
RASAL1	2215	1739	1936	1619	3799	2683
CFAP73	834	646	1437	1179	894	1733
DDX54	3722	4099	4108	2977	2511	10990
RITA1	6359	4012	5235	5868	8821	4814
IQCD	39	133	79	158	82	160
