#gene	sample7	sample8	sample9
FAM107B	1756	2310	1570
CDNF	7009	8819	3278
HSPA14	4816	4872	9130
SUV39H2	4875	2561	3071
DCLRE1C	1439	3740	10833
MEIG1	786	1634	1476
OLAH	226	43	502
ACBD7	726	1060	951
RPP38	1403	1477	4804
NMT2	1079	1398	1592
FAM171A1	3284	7249	2990
ITGA8	1446	2648	601
FAM188A	2395	1844	2159
PTER	2428	1253	1352
C1QL3	1576	7669	2396
RSU1	1351	970	446
CUBN	935	2041	2262
TRDMT1	2823	3048	2345
VIM	4398	2842	2769
ST8SIA6	3501	5336	3650
HACD1	702	802	1356
STAM	1900	2967	3613
TMEM236	1409	1666	1223
MRC1	542	189	439
SLC39A12	4577	2994	1711
CACNB2	2329	1474	654
NSUN6	919	429	840
ARL5B	2166	2782	3176
MALRD1	1553	2100	3171
PLXDC2	1223	1036	1351
NEBL	468	880	513
C10orf113	6358	6514	3245
CASC10	2728	5365	2691
SKIDA1	1142	1440	1237
MLLT10	2344	3120	2956
DNAJC1	12899	6015	6014
EBLN1	2012	2526	1550
COMMD3	2455	3493	2085
COMMD3-BMI1	2172	2060	1368
BMI1	3759	3031	6161
SPAG6	13890	4973	6545
PIP4K2A	5201	4685	1514
ARMC3	3685	1071	1619
MSRB2	6969	2174	6586
PTF1A	4437	2384	5474
C10orf67	8062	9642	1630
OTUD1	5829	3435	2764
KIAA1217	1154	797	683
ARHGAP21	5848	3295	5391
PRTFDC1	2552	2599	4893
ENKUR	1298	1151	2688
THNSL1	2465	1348	1679
GPR158	1536	442	2254
MYO3A	960	362	224
GAD2	2487	1428	2096
APBB1IP	455	1831	601
PDSS1	2093	2395	3281
ABI1	1324	1496	789
ANKRD26	2882	1234	2628
YME1L1	14775	11710	16735
MASTL	1749	2866	4809
ACBD5	305	266	258
PTCHD3	1290	5476	2664
RAB18	785	1041	949
MKX	2705	2214	3825
ARMC4	11752	5093	7974
MPP7	5360	4272	3740
WAC	1607	2662	2947
BAMBI	1269	920	1447
LYZL1	239	245	240
SVIL	10219	6923	12135
KIAA1462	9930	6490	3701
MTPAP	790	1581	1190
MAP3K8	39	51	31
LYZL2	316	197	146
ZNF438	2893	4022	6423
ZEB1	2644	5810	2382
ARHGAP12	2236	694	1741
KIF5B	2558	2553	4758
EPC1	4480	1862	1933
CCDC7	3358	3212	669
AL356053.1	2966	1228	831
ITGB1	3189	3751	3102
NRP1	669	1171	1301
PARD3	142	165	207
CUL2	3550	3086	4871
CREM	147	118	64
CCNY	1932	2394	2509
GJD4	3614	5001	5056
FZD8	207	244	126
ANKRD30A	8087	4376	8287
MTRNR2L7	645	546	242
AL135791.1	8296	9194	5191
ZNF248	1911	1007	1551
ZNF25	660	775	2566
ZNF33A	628	661	796
ZNF37A	6542	2431	1754
ZNF33B	29184	24709	27443
BMS1	2822	1792	1433
RET	101	416	170
CSGALNACT2	98	62	16
RASGEF1A	96	101	40
FXYD4	2362	1339	1542
HNRNPF	3240	2096	3092
ZNF487	11374	7177	17154
ZNF239	1828	7155	7664
ZNF485	3581	4216	6481
ZNF32	3167	2702	3439
C10orf142	1092	845	1786
CXCL12	190	183	793
TMEM72	3849	4332	2384
RASSF4	552	1035	763
C10orf10	3497	2155	5235
ZNF22	6085	12893	7764
OR13A1	1159	2179	1781
ALOX5	422	211	264
MARCH8	324	556	704
ZFAND4	2265	2645	2207
FAM21C	115	232	110
AGAP4	2108	1929	1643
TIMM23	1870	4500	2998
NCOA4	133	194	151
MSMB	54	82	50
ANTXRL	670	592	503
AGAP14P	122	184	142
ANXA8L1	2952	1151	3010
NPY4R	1592	3257	3434
GPRIN2	3770	1034	1331
SYT15	2465	3816	2988
PTPN20	7175	8144	5108
GDF10	180	134	165
GDF2	2430	2319	4959
RBP3	86	187	89
ZNF488	3999	6615	10419
ANXA8	2696	891	814
FAM25G	3042	3138	3418
AGAP9	4988	3139	1974
ABC7-42404400C24.1	1069	1339	1567
CH17-360D5.1	1645	625	1180
FAM25C	4218	8180	6689
FRMPD2	802	1145	915
MAPK8	4180	3476	2881
ARHGAP22	1151	883	735
WDFY4	262	364	977
LRRC18	9414	2854	4481
VSTM4	8519	6361	5004
FAM170B	6537	1428	1622
C10orf128	648	1510	849
C10orf71	409	220	384
DRGX	415	1124	521
ERCC6	132	78	33
PGBD3	2508	2899	2435
CHAT	391	370	622
SLC18A3	1089	3190	1104
C10orf53	9267	8460	6614
OGDHL	520	274	664
PARG	5372	9793	8040
TIMM23B	425	799	545
AGAP6	568	593	898
FAM21A	8880	3428	1639
ASAH2	336	255	483
SGMS1	21	21	17
ASAH2B	27	25	79
A1CF	1245	2908	3027
PRKG1	1187	1600	2788
CSTF2T	1750	1071	872
DKK1	1468	763	818
MBL2	578	325	462
PCDH15	4031	6169	5987
MTRNR2L5	3448	3672	1800
ZWINT	3371	2129	3660
IPMK	404	690	887
CISD1	1634	2238	1755
UBE2D1	2502	2086	2502
TFAM	723	1435	954
BICC1	1427	2671	997
PHYHIPL	3423	6484	6895
FAM13C	4440	2240	1519
SLC16A9	5613	4250	5617
MRLN	9	23	9
CCDC6	117	382	606
ANK3	25	54	38
CDK1	4683	4416	7576
RHOBTB1	19273	10457	5428
TMEM26	232	244	171
C10orf107	2696	452	1639
ARID5B	3623	3107	5014
RTKN2	3861	3248	1564
ZNF365	349	386	319
ADO	9006	2753	13998
EGR2	804	624	1649
NRBF2	766	1519	3624
JMJD1C	2487	4089	7060
REEP3	1800	1508	1662
CTNNA3	6001	12009	3540
LRRTM3	1604	1428	1059
DNAJC12	1873	1654	2692
SIRT1	239	84	127
HERC4	808	1580	2222
MYPN	1431	667	872
ATOH7	2179	2854	3898
PBLD	1367	1774	2502
HNRNPH3	460	312	359
RUFY2	4343	2066	2660
DNA2	1625	818	505
SLC25A16	314	210	182
TET1	2013	1048	988
CCAR1	279	593	753
STOX1	1446	995	463
DDX50	4249	4653	2908
DDX21	1389	1178	1993
KIF1BP	832	557	553
SRGN	3556	3238	1857
VPS26A	2055	2844	1740
SUPV3L1	618	930	2038
HKDC1	8370	11158	9004
HK1	1173	1536	2248
TACR2	2034	1353	1311
TSPAN15	889	1206	1825
NEUROG3	1605	1780	3839
C10orf35	2261	1163	1408
COL13A1	592	325	374
H2AFY2	230	50	161
AIFM2	15522	5983	12340
TYSND1	5409	10646	9882
SAR1A	6528	4326	5395
PPA1	10981	3525	9220
NPFFR1	1723	1342	1241
LRRC20	4159	2936	4864
EIF4EBP2	5088	2995	4257
NODAL	5586	7327	8127
PALD1	2174	4031	5668
PRF1	3069	2484	1561
ADAMTS14	1497	2778	2579
TBATA	1454	519	1857
SGPL1	3592	3113	4011
PCBD1	5585	7701	5153
UNC5B	3206	2135	4021
SLC29A3	1245	3380	2107
CDH23	742	1779	684
C10orf105	1418	2489	2086
C10orf54	10229	10082	11291
PSAP	932	630	305
CHST3	14554	9277	10802
SPOCK2	19588	15113	11222
ASCC1	4472	6189	8167
ANAPC16	2580	2336	2032
DDIT4	631	566	382
DNAJB12	14532	6270	8206
MICU1	157	399	234
MCU	371	409	239
OIT3	599	1828	1106
PLA2G12B	4146	2524	3255
P4HA1	2073	1255	2119
NUDT13	2146	2292	2474
ECD	2474	1728	1186
FAM149B1	1347	3149	2873
DNAJC9	830	716	495
MRPS16	6776	2801	2986
CFAP70	3658	2296	812
ANXA7	1300	2101	3185
MSS51	623	1382	279
PPP3CB	1761	1221	2312
USP54	7995	6676	5543
MYOZ1	1698	1945	1491
SYNPO2L	457	166	248
AGAP5	150	245	340
SEC24C	2376	2989	4110
FUT11	2241	894	5285
CHCHD1	894	880	560
ZSWIM8	999	1089	439
RP11-574K11.31	3194	5131	3957
NDST2	1879	3431	1927
CAMK2G	6316	12003	4876
PLAU	4962	3450	3983
C10orf55	963	550	1195
VCL	762	936	924
AP3M1	85	215	109
ADK	5740	2512	3109
KAT6B	859	1858	870
DUPD1	499	284	91
DUSP13	2742	7526	2342
SAMD8	20277	15400	13025
VDAC2	2084	4124	4879
COMTD1	2464	1801	4653
ZNF503	3072	4406	3022
C10orf11	4470	1653	1657
AC013286.1	1229	824	907
KCNMA1	2921	2272	2427
DLG5	2398	2435	1139
POLR3A	47	84	48
RPS24	4487	2387	5406
ZMIZ1	2106	1406	1281
PPIF	2331	2413	1956
ZCCHC24	141	63	108
EIF5AL1	1660	1244	937
SFTPA2	266	242	234
SFTPA1	1479	442	982
NUTM2B	3033	3820	4115
NUTM2E	753	237	446
SFTPD	11091	9173	6698
TMEM254	1291	1305	722
PLAC9	10128	11935	12175
ANXA11	172	105	177
MAT1A	500	454	337
DYDC1	2933	997	2142
DYDC2	4626	3606	2188
FAM213A	8427	11261	3014
TSPAN14	566	1982	1038
SH2D4B	1755	641	506
NRG3	1071	1583	1465
GHITM	1522	1041	2150
C10orf99	639	658	202
CDHR1	76	50	56
LRIT2	739	1031	686
LRIT1	1620	3904	3581
RGR	1282	724	1064
CCSER2	7247	8902	4478
GRID1	8798	2314	13480
WAPL	13831	10722	7487
OPN4	455	662	544
LDB3	772	461	739
BMPR1A	3850	1646	1865
MMRN2	252	178	161
SNCG	3631	1041	2098
ADIRF	3278	2817	3340
FAM25A	786	408	297
GLUD1	4943	3350	5519
FAM35A	2853	4168	3016
NUTM2A	13302	5604	8622
NUTM2D	168	188	122
MINPP1	8829	7903	14404
PAPSS2	1706	1282	2527
ATAD1	2591	2676	5443
KLLN	4176	4535	4681
PTEN	2090	4049	1840
RNLS	514	1072	1730
LIPJ	4050	1862	2376
LIPF	5997	1935	4010
LIPK	2833	4418	4994
LIPN	3309	7532	1463
LIPM	4241	4409	4015
ANKRD22	5753	9135	2126
STAMBPL1	384	358	304
ACTA2	1801	717	1242
FAS	518	596	669
CH25H	4311	7796	2532
LIPA	4221	5739	2360
IFIT2	2624	2183	2664
IFIT3	887	520	665
IFIT1B	395	794	1646
IFIT1	649	1316	934
IFIT5	178	168	193
SLC16A12	7538	2405	2436
PANK1	1694	1657	1653
KIF20B	1606	1548	1532
HTR7	8349	4039	2871
RPP30	991	812	525
ANKRD1	778	1676	729
PCGF5	3113	4490	9177
HECTD2	1517	1844	1641
PPP1R3C	15209	3793	3937
TNKS2	2432	2974	1641
FGFBP3	102	92	93
BTAF1	933	1254	512
CPEB3	3698	5008	11759
MARCH5	1550	1479	775
IDE	1513	535	856
KIF11	3516	5100	3257
HHEX	891	1022	949
EXOC6	709	4230	2082
CYP26C1	278	224	348
CYP26A1	805	550	1580
MYOF	1435	3267	6963
CEP55	103	80	84
FFAR4	902	1118	775
RBP4	490	207	300
PDE6C	3530	4404	4302
FRA10AC1	950	1702	1849
LGI1	9131	10094	13889
SLC35G1	734	785	999
PLCE1	476	1175	504
NOC3L	0	0	0
TBC1D12	286	662	305
HELLS	2136	2545	3742
CYP2C18	4542	5480	3306
RP11-400G3.5	3609	3044	1514
CYP2C19	198	110	90
CYP2C9	2186	2075	2648
CYP2C8	1849	1825	1944
ACSM6	11879	24267	11528
PDLIM1	856	707	607
SORBS1	10053	6897	10742
ALDH18A1	539	628	863
TCTN3	8444	8613	7444
ENTPD1	5300	3752	8959
AL365273.1	16245	14910	15101
RP11-248J23.7	29	55	72
CC2D2B	431	2691	1509
CCNJ	3107	2184	2643
ZNF518A	1694	3055	4476
BLNK	2070	2459	2132
DNTT	1334	1169	2219
OPALIN	2597	873	946
TLL2	2479	2788	1956
TM9SF3	10508	10724	8859
PIK3AP1	3002	2442	5654
LCOR	3584	6947	4723
SLIT1	107	51	60
ARHGAP19-SLIT1	881	1595	2010
ARHGAP19	1139	1060	1003
FRAT1	1591	2853	1972
FRAT2	2323	2904	1987
RRP12	1917	2328	1954
PGAM1	3876	5636	5409
EXOSC1	718	281	258
ZDHHC16	6935	1410	2746
MMS19	1375	1458	795
UBTD1	760	1153	701
ANKRD2	39	32	24
HOGA1	1004	983	1008
RP11-548K23.11	8675	4338	12132
C10orf62	3455	2108	1937
MORN4	3041	3409	5786
PI4K2A	373	207	644
AVPI1	5461	2189	2726
MARVELD1	2231	1674	1721
ZFYVE27	1947	661	810
SFRP5	516	601	251
GOLGA7B	197	289	483
CRTAC1	4392	4048	3842
R3HCC1L	1881	2018	3040
LOXL4	1882	1399	1693
PYROXD2	6547	8292	2472
HPS1	3442	2455	5004
HPSE2	3235	3289	3895
CNNM1	1173	3634	3744
GOT1	1247	1413	4242
NKX2-3	1814	953	1691
SLC25A28	1492	1674	2207
ENTPD7	58	98	63
CUTC	1770	2995	1759
COX15	224	153	198
ABCC2	436	374	467
DNMBP	3208	1941	1883
CPN1	464	1657	3108
ERLIN1	1130	1144	1264
CHUK	1767	1218	2358
CWF19L1	2697	2215	3268
BLOC1S2	571	605	773
PKD2L1	3595	6915	14455
SCD	1556	2612	7130
WNT8B	2151	1567	1521
SEC31B	3292	4969	2455
RP11-411B6.6	6382	3590	3446
NDUFB8	408	401	323
HIF1AN	1024	748	846
PAX2	7180	5193	6092
SLF2	5033	3483	4359
MRPL43	2606	1313	1913
SEMA4G	635	431	411
C10orf2	2742	3215	4130
LZTS2	10145	8557	8729
PDZD7	1792	3446	1844
SFXN3	5946	7295	4606
KAZALD1	2340	4435	2358
TLX1	3013	2877	4249
LBX1	7074	3091	4508
BTRC	2002	2182	2238
DPCD	264	171	229
POLL	4824	4380	6526
FBXW4	442	234	421
FGF8	4636	4105	2616
NPM3	5165	1638	4374
MGEA5	1144	1587	1881
KCNIP2	6122	2658	6469
C10orf76	2999	1879	1936
HPS6	2856	2883	1855
LDB1	544	870	1108
PPRC1	3131	12495	3213
NOLC1	1426	539	1104
ELOVL3	1075	1868	844
PITX3	195	156	146
GBF1	3696	3779	4369
NFKB2	1925	2694	4170
PSD	5930	5441	8262
FBXL15	1795	2003	1520
CUEDC2	775	924	1263
C10orf95	8473	6649	3890
MFSD13A	4874	8723	4952
ACTR1A	1040	2076	2254
SUFU	483	352	769
TRIM8	366	207	458
ARL3	1292	710	1508
SFXN2	122	77	226
WBP1L	263	427	408
CYP17A1	5283	5890	3319
BORCS7	17858	7359	10465
BORCS7-ASMT	58	65	72
AS3MT	1482	1345	2379
CNNM2	5745	1714	6518
NT5C2	1475	1095	1362
RPEL1	6034	6908	3710
INA	8914	11899	11320
PCGF6	3250	1639	2772
TAF5	145	225	239
USMG5	1583	675	1339
PDCD11	2840	1574	2786
CALHM2	2429	2124	927
CALHM1	1426	1468	919
CALHM3	4287	5391	3362
NEURL1	12	19	27
SH3PXD2A	4911	3855	4757
OBFC1	219	234	137
SLK	1566	1109	1679
COL17A1	3312	2860	2379
SFR1	1070	1045	810
CFAP43	6173	7328	8305
GSTO1	2846	1874	2824
GSTO2	5826	8984	7907
ITPRIP	2741	12189	5175
CFAP58	6976	7724	11461
SORCS3	640	801	792
SORCS1	2206	5017	5208
XPNPEP1	2917	1054	1966
ADD3	373	874	553
MXI1	608	2057	916
SMNDC1	1973	4291	2002
DUSP5	172	120	131
SMC3	217	432	367
RBM20	97	105	37
PDCD4	3610	3065	3956
BBIP1	3130	10710	2613
SHOC2	2420	3623	3678
ADRA2A	2970	7150	4065
GPAM	1496	2187	2458
TECTB	4763	8907	10232
ACSL5	3943	2424	2362
ZDHHC6	6225	3353	7372
VTI1A	6547	8093	10046
TCF7L2	3795	3293	1991
HABP2	3129	2842	1703
NRAP	2173	1807	3967
CASP7	2832	3123	1570
PLEKHS1	959	743	1201
DCLRE1A	996	1320	1096
NHLRC2	125	181	155
ADRB1	868	565	1038
CCDC186	172	89	88
TDRD1	463	1681	1370
VWA2	2474	4118	1791
AFAP1L2	40	99	81
ABLIM1	1332	1160	1623
FAM160B1	1038	1000	874
TRUB1	4390	2100	3883
ATRNL1	1575	1096	1738
GFRA1	566	509	668
CCDC172	512	1211	602
PNLIPRP3	277	543	360
PNLIP	1543	2101	1946
PNLIPRP1	5757	1563	5546
C10orf82	19176	13521	13029
HSPA12A	278	470	581
ENO4	517	1431	977
SHTN1	117	265	200
AC023283.1	6160	4575	3892
VAX1	1279	1348	842
KCNK18	2008	8775	8665
SLC18A2	2438	5267	5673
PDZD8	5112	5507	4316
EMX2	3831	3691	7099
RAB11FIP2	2073	2120	3357
FAM204A	3516	2044	516
PRLHR	736	558	855
CACUL1	419	923	1012
NANOS1	3495	2183	7127
EIF3A	2169	1881	2813
FAM45A	680	1568	301
SFXN4	3749	2687	3232
PRDX3	2840	3538	3057
GRK5	2117	2493	1130
RGS10	887	711	862
TIAL1	674	1033	469
BAG3	4078	1508	5480
INPP5F	190	384	303
MCMBP	10419	6719	13312
SEC23IP	9038	5219	6444
PLPP4	1143	1549	1074
WDR11	464	697	825
FGFR2	1203	900	2547
ATE1	1034	397	1008
NSMCE4A	1135	2140	2627
TACC2	1146	811	672
BTBD16	1279	1100	1493
PLEKHA1	716	434	953
ARMS2	1781	1068	1618
HTRA1	3996	6674	3155
DMBT1	2722	1048	2338
C10orf120	8014	4509	4386
CUZD1	234	88	153
FAM24B	6422	6647	3938
FAM24A	87	130	131
C10orf88	2087	2055	1444
PSTK	830	752	329
IKZF5	1337	1587	1811
ACADSB	9141	7454	3624
HMX3	13764	9330	19680
HMX2	5323	2080	2894
BUB3	2215	5546	4021
GPR26	1943	1185	926
CPXM2	134	191	290
CHST15	580	1104	1180
OAT	1224	738	629
NKX1-2	501	453	793
LHPP	470	443	622
RP11-12J10.3	1408	1043	1656
FAM53B	1507	529	713
METTL10	53	57	38
FAM175B	2938	2367	2760
ZRANB1	1565	1851	1921
CTBP2	6718	10195	6752
TEX36	1654	1875	2985
EDRF1	153	559	442
MMP21	3139	3434	2307
UROS	4123	5229	1624
BCCIP	2384	3676	1164
DHX32	4502	8785	8638
FANK1	2039	1194	847
ADAM12	1391	2259	1545
C10orf90	1132	4592	793
DOCK1	2611	8255	8937
FAM196A	3150	6222	4704
NPS	1104	998	1052
FOXI2	20	15	36
CLRN3	1976	2029	3083
PTPRE	1308	937	1393
MKI67	1332	550	2988
MGMT	1536	1842	2168
EBF3	5981	1797	1981
LINC00959	2154	1536	2693
GLRX3	4859	2643	2437
TCERG1L	4130	5150	6084
PPP2R2D	9180	4907	13609
BNIP3	1070	1003	2822
JAKMIP3	4600	4925	1935
DPYSL4	2402	1853	3964
STK32C	50	50	48
LRRC27	6536	3760	1941
PWWP2B	132	140	80
INPP5A	1251	1889	874
NKX6-2	1363	1062	1334
CFAP46	2326	3733	3896
ADGRA1	8827	36234	15960
KNDC1	1381	1057	920
UTF1	3825	1811	2372
VENTX	4106	2792	3500
ADAM8	333	461	1034
TUBGCP2	1856	1907	1622
ZNF511	832	852	1258
ZNF511-PRAP1	104	67	312
CALY	2264	748	2140
PRAP1	804	446	546
FUOM	409	241	258
ECHS1	1005	1214	1112
PAOX	4303	1274	2737
RP11-108K14.8	3297	1706	1066
MTG1	572	549	715
SPRN	14593	11233	8242
CYP2E1	4104	1035	2904
SYCE1	88	64	76
FRG2B	12703	13526	11763
IQSEC3	1169	2699	1714
SLC6A12	1614	738	655
SLC6A13	2761	2700	2418
KDM5A	489	247	220
CCDC77	318	360	351
B4GALNT3	1426	2388	1376
NINJ2	18	13	7
WNK1	5252	2021	3029
RAD52	220	423	284
ERC1	219	1058	1145
WNT5B	1474	958	983
FBXL14	2764	2352	579
ADIPOR2	971	1210	759
CACNA2D4	484	792	842
LRTM2	6906	4166	7817
DCP1B	7101	5012	1077
CACNA1C	2892	2583	8633
FKBP4	15349	4421	8293
ITFG2	231	69	233
NRIP2	1228	1087	964
RP4-816N1.8	33	38	46
FOXM1	2608	2123	1727
RHNO1	249	355	211
TULP3	434	967	477
TEAD4	4915	6256	4799
TSPAN9	13448	6426	9264
PRMT8	9163	3601	10401
CRACR2A	4029	9094	2282
PARP11	1194	2476	2334
CCND2	5336	2659	2360
TIGAR	995	1778	1310
FGF23	2387	4327	2982
FGF6	146	235	193
C12orf4	1699	2498	2759
RAD51AP1	7035	6922	9921
DYRK4	11353	11013	10512
RP11-500M8.7	1838	4393	2349
AKAP3	348	569	186
NDUFA9	3408	2507	2437
RP11-234B24.6	1813	1604	2409
GALNT8	12064	20188	9953
KCNA6	6108	6077	5659
KCNA1	853	1813	1323
KCNA5	2278	4680	2245
NTF3	4764	2156	2274
ANO2	322	233	229
VWF	1231	944	1652
CD9	2642	6214	3820
PLEKHG6	4284	9287	5050
TNFRSF1A	617	1839	1423
SCNN1A	7597	9362	4726
LTBR	2270	2444	2375
CD27	3625	5287	3314
TAPBPL	982	714	530
VAMP1	1012	461	776
MRPL51	1946	1499	2319
NCAPD2	11	5	7
GAPDH	527	757	1051
IFFO1	5234	2967	2505
NOP2	3264	1856	2811
CHD4	1918	3112	2410
LPAR5	2854	2892	4867
ACRBP	2215	1366	2765
ING4	3231	2582	3341
ZNF384	2126	1729	1612
PIANP	177	318	243
COPS7A	590	452	700
MLF2	1059	234	178
PTMS	6129	4232	2409
LAG3	1983	2189	1488
CD4	4195	3468	2791
GPR162	6080	2635	4166
P3H3	70	109	81
GNB3	627	1764	1756
CDCA3	1746	1099	2283
USP5	7837	8676	10475
TPI1	2153	1387	461
SPSB2	5802	12199	4858
LRRC23	7288	10021	4840
ENO2	2325	1617	1845
ATN1	3949	2649	1803
C12orf57	626	439	933
PTPN6	637	932	625
PHB2	1831	2866	5223
EMG1	10824	3616	4768
RP3-461F17.3	16	33	23
LPCAT3	1930	2069	2576
C1S	2475	1339	2429
C1R	3924	3674	1190
C1RL	1988	1380	1423
RBP5	2222	1693	1469
CLSTN3	1329	819	1076
PEX5	1902	2328	3220
ACSM4	1225	1517	1302
CD163L1	3590	5637	2573
CD163	2192	1568	2019
APOBEC1	1132	796	652
GDF3	1195	1432	1493
DPPA3	133	371	230
CLEC4C	6679	2135	3907
NANOGNB	1403	2059	1644
NANOG	4921	3434	4317
SLC2A14	468	845	188
SLC2A3	1828	2665	1707
FOXJ2	3277	3938	5042
C3AR1	898	600	1683
NECAP1	587	1186	1135
CLEC4A	2815	3819	1288
ZNF705A	446	351	560
FAM90A1	1032	370	385
CLEC6A	2782	2690	3656
CLEC4D	4229	2642	2040
CLEC4E	1114	470	1231
AICDA	1795	1497	1991
MFAP5	395	326	220
RIMKLB	1845	1753	1595
A2ML1	7254	16365	4385
PHC1	2062	2507	2285
M6PR	6263	3144	3736
KLRG1	639	584	1731
A2M	369	752	1175
PZP	3142	4742	2885
KLRB1	8282	7023	3828
CLEC2D	65	204	120
CLECL1	2144	3579	1639
CD69	6584	16299	10112
KLRF1	364	509	429
CLEC2B	512	807	1198
KLRF2	524	562	245
CLEC2A	1696	1283	1285
CLEC12A	298	498	358
CLEC1B	1914	2964	1796
CLEC12B	5764	8921	4179
CLEC9A	18241	14971	19833
CLEC1A	11104	7077	11087
CLEC7A	5921	2463	4857
OLR1	694	1396	1929
TMEM52B	681	1085	1178
GABARAPL1	1088	700	693
KLRD1	80	177	130
KLRC4-KLRK1	1758	2030	2611
KLRK1	34	18	15
KLRC4	4748	3254	5040
KLRC3	5078	3158	1460
RP11-277P12.6	5023	4773	7599
KLRC2	488	329	51
KLRC1	160	304	135
EIF2S3L	7472	6225	7059
MAGOHB	8267	6025	5152
STYK1	976	307	660
YBX3	1383	1424	2727
TAS2R7	601	779	353
TAS2R8	3349	1779	2337
TAS2R9	1065	2941	3317
PRH1	5679	8881	11835
TAS2R10	11016	9985	15417
PRH1-PRR4	3576	3102	3246
PRR4	6432	1517	2197
TAS2R13	1486	3913	2561
PRH2	892	2442	1497
TAS2R14	236	138	229
TAS2R50	1708	3402	944
TAS2R20	1014	1005	1443
TAS2R19	10981	9226	6758
TAS2R31	5166	11290	6858
TAS2R46	505	1550	1099
TAS2R43	3040	2158	3323
TAS2R30	5069	2487	3163
SMIM10L1	2345	2437	1513
TAS2R42	5676	4593	3084
PRB3	5685	14328	10625
PRB4	1668	3086	4213
PRB1	3970	4093	3228
PRB2	1212	970	1401
ETV6	4580	7772	12480
BCL2L14	2524	2024	1321
LRP6	2377	2109	2126
MANSC1	9344	3622	6952
BORCS5	1060	194	617
DUSP16	5410	5288	7709
CREBL2	3537	6282	4269
GPR19	2575	3826	4559
CDKN1B	1785	1306	1681
APOLD1	1878	2123	2758
DDX47	518	473	555
GPRC5A	1888	1163	1413
GPRC5D	9224	14460	12005
HEBP1	3056	1813	2011
FAM234B	967	1433	1573
GSG1	4719	3851	3443
EMP1	1246	3412	1702
GRIN2B	422	389	334
ATF7IP	2373	3047	2461
PLBD1	1100	1584	1649
GUCY2C	18178	6632	11944
HIST4H4	790	709	575
H2AFJ	11722	7781	21663
WBP11	346	440	367
C12orf60	8204	16936	6826
SMCO3	5891	12867	11264
ART4	5366	4607	6164
MGP	1222	1019	1051
ERP27	14593	10953	10399
ARHGDIB	6212	5830	3074
PDE6H	285	292	475
RERG	8210	4807	10889
PTPRO	397	278	301
EPS8	1602	1562	2543
STRAP	2040	1550	1103
DERA	1268	1665	1327
SLC15A5	11088	11677	13232
MGST1	1877	2888	2002
LMO3	4461	4761	2521
RERGL	861	815	1898
PIK3C2G	3943	15861	3433
PLCZ1	9460	4056	20978
CAPZA3	1982	2073	2290
PLEKHA5	28	115	298
AEBP2	7982	7991	13350
PDE3A	1076	925	624
SLCO1C1	1018	1219	1629
SLCO1B3	3405	5097	6525
RP11-545J16.1	1629	1518	1235
SLCO1B7	1869	4046	3293
RP11-125O5.2	3606	5063	4348
SLCO1B1	887	2105	587
SLCO1A2	913	1602	1437
IAPP	7720	11698	10573
PYROXD1	4763	6479	3117
RECQL	280	384	466
GOLT1B	2277	1777	923
SPX	1123	598	1029
GYS2	2459	2738	1215
LDHB	2517	1084	1505
KCNJ8	3829	3854	7323
ABCC9	1272	1656	849
CMAS	1750	1346	2476
ST8SIA1	1270	328	619
C2CD5	6167	4315	6619
ETNK1	183	241	228
SOX5	1172	577	495
BCAT1	457	402	114
LRMP	15813	11018	8308
CASC1	917	707	827
LYRM5	1527	1894	1523
KRAS	3983	6537	8522
LMNTD1	13875	8684	6703
RASSF8	3259	906	1693
BHLHE41	200	281	247
SSPN	6186	2413	3704
ITPR2	928	1407	2672
ASUN	563	1041	476
FGFR1OP2	5337	4056	1657
TM7SF3	4771	6074	3946
MED21	940	487	1093
C12orf71	1151	708	1908
STK38L	3201	3344	2008
ARNTL2	1082	1923	735
SMCO2	681	1089	611
PPFIBP1	670	2608	945
REP15	676	765	1595
MRPS35	110	29	180
MANSC4	1410	645	1388
KLHL42	480	342	219
PTHLH	244	1058	2181
CCDC91	3695	1689	3667
FAR2	8649	7225	4268
ERGIC2	3579	4521	3406
OVCH1	3035	4453	3592
TMTC1	2344	448	1412
IPO8	3091	1640	1013
CAPRIN2	3633	10590	8710
TSPAN11	3603	3423	4504
DDX11	1353	538	2444
OVOS2	129	194	164
FAM60A	530	1055	1936
DENND5B	1024	1054	364
ETFBKMT	11541	12686	14638
AMN1	2298	2291	1768
H3F3C	573	384	937
KIAA1551	9582	5566	8707
BICD1	5336	11172	9373
FGD4	899	1055	1469
DNM1L	2135	2417	2073
YARS2	1838	1026	777
PKP2	5407	4596	5615
SYT10	7210	7920	9715
ALG10	75	62	57
ALG10B	1834	2329	2773
CPNE8	2323	2426	3630
KIF21A	424	1220	739
ABCD2	2121	2046	2548
C12orf40	3100	5103	5434
SLC2A13	714	1547	2613
LRRK2	2718	2798	2328
CNTN1	155	205	272
PDZRN4	1285	3734	4359
GXYLT1	15901	5759	28617
YAF2	1813	2427	2769
PPHLN1	679	1424	976
ZCRB1	4068	3771	2149
PRICKLE1	1976	3088	1875
ADAMTS20	2789	1784	2806
PUS7L	717	1273	855
IRAK4	9343	6072	11296
TWF1	6736	7725	11350
TMEM117	5023	3937	2475
NELL2	2397	3912	6185
DBX2	232	73	161
ANO6	886	900	1636
ARID2	4359	2286	2977
SCAF11	1884	1993	911
