#gene	sample1	sample2	sample3	sample4	sample5	sample6
ZNF488	6706	4508	7632	8733	6093	12332
ANXA8	696	1803	1263	2723	1413	1429
FAM25G	3396	4806	2715	2728	1712	856
AGAP9	4285	1907	2467	2447	2665	1073
ABC7-42404400C24.1	1297	1349	1395	889	3040	2616
CH17-360D5.1	580	1206	757	534	2722	1598
FAM25C	3054	2632	3648	3944	9282	4584
FRMPD2	581	803	415	913	1797	1116
MAPK8	2906	2962	2144	5172	4700	3734
ARHGAP22	618	768	413	701	634	626
WDFY4	450	225	441	731	388	358
LRRC18	3131	4029	6030	5676	6692	9889
VSTM4	4027	2044	2628	6009	3589	2557
FAM170B	3314	1396	1111	4744	2087	2741
C10orf128	609	620	264	1020	912	731
C10orf71	651	249	436	253	836	978
DRGX	301	419	556	400	451	478
ERCC6	92	79	113	35	54	98
PGBD3	1322	808	2543	2328	3790	670
CHAT	229	224	645	774	367	595
SLC18A3	2923	1935	2925	3359	3021	3177
C10orf53	4792	1676	4091	5383	4220	4895
OGDHL	339	510	356	988	767	180
PARG	5996	7219	11135	9428	10078	8728
TIMM23B	255	212	184	380	459	429
AGAP6	415	377	194	605	872	495
FAM21A	1821	2297	3213	3289	5987	6061
ASAH2	396	275	314	474	538	466
SGMS1	8	11	21	33	14	55
ASAH2B	14	42	26	33	41	30
A1CF	2207	2567	1358	1245	1326	1470
PRKG1	1034	2403	1512	2945	2464	826
CSTF2T	961	755	1447	313	1936	1737
DKK1	1025	348	502	1378	894	1073
MBL2	302	250	190	479	326	866
PCDH15	5677	7804	6582	7163	9427	4751
MTRNR2L5	2391	3908	3042	2977	4444	1955
ZWINT	2934	5426	5373	3852	12077	3035
IPMK	299	391	473	695	994	302
CISD1	1420	1341	2037	1259	2052	1593
UBE2D1	2515	971	2940	1642	1580	4582
TFAM	1122	564	1010	1245	1649	771
BICC1	795	806	1005	1342	1668	1851
PHYHIPL	3013	1919	1718	4499	6541	6714
FAM13C	2270	447	964	3431	3054	1472
SLC16A9	7102	4617	5949	3882	2585	9282
MRLN	11	15	8	21	10	18
CCDC6	329	153	207	379	368	297
ANK3	41	19	33	72	32	94
CDK1	7021	6318	7860	7563	8495	4788
RHOBTB1	15130	4011	11840	9457	24162	13595
TMEM26	579	258	339	313	257	115
C10orf107	1195	1881	1189	1467	1230	3087
ARID5B	4773	5217	4655	2424	3217	3865
RTKN2	4569	2020	3636	4096	5426	4583
ZNF365	366	153	307	323	531	480
ADO	7420	5456	7806	13959	5994	8426
EGR2	392	481	270	793	398	552
NRBF2	1100	1921	2802	1839	1801	1358
JMJD1C	3947	5535	4992	4181	2262	1822
REEP3	1899	1058	817	1385	665	723
CTNNA3	15088	5225	7180	4366	7200	11147
LRRTM3	818	1640	541	1549	1252	862
DNAJC12	2050	1245	1749	1856	2116	2221
SIRT1	44	55	115	124	144	131
HERC4	1233	1409	2244	2190	1695	826
MYPN	1696	1616	1391	1271	1525	983
ATOH7	2010	3364	1523	2821	3634	1486
PBLD	1162	853	1293	1425	1461	1844
HNRNPH3	371	288	287	438	320	594
RUFY2	2547	2839	5610	3568	3059	3466
DNA2	435	1048	615	466	889	2061
SLC25A16	225	182	256	156	614	468
TET1	1113	1319	606	1294	2055	2499
CCAR1	799	306	400	1493	482	331
STOX1	567	885	1031	1332	1292	1406
DDX50	3523	3240	3717	4940	1675	2616
DDX21	1266	1127	952	800	1160	783
KIF1BP	1041	515	466	440	522	675
SRGN	983	1955	937	2272	1649	4102
VPS26A	1280	2667	1552	2114	1834	2095
SUPV3L1	493	646	396	756	1278	724
HKDC1	9045	5924	7095	6668	7386	4800
HK1	918	1757	540	1122	2249	1855
TACR2	1889	1197	1385	1403	1795	1632
TSPAN15	572	532	853	624	892	1182
NEUROG3	1361	1893	2185	1388	1648	1790
C10orf35	3003	1655	739	963	1378	1663
COL13A1	269	451	300	293	305	649
H2AFY2	118	92	70	129	125	46
AIFM2	8586	4898	13567	5043	10981	5532
TYSND1	9403	14547	6438	14654	7426	9347
SAR1A	5776	5717	9143	4623	12559	10095
PPA1	3906	4368	2538	4666	2872	12870
NPFFR1	908	1342	432	1303	1072	1641
LRRC20	4689	1792	2909	1972	2538	2664
EIF4EBP2	4586	1477	3693	2060	3547	2541
NODAL	6752	8018	2305	3271	3728	7773
PALD1	1609	2431	2877	3940	3497	1572
PRF1	2896	1973	2156	2749	4520	2416
ADAMTS14	1174	2489	3179	2047	2309	2372
TBATA	815	1194	2552	1158	487	1988
SGPL1	5685	3842	3459	4035	2656	4031
PCBD1	2725	1719	1271	1433	3876	3769
UNC5B	2195	1221	918	3436	2010	1589
SLC29A3	2734	1055	2591	2944	946	1996
CDH23	1256	1407	426	2435	1221	654
C10orf105	2242	2648	1897	3025	3989	1177
C10orf54	11772	10645	12346	14522	15033	14602
PSAP	423	262	632	368	459	330
CHST3	6823	5197	7695	10166	5438	6416
SPOCK2	11644	6628	10745	7764	5487	5451
ASCC1	3351	5095	6206	5526	4568	10801
ANAPC16	591	1835	1792	1361	2364	1938
DDIT4	623	224	642	361	747	360
DNAJB12	6774	10453	4057	12522	4501	15379
MICU1	259	565	279	246	164	140
MCU	187	236	333	354	565	435
OIT3	842	1404	1910	1178	2383	2094
PLA2G12B	2955	2743	3788	4052	3646	4367
P4HA1	1806	4582	738	1643	3650	3324
NUDT13	1551	1851	1658	3123	2728	3093
ECD	1131	1213	255	1241	1716	1921
FAM149B1	1387	1789	2353	1912	1384	1948
DNAJC9	363	438	918	594	358	846
MRPS16	2456	4383	2967	5000	1562	5696
CFAP70	1151	1456	2801	2025	1519	1962
ANXA7	900	557	1466	1622	1590	3230
MSS51	295	512	797	945	1510	1890
PPP3CB	801	1402	911	786	942	1224
USP54	4901	2991	9498	5380	8652	8864
MYOZ1	1946	1560	1740	1849	3255	3124
SYNPO2L	707	424	301	562	573	286
AGAP5	115	195	130	148	137	110
SEC24C	2700	1902	3668	2984	2460	3250
FUT11	1589	1673	2596	3443	3554	1633
CHCHD1	1053	704	652	339	532	845
ZSWIM8	517	397	750	1386	741	1122
RP11-574K11.31	5144	4707	6790	5869	3673	3284
NDST2	2229	2036	1566	1170	2527	2764
CAMK2G	12161	6028	8334	10202	10018	10722
PLAU	4060	3667	6296	2710	4200	3380
C10orf55	994	433	568	1402	614	827
VCL	1086	939	697	1099	790	1903
AP3M1	51	44	38	107	71	54
ADK	2424	3140	1117	2941	2991	3642
KAT6B	615	1598	394	903	1135	763
DUPD1	266	96	406	265	424	168
DUSP13	3879	2712	2488	4062	2866	3946
SAMD8	7630	17106	17600	14219	13141	12638
VDAC2	1273	2696	4013	4272	3563	4922
COMTD1	2670	2824	1415	2610	4656	2777
ZNF503	2039	3247	3379	5985	4319	6952
C10orf11	1114	1921	1802	1553	1997	708
AC013286.1	1128	409	755	1005	925	916
KCNMA1	2992	1636	2028	1819	1811	3448
DLG5	1615	1978	1136	1349	1843	983
POLR3A	29	28	43	59	218	67
RPS24	3186	4485	3682	6121	3128	4566
ZMIZ1	643	1399	1523	2052	1753	1245
PPIF	1044	2331	1653	861	2341	2549
ZCCHC24	90	74	40	127	96	81
EIF5AL1	1436	592	954	403	1198	1230
SFTPA2	291	206	146	241	194	261
SFTPA1	527	748	287	1908	1581	1293
NUTM2B	3289	1669	2202	2692	1082	3823
NUTM2E	286	275	193	310	518	324
SFTPD	8602	3419	11507	7420	8039	9977
TMEM254	671	785	419	1179	1025	642
PLAC9	2973	18977	3669	11829	8484	10254
ANXA11	45	96	115	39	53	57
MAT1A	646	306	588	626	342	321
DYDC1	1109	2762	1705	5577	4620	3060
DYDC2	5034	6001	5478	4623	4542	4854
FAM213A	6167	3368	5625	9419	9472	7444
TSPAN14	960	906	512	1185	863	1265
SH2D4B	622	662	1569	1209	421	1254
NRG3	1372	839	1092	1917	2241	1442
GHITM	1777	1973	523	1159	1493	1483
C10orf99	269	574	241	477	491	377
CDHR1	39	29	63	36	67	44
LRIT2	846	552	312	1137	1267	390
LRIT1	2844	1692	2671	2580	2779	2019
RGR	1363	364	1375	761	2675	1791
CCSER2	1169	5294	3183	5472	3816	3871
GRID1	8221	5520	2399	5121	8538	6385
WAPL	9895	13007	6774	22675	9679	6334
OPN4	442	344	342	335	317	945
LDB3	212	213	454	655	503	514
BMPR1A	2028	1816	3313	2452	3686	1706
MMRN2	233	170	307	249	138	247
SNCG	2019	3465	4725	1523	2401	2154
ADIRF	1051	3269	2363	2223	2174	1404
FAM25A	313	279	158	640	418	273
GLUD1	2987	3947	4951	5465	2873	3485
FAM35A	4022	4348	1024	4291	3808	2619
NUTM2A	8287	4314	2204	6442	3675	14160
NUTM2D	59	188	208	168	176	139
MINPP1	5463	6057	7237	7878	12045	9224
PAPSS2	2580	2051	2890	1014	2057	2933
ATAD1	2200	2156	2778	2749	3892	3994
KLLN	3243	2253	2996	5671	3833	2346
PTEN	4446	1469	1883	1686	4400	2413
RNLS	1142	506	550	734	725	1060
LIPJ	2287	2588	1687	2418	3640	3530
LIPF	3068	4457	3595	2972	4925	5663
LIPK	2219	3729	7681	4895	5555	3095
LIPN	3742	1936	3432	5575	1973	4207
LIPM	1232	2553	4270	2763	3524	3142
ANKRD22	8801	8298	1631	5549	3540	7598
STAMBPL1	569	116	176	334	223	167
ACTA2	788	1215	1165	1213	1759	1531
FAS	339	196	466	370	722	624
CH25H	4293	7316	5698	15137	4995	6321
LIPA	3457	4877	4336	7614	4206	5480
IFIT2	2316	1881	2184	1207	1869	2368
IFIT3	887	691	552	827	551	778
IFIT1B	651	665	698	851	1051	579
IFIT1	1287	831	1840	232	633	654
IFIT5	225	174	261	101	278	115
SLC16A12	4453	5088	5408	5953	4400	4227
PANK1	738	2483	3623	3469	1997	1425
KIF20B	2490	1195	1556	1608	1833	3983
HTR7	4418	3273	8173	6669	7842	4812
RPP30	421	268	796	526	1617	406
ANKRD1	1026	489	418	1527	527	968
PCGF5	10954	3697	5458	6952	8350	9696
HECTD2	463	954	1181	1020	2638	785
PPP1R3C	9342	3691	3318	5805	8109	9074
TNKS2	1919	1721	1374	2754	2012	1575
FGFBP3	42	31	97	52	90	90
BTAF1	800	1223	1179	1063	1485	1009
CPEB3	6993	6531	2486	4312	6982	7185
MARCH5	1289	1148	1233	1088	861	911
IDE	222	337	345	540	900	863
KIF11	2923	1173	3762	2430	3283	5068
HHEX	448	410	751	963	301	1075
EXOC6	2229	1114	615	2373	1574	2044
CYP26C1	653	414	155	369	370	483
CYP26A1	710	665	643	596	380	1440
MYOF	1302	2653	2779	4781	4305	2426
CEP55	131	229	95	91	129	113
FFAR4	482	295	543	410	1035	1069
RBP4	483	394	346	398	442	664
PDE6C	1158	2820	3364	5205	1647	3563
FRA10AC1	593	2277	1212	1284	1928	1345
LGI1	3854	12389	11331	5070	9773	13819
SLC35G1	798	976	851	1755	2180	2564
PLCE1	852	1106	1157	1104	915	739
NOC3L	0	0	0	0	1	0
TBC1D12	405	348	427	202	229	346
HELLS	2566	1814	1302	1454	2661	2177
CYP2C18	6058	3694	4501	8686	7078	4136
RP11-400G3.5	1266	768	2986	1708	2212	2661
CYP2C19	135	120	41	131	148	120
CYP2C9	937	1898	1931	1366	2212	1679
CYP2C8	2531	1785	2124	3307	2959	2223
ACSM6	4561	4472	8863	11281	17917	9136
PDLIM1	815	578	896	632	516	649
SORBS1	9374	9514	14032	7494	12827	13913
ALDH18A1	764	576	674	345	418	462
TCTN3	3309	8674	4487	2829	2409	5302
ENTPD1	5416	5059	8215	4784	8578	7387
AL365273.1	10341	3171	12090	9894	12817	6511
RP11-248J23.7	42	37	74	62	158	90
CC2D2B	557	1227	1766	2059	1430	1773
CCNJ	4717	2403	846	3615	3931	3419
ZNF518A	3002	1407	2515	2077	1417	2104
BLNK	466	2447	2525	3804	1095	1509
DNTT	1148	1102	943	2268	2779	1532
OPALIN	1380	2313	1793	2300	2764	3748
TLL2	2178	2009	3746	9230	7246	3180
TM9SF3	6979	8167	9978	8257	16711	8555
PIK3AP1	5253	1568	3679	2634	6539	4128
LCOR	4175	12890	10642	8073	9634	3457
SLIT1	42	65	58	66	14	126
ARHGAP19-SLIT1	837	649	1544	1674	1824	534
ARHGAP19	558	938	1821	1066	676	1175
FRAT1	1855	1459	883	1726	1475	2518
FRAT2	1748	1185	1070	989	2977	2708
RRP12	1030	1325	1653	1271	1952	1771
PGAM1	5098	4792	4338	4170	5522	6270
EXOSC1	243	165	187	323	344	517
ZDHHC16	3619	3334	2456	7133	2992	4368
MMS19	1789	1317	936	959	800	1919
UBTD1	827	897	1018	824	845	378
ANKRD2	24	22	17	63	4	26
HOGA1	464	587	312	273	274	392
RP11-548K23.11	5910	7473	11929	8063	7730	5703
C10orf62	1192	1546	1433	2493	1865	1492
MORN4	3041	2256	2209	4400	6431	6106
PI4K2A	669	586	471	699	867	394
AVPI1	3250	2050	1974	6919	2397	3768
MARVELD1	577	1479	2041	2608	889	2900
ZFYVE27	880	1501	1219	1202	602	1189
SFRP5	255	504	141	307	399	321
GOLGA7B	308	379	616	868	630	547
CRTAC1	4557	7263	4224	7010	4657	9907
R3HCC1L	1955	1205	2133	685	1815	852
LOXL4	1798	1483	1093	1886	919	2125
PYROXD2	2657	3515	1775	2485	3374	3587
HPS1	2174	6650	3268	1858	5415	3723
HPSE2	1521	2798	1236	3754	5585	3125
CNNM1	2656	2691	3807	3758	2000	5118
GOT1	1448	1728	1798	4726	1484	1430
NKX2-3	878	1643	353	2052	967	1420
SLC25A28	2554	5347	3606	1192	2346	3545
ENTPD7	61	86	108	63	62	58
CUTC	1033	906	1648	2581	1112	1437
COX15	100	189	188	165	137	178
ABCC2	353	136	367	344	394	375
DNMBP	3602	981	1927	3313	3133	5116
CPN1	1405	2118	787	2796	2777	648
ERLIN1	404	1069	729	259	1400	1082
CHUK	2641	2513	2401	3616	4543	1788
CWF19L1	1861	1651	1728	2708	1624	2246
BLOC1S2	75	177	814	780	417	909
PKD2L1	2808	4014	5744	11500	9779	10872
SCD	3500	1650	4085	3259	4064	1754
WNT8B	921	1215	1193	882	1200	2074
SEC31B	4864	3238	7062	4785	4219	5817
RP11-411B6.6	5109	4122	5416	5360	10778	13770
NDUFB8	231	105	146	438	685	372
HIF1AN	1146	473	1532	542	1975	484
PAX2	3556	4410	4139	6701	5897	8240
SLF2	2203	2740	2260	8156	3349	4130
MRPL43	2948	2444	1895	646	1970	2975
SEMA4G	443	423	383	362	252	356
C10orf2	4703	6203	4550	4206	3518	3261
LZTS2	6362	5999	15087	20665	8275	5974
PDZD7	2792	2072	2306	2556	2147	3148
SFXN3	1965	4214	2315	3962	2652	4183
KAZALD1	1572	1193	930	1669	4622	2853
TLX1	3134	3546	3268	4574	2706	1605
LBX1	4540	2119	3535	5386	5641	2481
BTRC	1445	766	1030	1625	788	1475
DPCD	174	294	191	225	403	197
POLL	5333	5113	7102	1749	4211	3034
FBXW4	225	517	302	174	237	452
FGF8	3443	4890	4086	4757	2513	2293
NPM3	2090	2954	1730	2014	1499	1264
MGEA5	1872	2502	1982	2260	1677	2644
KCNIP2	6193	4752	7124	5545	10829	5304
C10orf76	2640	2469	1871	1853	2699	1460
HPS6	2645	3011	3122	2561	3319	5740
LDB1	770	1068	1071	2700	1552	1063
PPRC1	3873	2127	6603	6123	5848	3163
NOLC1	538	775	1161	818	1003	1918
ELOVL3	1040	2021	821	1611	1523	1324
PITX3	301	339	227	224	171	137
GBF1	2683	5319	1171	2973	4702	3292
NFKB2	3331	1207	1225	3654	1962	3735
PSD	10569	2957	5973	6143	8876	9153
FBXL15	492	558	980	834	702	1070
CUEDC2	1156	1653	1145	1514	864	1029
C10orf95	4656	1451	3160	3953	3632	4685
MFSD13A	5485	3818	8769	5249	12442	9228
ACTR1A	649	2312	1458	885	1205	1928
SUFU	434	618	435	193	427	144
TRIM8	130	208	338	651	373	263
ARL3	860	844	884	2072	1367	1619
SFXN2	101	166	116	171	80	240
WBP1L	352	448	271	501	673	548
CYP17A1	3424	3506	2356	2695	3146	2623
BORCS7	6058	5621	6773	10521	16566	20963
BORCS7-ASMT	31	40	32	146	66	94
AS3MT	884	2964	1784	871	926	1724
CNNM2	5096	3229	3496	8228	6348	8084
NT5C2	1328	1840	1122	1085	1596	1096
RPEL1	1794	5049	2805	1733	4557	3000
INA	15745	6174	12188	10486	8548	10825
PCGF6	1827	3394	2592	1563	3699	2870
TAF5	112	64	59	69	110	76
USMG5	1012	633	968	2090	1033	1570
PDCD11	3913	3530	3364	3574	6692	4316
CALHM2	1220	1134	1669	1966	2314	1618
CALHM1	1104	1642	688	2608	776	1950
CALHM3	2603	6035	4815	3308	6573	4119
NEURL1	21	19	20	15	14	25
SH3PXD2A	5310	4091	3325	8901	8561	4506
OBFC1	200	258	262	373	353	512
SLK	685	1468	1106	1013	1135	1010
COL17A1	2506	2386	1770	5597	2714	5088
SFR1	794	1184	368	1072	429	722
CFAP43	2901	8273	7863	8950	4331	5516
GSTO1	4369	1534	4593	4425	4034	2622
GSTO2	8029	6710	3561	5435	8639	10022
ITPRIP	2693	8138	2345	1916	8775	6185
CFAP58	3468	4922	3492	8611	8737	15617
SORCS3	466	781	354	645	857	1332
SORCS1	3392	4455	2742	4820	8045	4406
XPNPEP1	1994	1534	1892	1888	1029	2412
ADD3	472	649	351	669	662	906
MXI1	736	1028	987	1733	1737	532
SMNDC1	1941	2943	1599	3532	2560	3742
DUSP5	102	120	133	152	186	136
SMC3	141	266	409	613	422	279
RBM20	47	98	62	43	72	110
PDCD4	1891	3040	956	6104	3927	3220
BBIP1	3799	1957	2002	3529	3475	2795
SHOC2	979	1809	1641	2544	1869	2730
ADRA2A	6194	3743	6187	6983	10668	6250
GPAM	2605	2271	2600	3164	2215	2160
TECTB	4589	6598	4598	14308	8574	7622
ACSL5	1319	2549	949	1986	2174	4687
ZDHHC6	4781	7896	10195	7414	14705	7488
VTI1A	5403	6999	2258	7204	9389	12558
TCF7L2	2397	3524	2947	1759	2047	2405
HABP2	1351	1462	1897	1391	2297	1324
NRAP	2136	890	2777	1360	3507	5421
CASP7	527	1101	752	2801	1029	1742
PLEKHS1	1278	1275	847	1122	1033	1738
DCLRE1A	1236	362	1355	730	1167	1303
NHLRC2	146	91	189	160	119	229
ADRB1	680	399	1053	765	723	961
CCDC186	54	144	52	178	79	124
TDRD1	347	838	610	408	717	766
VWA2	2634	3239	2678	3517	2533	1424
AFAP1L2	97	59	51	108	74	100
ABLIM1	1139	1319	1475	1066	1627	1595
FAM160B1	635	748	484	337	580	553
TRUB1	2234	2426	2267	4046	5048	2822
ATRNL1	1569	1719	1268	761	753	1354
GFRA1	432	384	180	301	410	492
CCDC172	427	358	182	646	537	311
PNLIPRP3	294	514	377	457	197	502
PNLIP	612	1523	1174	2616	2479	979
PNLIPRP1	2962	2163	3706	2961	3856	6243
C10orf82	9652	18126	11762	22863	16647	21468
HSPA12A	188	267	492	740	407	569
ENO4	2205	876	1255	1323	1265	1351
SHTN1	111	187	92	178	65	110
AC023283.1	4158	3091	2382	5470	3289	2488
VAX1	1657	884	1920	1333	1610	1385
KCNK18	1793	6623	2321	2926	8028	5538
SLC18A2	5764	4831	3856	4333	4615	13315
PDZD8	4986	6309	6094	2944	2588	6654
EMX2	7849	5540	4266	5370	4350	7537
RAB11FIP2	903	2140	1653	3357	4126	4872
FAM204A	743	2315	903	1592	1379	2416
PRLHR	515	586	618	597	1022	820
CACUL1	852	366	770	1334	846	1198
NANOS1	3543	1192	2116	4211	3112	1311
EIF3A	1103	2011	1355	651	1529	3681
FAM45A	1135	844	639	1351	1647	879
SFXN4	1970	5600	5295	7901	3911	3684
PRDX3	1013	1208	1057	1840	2113	1274
GRK5	1398	1287	1698	1113	2125	1838
RGS10	642	516	491	428	1752	859
TIAL1	552	1117	427	1314	812	847
BAG3	2367	1233	2003	2228	3689	1878
INPP5F	217	175	269	284	296	480
MCMBP	11101	5051	6417	7368	8927	3755
SEC23IP	5350	2316	7036	8380	8110	6568
PLPP4	977	622	792	999	1552	1218
WDR11	432	449	466	518	984	788
FGFR2	981	355	703	2702	774	1893
ATE1	380	295	277	459	336	707
NSMCE4A	1307	1692	1217	1720	1220	2083
TACC2	288	886	442	379	419	2621
BTBD16	963	800	1436	1344	1531	1965
PLEKHA1	951	289	994	764	1100	2217
ARMS2	614	588	1108	2003	1207	885
HTRA1	2590	3493	5806	1098	5684	4985
DMBT1	4057	2011	2696	4824	2779	2819
C10orf120	4328	3604	1675	4723	10611	9392
CUZD1	144	205	148	109	181	154
FAM24B	2912	6677	3133	1822	9096	4644
FAM24A	220	98	186	172	78	218
C10orf88	877	816	531	1371	1394	1957
PSTK	445	1003	579	340	325	438
IKZF5	1174	1955	1675	2208	3125	2160
ACADSB	5713	4151	4501	5855	6546	4633
HMX3	4639	21424	13061	8531	6864	10907
HMX2	2390	1160	3279	1946	4369	3100
BUB3	1911	4225	2571	3337	3889	3463
GPR26	1404	2184	1985	2664	2234	1804
CPXM2	597	211	436	296	312	205
CHST15	1400	1576	1069	1268	1004	838
OAT	335	1076	679	735	644	1094
NKX1-2	528	264	1042	606	567	873
LHPP	310	228	777	410	1212	396
RP11-12J10.3	653	1325	1069	1075	2267	3060
FAM53B	1231	993	628	620	1155	1534
METTL10	65	55	26	35	42	67
FAM175B	1878	2459	2991	3809	1778	2616
ZRANB1	1128	1556	1313	1675	2798	953
CTBP2	4713	6597	10072	4195	6674	11577
TEX36	751	1180	1286	1506	843	1244
EDRF1	352	309	420	435	611	615
MMP21	2103	1814	3331	1709	1163	1564
UROS	3057	1609	3137	2947	5726	3602
BCCIP	3202	2034	3474	2443	2958	4725
DHX32	9751	3090	7570	9022	10995	10530
FANK1	1283	2058	3221	2176	1454	1213
ADAM12	1981	1523	1250	3375	1389	1364
C10orf90	2156	2013	3298	2681	4158	5081
DOCK1	3443	5951	14027	7007	7016	4863
FAM196A	3145	4170	6345	5715	3349	1560
NPS	880	1312	540	621	1541	493
FOXI2	12	34	4	20	17	23
CLRN3	2517	2932	1431	5440	2775	4855
PTPRE	1973	1446	1435	1629	3390	871
MKI67	2054	1802	1813	840	1900	930
MGMT	1523	1240	892	1918	1441	2555
EBF3	1526	2037	2829	2623	4354	2459
LINC00959	1725	1568	1410	1725	2425	1908
GLRX3	4513	3305	3143	2950	2743	3634
TCERG1L	6749	9071	3263	4870	4160	10788
PPP2R2D	4390	4551	3519	5501	7768	8674
BNIP3	489	1190	264	1225	1498	1231
JAKMIP3	5423	2692	3115	2538	2045	1108
DPYSL4	3063	1865	2862	1204	1914	1069
STK32C	55	65	72	107	100	67
LRRC27	3264	4131	3385	4270	6416	4957
PWWP2B	227	117	139	307	145	144
INPP5A	1179	1282	922	645	764	1154
NKX6-2	570	1631	1290	914	1172	921
CFAP46	2279	2620	2848	3350	4069	2653
ADGRA1	5724	12903	7076	12365	13091	24466
KNDC1	905	670	741	1328	1686	884
UTF1	2324	2802	3145	3425	2667	1368
VENTX	4599	2339	1806	2950	3433	3460
ADAM8	265	208	523	438	385	500
TUBGCP2	755	1171	1611	2605	1705	1768
ZNF511	758	1241	1754	616	512	1838
ZNF511-PRAP1	22	174	83	76	196	70
CALY	2877	2107	1493	797	1680	1775
PRAP1	326	922	1572	1414	867	2337
FUOM	333	318	349	393	565	268
ECHS1	1914	1662	880	1523	1294	921
PAOX	5611	3676	2288	2523	2451	4340
RP11-108K14.8	1131	994	1471	1323	1924	901
MTG1	240	641	773	993	481	477
SPRN	7437	10991	5120	12355	22440	11771
CYP2E1	1888	2066	1728	3100	3402	3463
SYCE1	27	72	65	61	89	34
FRG2B	19531	13771	8083	14986	21615	9930
IQSEC3	1175	527	2522	1353	1692	1986
SLC6A12	626	324	352	336	545	461
SLC6A13	1802	1332	1702	1372	1588	1616
KDM5A	521	280	419	270	336	375
CCDC77	257	101	168	624	333	294
B4GALNT3	1100	1761	1309	989	1717	1078
NINJ2	11	11	14	15	8	3
WNK1	4962	3173	2897	1941	3835	3416
RAD52	230	185	354	474	459	269
ERC1	462	429	677	588	708	429
WNT5B	862	556	593	1697	998	1341
FBXL14	1752	1514	1723	848	1437	2183
ADIPOR2	513	746	469	795	797	544
CACNA2D4	596	559	513	627	587	701
LRTM2	3982	7959	7879	11506	7281	9492
DCP1B	4326	5499	4517	5137	5507	2999
CACNA1C	8045	7056	3256	5193	4184	8640
FKBP4	7447	5355	4445	5371	9444	7894
ITFG2	108	128	164	201	76	162
NRIP2	1117	780	1393	1294	1280	365
RP4-816N1.8	28	17	57	29	49	38
FOXM1	1696	1669	1054	1548	2541	2151
RHNO1	125	159	115	144	323	413
TULP3	467	583	535	645	983	801
TEAD4	6837	7447	3258	8271	8009	5987
TSPAN9	5234	7552	2618	4198	9382	8144
PRMT8	4996	2767	7265	8234	11620	6299
CRACR2A	1909	4240	4940	5162	3864	4583
PARP11	765	2744	2515	2570	2978	2527
CCND2	3490	1979	4574	4682	2241	2983
TIGAR	627	982	1441	1783	1058	790
FGF23	1928	645	1887	3280	3461	2281
FGF6	79	88	97	55	198	121
C12orf4	3004	4173	2275	3227	3731	5344
RAD51AP1	12907	10344	4872	7316	8079	11517
DYRK4	9290	6674	7594	8362	14287	4268
RP11-500M8.7	3694	5557	3295	6168	3938	3891
AKAP3	314	532	365	339	501	217
NDUFA9	2434	1420	1346	1921	3980	1432
RP11-234B24.6	1566	2005	1779	1399	1708	1683
GALNT8	6189	5313	8191	24242	8962	14688
KCNA6	5985	1887	3173	5300	3650	3485
KCNA1	610	721	1380	1356	1633	770
KCNA5	1866	711	1542	2654	3892	1916
NTF3	2832	3702	3510	5499	5102	4711
ANO2	850	294	836	314	341	909
VWF	1084	710	1531	2100	1058	1168
CD9	3376	1810	2298	4820	3168	1412
PLEKHG6	3930	2383	1394	3127	2505	3060
TNFRSF1A	615	1036	885	925	903	1017
SCNN1A	3269	3406	6847	17570	9910	3613
LTBR	1502	1153	5182	2229	2334	1971
CD27	2789	5924	7061	3523	3744	11762
TAPBPL	246	672	414	386	1139	662
VAMP1	275	315	477	719	735	438
MRPL51	2733	1606	1787	3124	1882	3807
NCAPD2	0	3	2	7	4	3
GAPDH	852	563	672	1498	245	638
IFFO1	2836	4480	2345	4832	2950	1430
NOP2	2179	678	595	3757	800	3221
CHD4	2374	449	950	3005	3668	1512
LPAR5	1196	2255	2643	3130	2440	1929
ACRBP	1286	975	3033	1480	3058	1877
ING4	2392	1418	4972	9726	6191	4225
ZNF384	3060	923	2222	1034	2216	2927
PIANP	267	153	189	130	306	228
COPS7A	443	336	385	388	313	605
MLF2	321	393	328	529	999	738
PTMS	3859	3376	1343	5016	3588	5055
LAG3	1242	1640	1464	1121	2446	1869
CD4	1943	1823	2315	4365	5268	5274
GPR162	5861	3901	2203	4116	5206	3528
P3H3	96	24	46	114	46	63
GNB3	1254	532	2065	1034	2965	1431
CDCA3	1368	1918	1555	1377	1549	3444
USP5	7589	8369	3687	9063	9801	12307
TPI1	1020	953	849	1590	822	1258
SPSB2	6116	5792	3114	7677	3859	12027
LRRC23	5250	10486	5003	11502	14059	4851
ENO2	1527	2913	2772	2165	1899	2000
ATN1	3535	1715	1601	2224	2219	3709
C12orf57	636	571	417	381	413	313
PTPN6	1157	554	381	183	645	872
PHB2	5334	713	2502	2332	2395	2234
EMG1	2668	4702	6069	7319	5909	6965
RP3-461F17.3	32	13	9	19	16	8
LPCAT3	2489	708	2479	2007	1181	2584
C1S	1459	2393	2639	1924	2649	3795
C1R	2421	5666	3798	2471	3507	4543
C1RL	1507	1837	4635	7809	2272	4323
RBP5	938	2132	1539	2456	1711	2258
CLSTN3	684	666	773	1141	230	1026
PEX5	1135	2184	1625	1024	1711	1866
ACSM4	1676	1085	863	1232	1236	3516
CD163L1	3607	4369	1801	3595	2093	3507
CD163	1115	2562	3087	1662	1788	1425
