#gene	sample4	sample5	sample6
PTS	533	1118	3143
PLET1	6282	8934	9127
NCAM1	3520	2284	2276
TTC12	1041	2025	1358
ANKK1	7993	2583	2259
DRD2	4119	3854	2067
TMPRSS5	3068	1124	1950
ZW10	506	396	528
CLDN25	583	1066	588
USP28	44	30	84
HTR3B	3701	5372	2294
HTR3A	1000	936	823
ZBTB16	1595	1212	961
NNMT	2016	616	1226
C11orf71	3144	3926	1347
RBM7	2210	2227	1463
RP11-212D19.4	578	488	526
REXO2	2689	4652	3649
NXPE1	1289	3789	2709
NXPE4	4609	3083	2493
NXPE2	6768	3813	4328
CADM1	2786	1670	3755
BUD13	1576	1564	998
ZPR1	819	861	390
APOA5	995	1783	2001
APOA4	608	821	835
APOC3	174	439	467
APOA1	2324	1711	1419
SIK3	1848	776	685
PAFAH1B2	7057	8768	12821
SIDT2	5792	6048	6837
TAGLN	2603	859	2707
PCSK7	4435	3985	4951
RNF214	3103	4599	3919
BACE1	245	109	140
CEP164	3094	4071	5731
DSCAML1	3023	5657	2359
FXYD2	990	373	1415
FXYD6-FXYD2	9811	6749	7826
FXYD6	308	241	163
TMPRSS13	5175	3307	3758
IL10RA	444	855	663
TMPRSS4-AS1	895	587	670
AP002962.1	6617	6284	10777
TMPRSS4	916	984	1061
SCN4B	8384	3955	6692
SCN2B	890	830	547
JAML	9816	14402	11411
MPZL3	857	4720	1604
MPZL2	153	243	239
CD3E	1884	5012	5103
CD3D	3398	5412	2078
CD3G	784	700	1028
UBE4A	1022	1781	2330
ATP5L	958	641	517
KMT2A	3272	5074	4698
TTC36	9862	5536	6624
TMEM25	40	19	60
IFT46	1652	1840	2568
ARCN1	1656	537	827
PHLDB1	2447	3696	1930
TREH	2375	4622	4204
DDX6	1516	1668	1280
CXCR5	1718	2238	1959
BCL9L	708	718	388
UPK2	4406	7768	8259
FOXR1	4739	7296	10589
CCDC84	1795	1439	2191
RPS25	104	181	147
TRAPPC4	606	1166	1314
SLC37A4	10809	10556	7420
HYOU1	587	433	224
VPS11	2900	6951	8358
HMBS	4685	11751	7769
H2AFX	421	868	416
DPAGT1	882	1477	2678
C2CD2L	2	1	1
HINFP	499	326	195
ABCG4	1768	1895	1080
NLRX1	1916	2941	3112
PDZD3	7729	2774	9749
CCDC153	1456	2536	1883
CBL	403	260	445
MCAM	970	787	957
RNF26	41	42	27
C1QTNF5	4070	8001	8241
MFRP	1153	1851	980
USP2	2780	3785	1569
THY1	2916	3173	3185
NECTIN1	4894	6255	8505
TRIM29	873	773	732
OAF	1604	1731	3780
POU2F3	4783	1796	1838
TMEM136	6393	4379	8891
ARHGEF12	1732	1849	287
GRIK4	119	130	55
TBCEL	7221	4101	4471
TECTA	2108	3032	2196
SC5D	2218	3598	4626
SORL1	12	20	12
BLID	692	1404	1480
UBASH3B	29	39	63
CRTAM	904	229	441
C11orf63	4392	5362	5033
BSX	1049	1918	875
HSPA8	2564	1944	1458
CLMP	873	1161	892
GRAMD1B	2688	2256	1502
SCN3B	2097	5799	5385
ZNF202	2164	2923	2063
OR6X1	10671	13027	7161
OR6M1	1755	5770	3421
TMEM225	1004	2274	847
OR8D4	6463	4474	6918
OR4D5	273	283	370
OR6T1	672	1135	1275
OR10S1	1678	2692	4695
OR10G6	1572	932	1478
OR10G4	1386	3442	920
OR10G9	2321	1866	1568
OR10G8	20703	11104	11665
OR10G7	2507	941	2423
VWA5A	1981	4801	2253
OR10D3	1133	2468	703
OR8G1	802	526	1026
OR8G5	1022	3025	1963
OR8D1	208	214	136
OR8B2	2618	2297	2630
OR8B3	8234	3633	4670
OR8B4	905	266	316
OR8B8	901	4674	1388
OR8B12	657	2316	1477
OR8A1	645	2101	1087
PANX3	1288	1825	3053
TBRG1	3406	4838	4072
SIAE	2378	5244	3905
SPA17	1036	1663	1133
NRGN	278	150	220
VSIG2	15362	8117	18158
ESAM	2392	11775	10665
MSANTD2	1336	2512	2863
AP000866.1	7273	3488	2191
ROBO3	1214	460	574
ROBO4	7235	7942	2615
HEPACAM	4278	1860	3561
HEPN1	80	101	47
CCDC15	1435	1853	1280
SLC37A2	1633	951	1017
TMEM218	2250	1878	1875
PKNOX2	12266	5535	6337
FEZ1	1234	726	618
EI24	3277	2215	2505
STT3A	1559	625	2042
CHEK1	1998	1973	2801
ACRV1	6010	2711	6161
PATE1	3642	7786	3900
PATE2	271	179	318
PATE3	3043	3088	8823
PATE4	87	264	306
HYLS1	106	148	123
PUS3	10623	13729	7797
DDX25	268	626	306
CDON	796	1126	1663
RPUSD4	746	579	442
FAM118B	307	255	455
SRPRA	2263	1604	4284
FOXRED1	654	384	667
TIRAP	2776	2394	1853
DCPS	131	212	222
ST3GAL4	2107	9067	8710
KIRREL3	208	319	176
ETS1	1450	2364	1601
FLI1	4580	8834	5196
KCNJ1	3347	5907	4559
KCNJ5	4815	4392	4065
C11orf45	112	99	128
TP53AIP1	1451	1534	2299
ARHGAP32	6229	3501	9419
BARX2	1237	1025	766
TMEM45B	4433	1528	3516
NFRKB	5282	2973	2268
PRDM10	4194	2182	2596
APLP2	846	984	345
ST14	829	1076	670
ZBTB44	10303	7812	2235
ADAMTS8	162	126	119
ADAMTS15	668	841	570
SNX19	5878	2696	7104
NTM	325	794	342
OPCML	6207	9857	5311
SPATA19	3583	2438	3558
IGSF9B	1406	2165	1892
JAM3	702	377	197
NCAPD3	159	350	292
VPS26B	413	929	541
THYN1	142	156	367
ACAD8	2129	2052	1669
GLB1L3	4372	3797	4146
GLB1L2	1086	870	893
B3GAT1	6824	5953	6086
TUBB8	4461	2721	3237
ZMYND11	1835	602	2134
DIP2C	887	910	2024
PRR26	2063	5609	5439
LARP4B	7926	7370	10009
GTPBP4	9820	5280	7593
IDI2	364	992	462
IDI1	866	695	1410
WDR37	1639	973	1161
ADARB2	4081	3573	6125
PFKP	2247	4117	4408
PITRM1	4546	5693	6000
KLF6	1705	2154	2755
AKR1E2	1518	759	1555
AKR1C1	115	106	44
AKR1C2	1391	1994	633
AKR1C3	2942	1132	3352
AKR1C4	1176	1135	2922
UCN3	2524	3331	2298
TUBAL3	310	769	824
NET1	4487	1630	8065
CALML5	206	269	166
CALML3	8240	4207	2793
ASB13	6470	6550	5870
FAM208B	1102	2681	1670
GDI2	1019	1076	1493
ANKRD16	3434	2733	2798
FBXO18	4333	9596	7921
IL15RA	4131	4608	4972
IL2RA	1744	3574	4210
RBM17	1191	1685	1321
PFKFB3	2638	2011	1532
PRKCQ	1632	1671	1147
SFMBT2	9874	14449	13463
ITIH5	384	507	720
ITIH2	1980	3309	2059
KIN	10412	4346	4312
ATP5C1	2146	1266	1454
TAF3	7657	6760	6071
GATA3	586	687	636
CELF2	2435	3188	1724
USP6NL	1480	2589	568
ECHDC3	1083	1941	2152
PROSER2	209	243	81
UPF2	212	143	384
DHTKD1	4454	4260	6716
SEC61A2	11180	10886	3102
NUDT5	327	568	312
CDC123	1156	691	1645
CAMK1D	8124	4453	8142
CCDC3	8571	7891	8758
OPTN	10117	12366	7877
MCM10	8539	3629	10025
UCMA	12063	24192	25992
PHYH	18	30	9
SEPHS1	4992	8616	5541
BEND7	4199	4173	1942
PRPF18	11765	5598	4841
RP11-295P9.13	5784	6543	2491
FRMD4A	8304	11942	9239
FAM107B	1340	2242	2675
CDNF	5898	2746	7739
HSPA14	2356	5655	4994
SUV39H2	6855	2698	3724
DCLRE1C	7382	9077	8340
MEIG1	928	563	1183
OLAH	212	100	199
ACBD7	823	824	801
RPP38	2636	1608	2154
NMT2	1143	959	640
FAM171A1	3899	4946	3020
ITGA8	514	1118	1626
FAM188A	1448	2352	1617
PTER	1443	1008	1612
C1QL3	2394	3401	2913
RSU1	812	454	500
CUBN	1512	1116	2569
TRDMT1	1509	5029	583
VIM	2260	7260	4459
ST8SIA6	2890	5303	5046
HACD1	648	638	434
STAM	3381	3244	3060
TMEM236	890	1513	1303
MRC1	342	118	196
SLC39A12	5548	1710	2680
CACNB2	2336	1233	1966
NSUN6	1234	1693	1565
ARL5B	2077	3998	3171
MALRD1	1562	2865	2778
PLXDC2	1649	906	1119
NEBL	736	847	1426
C10orf113	6925	4034	4313
CASC10	1481	1525	2287
SKIDA1	1045	4014	2471
MLLT10	3496	1775	1880
DNAJC1	8771	7525	9426
EBLN1	3536	2503	1714
COMMD3	2038	2461	3485
COMMD3-BMI1	902	1873	984
BMI1	5798	5168	3429
SPAG6	11507	9148	10559
PIP4K2A	4537	3800	3277
ARMC3	1400	2501	3505
MSRB2	5892	6697	2268
PTF1A	2613	4759	4867
C10orf67	10412	8319	9110
OTUD1	2525	4521	2536
KIAA1217	1179	997	629
ARHGAP21	5812	4163	3517
PRTFDC1	4593	3760	2605
ENKUR	768	886	2632
THNSL1	1950	2128	1909
GPR158	1324	2372	1576
MYO3A	817	660	490
GAD2	1958	3667	2060
APBB1IP	1326	1346	1010
PDSS1	1554	986	1071
ABI1	890	703	513
ANKRD26	1505	2128	4265
YME1L1	8328	16044	9816
MASTL	3599	1161	2331
ACBD5	164	235	246
PTCHD3	2780	2118	1227
RAB18	705	1645	561
MKX	2364	3342	1640
ARMC4	3802	4930	5697
MPP7	2687	5132	2563
WAC	2002	1968	2496
BAMBI	3054	547	1088
LYZL1	463	346	196
SVIL	3573	11341	8855
KIAA1462	3899	6300	7972
MTPAP	647	2576	1500
MAP3K8	24	54	35
LYZL2	138	153	200
ZNF438	10229	3615	5972
ZEB1	7582	5126	8443
ARHGAP12	2154	917	1841
KIF5B	2043	3462	2475
EPC1	2785	2855	4626
CCDC7	2678	2109	1709
AL356053.1	2347	1342	835
ITGB1	2382	4282	1752
NRP1	709	727	1842
PARD3	317	251	516
CUL2	5331	2396	1879
CREM	106	152	109
CCNY	2321	2178	3033
GJD4	1307	5986	2748
FZD8	164	161	163
ANKRD30A	7147	8074	10786
MTRNR2L7	317	500	442
AL135791.1	2652	5326	3819
ZNF248	871	896	753
ZNF25	1961	805	551
ZNF33A	1800	433	761
ZNF37A	3625	1291	2433
ZNF33B	19010	13967	16904
BMS1	1555	1070	1378
RET	420	328	293
CSGALNACT2	57	97	65
RASGEF1A	40	15	54
FXYD4	2006	2390	984
HNRNPF	1403	1108	2300
ZNF487	15548	6798	12524
ZNF239	6896	2454	3180
ZNF485	2718	4993	14485
ZNF32	2654	5088	2459
C10orf142	920	1415	1085
CXCL12	539	1055	309
TMEM72	1390	2403	765
RASSF4	1934	712	954
C10orf10	4488	6080	1444
ZNF22	6501	6549	8943
OR13A1	1524	2360	1140
ALOX5	977	592	418
MARCH8	351	487	889
ZFAND4	1905	2547	2355
FAM21C	163	162	299
AGAP4	3306	4138	2360
TIMM23	1868	4447	4971
NCOA4	287	298	237
MSMB	96	99	38
ANTXRL	505	591	839
AGAP14P	128	200	248
ANXA8L1	1269	1084	1124
NPY4R	1952	3730	2821
GPRIN2	2148	5196	2634
SYT15	2639	4518	3661
PTPN20	5853	6071	13930
GDF10	307	243	223
GDF2	2573	4084	2234
RBP3	215	125	237
ZNF488	8733	6093	12332
ANXA8	2723	1413	1429
FAM25G	2728	1712	856
AGAP9	2447	2665	1073
ABC7-42404400C24.1	889	3040	2616
CH17-360D5.1	534	2722	1598
FAM25C	3944	9282	4584
FRMPD2	913	1797	1116
MAPK8	5172	4700	3734
ARHGAP22	701	634	626
WDFY4	731	388	358
LRRC18	5676	6692	9889
VSTM4	6009	3589	2557
FAM170B	4744	2087	2741
C10orf128	1020	912	731
C10orf71	253	836	978
DRGX	400	451	478
ERCC6	35	54	98
PGBD3	2328	3790	670
CHAT	774	367	595
SLC18A3	3359	3021	3177
C10orf53	5383	4220	4895
OGDHL	988	767	180
PARG	9428	10078	8728
TIMM23B	380	459	429
AGAP6	605	872	495
FAM21A	3289	5987	6061
ASAH2	474	538	466
SGMS1	33	14	55
ASAH2B	33	41	30
A1CF	1245	1326	1470
PRKG1	2945	2464	826
CSTF2T	313	1936	1737
DKK1	1378	894	1073
MBL2	479	326	866
PCDH15	7163	9427	4751
MTRNR2L5	2977	4444	1955
ZWINT	3852	12077	3035
IPMK	695	994	302
CISD1	1259	2052	1593
UBE2D1	1642	1580	4582
TFAM	1245	1649	771
BICC1	1342	1668	1851
PHYHIPL	4499	6541	6714
FAM13C	3431	3054	1472
SLC16A9	3882	2585	9282
MRLN	21	10	18
CCDC6	379	368	297
ANK3	72	32	94
CDK1	7563	8495	4788
RHOBTB1	9457	24162	13595
TMEM26	313	257	115
C10orf107	1467	1230	3087
ARID5B	2424	3217	3865
RTKN2	4096	5426	4583
ZNF365	323	531	480
ADO	13959	5994	8426
EGR2	793	398	552
NRBF2	1839	1801	1358
JMJD1C	4181	2262	1822
REEP3	1385	665	723
CTNNA3	4366	7200	11147
LRRTM3	1549	1252	862
DNAJC12	1856	2116	2221
SIRT1	124	144	131
HERC4	2190	1695	826
MYPN	1271	1525	983
ATOH7	2821	3634	1486
PBLD	1425	1461	1844
HNRNPH3	438	320	594
RUFY2	3568	3059	3466
DNA2	466	889	2061
SLC25A16	156	614	468
TET1	1294	2055	2499
CCAR1	1493	482	331
STOX1	1332	1292	1406
DDX50	4940	1675	2616
DDX21	800	1160	783
KIF1BP	440	522	675
SRGN	2272	1649	4102
VPS26A	2114	1834	2095
SUPV3L1	756	1278	724
HKDC1	6668	7386	4800
HK1	1122	2249	1855
TACR2	1403	1795	1632
TSPAN15	624	892	1182
NEUROG3	1388	1648	1790
C10orf35	963	1378	1663
COL13A1	293	305	649
H2AFY2	129	125	46
AIFM2	5043	10981	5532
TYSND1	14654	7426	9347
SAR1A	4623	12559	10095
PPA1	4666	2872	12870
NPFFR1	1303	1072	1641
LRRC20	1972	2538	2664
EIF4EBP2	2060	3547	2541
NODAL	3271	3728	7773
PALD1	3940	3497	1572
PRF1	2749	4520	2416
ADAMTS14	2047	2309	2372
TBATA	1158	487	1988
SGPL1	4035	2656	4031
PCBD1	1433	3876	3769
UNC5B	3436	2010	1589
SLC29A3	2944	946	1996
CDH23	2435	1221	654
C10orf105	3025	3989	1177
C10orf54	14522	15033	14602
PSAP	368	459	330
CHST3	10166	5438	6416
SPOCK2	7764	5487	5451
ASCC1	5526	4568	10801
ANAPC16	1361	2364	1938
DDIT4	361	747	360
DNAJB12	12522	4501	15379
MICU1	246	164	140
MCU	354	565	435
OIT3	1178	2383	2094
PLA2G12B	4052	3646	4367
P4HA1	1643	3650	3324
NUDT13	3123	2728	3093
ECD	1241	1716	1921
FAM149B1	1912	1384	1948
DNAJC9	594	358	846
MRPS16	5000	1562	5696
CFAP70	2025	1519	1962
ANXA7	1622	1590	3230
MSS51	945	1510	1890
PPP3CB	786	942	1224
USP54	5380	8652	8864
MYOZ1	1849	3255	3124
SYNPO2L	562	573	286
AGAP5	148	137	110
SEC24C	2984	2460	3250
FUT11	3443	3554	1633
CHCHD1	339	532	845
ZSWIM8	1386	741	1122
RP11-574K11.31	5869	3673	3284
NDST2	1170	2527	2764
CAMK2G	10202	10018	10722
PLAU	2710	4200	3380
C10orf55	1402	614	827
VCL	1099	790	1903
AP3M1	107	71	54
ADK	2941	2991	3642
KAT6B	903	1135	763
DUPD1	265	424	168
DUSP13	4062	2866	3946
SAMD8	14219	13141	12638
VDAC2	4272	3563	4922
COMTD1	2610	4656	2777
ZNF503	5985	4319	6952
C10orf11	1553	1997	708
AC013286.1	1005	925	916
KCNMA1	1819	1811	3448
DLG5	1349	1843	983
POLR3A	59	218	67
RPS24	6121	3128	4566
ZMIZ1	2052	1753	1245
PPIF	861	2341	2549
ZCCHC24	127	96	81
EIF5AL1	403	1198	1230
SFTPA2	241	194	261
SFTPA1	1908	1581	1293
NUTM2B	2692	1082	3823
NUTM2E	310	518	324
SFTPD	7420	8039	9977
TMEM254	1179	1025	642
PLAC9	11829	8484	10254
ANXA11	39	53	57
MAT1A	626	342	321
DYDC1	5577	4620	3060
DYDC2	4623	4542	4854
FAM213A	9419	9472	7444
TSPAN14	1185	863	1265
SH2D4B	1209	421	1254
NRG3	1917	2241	1442
GHITM	1159	1493	1483
C10orf99	477	491	377
CDHR1	36	67	44
LRIT2	1137	1267	390
LRIT1	2580	2779	2019
RGR	761	2675	1791
CCSER2	5472	3816	3871
GRID1	5121	8538	6385
WAPL	22675	9679	6334
OPN4	335	317	945
LDB3	655	503	514
BMPR1A	2452	3686	1706
MMRN2	249	138	247
SNCG	1523	2401	2154
ADIRF	2223	2174	1404
FAM25A	640	418	273
GLUD1	5465	2873	3485
FAM35A	4291	3808	2619
NUTM2A	6442	3675	14160
NUTM2D	168	176	139
MINPP1	7878	12045	9224
PAPSS2	1014	2057	2933
ATAD1	2749	3892	3994
KLLN	5671	3833	2346
PTEN	1686	4400	2413
RNLS	734	725	1060
LIPJ	2418	3640	3530
LIPF	2972	4925	5663
LIPK	4895	5555	3095
LIPN	5575	1973	4207
LIPM	2763	3524	3142
ANKRD22	5549	3540	7598
STAMBPL1	334	223	167
ACTA2	1213	1759	1531
FAS	370	722	624
CH25H	15137	4995	6321
LIPA	7614	4206	5480
IFIT2	1207	1869	2368
IFIT3	827	551	778
IFIT1B	851	1051	579
IFIT1	232	633	654
IFIT5	101	278	115
SLC16A12	5953	4400	4227
PANK1	3469	1997	1425
KIF20B	1608	1833	3983
HTR7	6669	7842	4812
RPP30	526	1617	406
ANKRD1	1527	527	968
PCGF5	6952	8350	9696
HECTD2	1020	2638	785
PPP1R3C	5805	8109	9074
TNKS2	2754	2012	1575
FGFBP3	52	90	90
BTAF1	1063	1485	1009
CPEB3	4312	6982	7185
MARCH5	1088	861	911
IDE	540	900	863
KIF11	2430	3283	5068
HHEX	963	301	1075
EXOC6	2373	1574	2044
CYP26C1	369	370	483
CYP26A1	596	380	1440
MYOF	4781	4305	2426
CEP55	91	129	113
FFAR4	410	1035	1069
RBP4	398	442	664
PDE6C	5205	1647	3563
FRA10AC1	1284	1928	1345
LGI1	5070	9773	13819
SLC35G1	1755	2180	2564
PLCE1	1104	915	739
NOC3L	0	1	0
TBC1D12	202	229	346
HELLS	1454	2661	2177
CYP2C18	8686	7078	4136
RP11-400G3.5	1708	2212	2661
CYP2C19	131	148	120
CYP2C9	1366	2212	1679
CYP2C8	3307	2959	2223
ACSM6	11281	17917	9136
PDLIM1	632	516	649
SORBS1	7494	12827	13913
ALDH18A1	345	418	462
TCTN3	2829	2409	5302
ENTPD1	4784	8578	7387
AL365273.1	9894	12817	6511
RP11-248J23.7	62	158	90
CC2D2B	2059	1430	1773
CCNJ	3615	3931	3419
ZNF518A	2077	1417	2104
BLNK	3804	1095	1509
DNTT	2268	2779	1532
OPALIN	2300	2764	3748
TLL2	9230	7246	3180
TM9SF3	8257	16711	8555
PIK3AP1	2634	6539	4128
LCOR	8073	9634	3457
SLIT1	66	14	126
ARHGAP19-SLIT1	1674	1824	534
ARHGAP19	1066	676	1175
FRAT1	1726	1475	2518
FRAT2	989	2977	2708
RRP12	1271	1952	1771
PGAM1	4170	5522	6270
EXOSC1	323	344	517
ZDHHC16	7133	2992	4368
MMS19	959	800	1919
UBTD1	824	845	378
ANKRD2	63	4	26
HOGA1	273	274	392
RP11-548K23.11	8063	7730	5703
C10orf62	2493	1865	1492
MORN4	4400	6431	6106
PI4K2A	699	867	394
AVPI1	6919	2397	3768
MARVELD1	2608	889	2900
ZFYVE27	1202	602	1189
SFRP5	307	399	321
GOLGA7B	868	630	547
CRTAC1	7010	4657	9907
R3HCC1L	685	1815	852
LOXL4	1886	919	2125
PYROXD2	2485	3374	3587
HPS1	1858	5415	3723
HPSE2	3754	5585	3125
CNNM1	3758	2000	5118
GOT1	4726	1484	1430
NKX2-3	2052	967	1420
SLC25A28	1192	2346	3545
ENTPD7	63	62	58
CUTC	2581	1112	1437
COX15	165	137	178
ABCC2	344	394	375
DNMBP	3313	3133	5116
CPN1	2796	2777	648
ERLIN1	259	1400	1082
CHUK	3616	4543	1788
CWF19L1	2708	1624	2246
BLOC1S2	780	417	909
PKD2L1	11500	9779	10872
SCD	3259	4064	1754
WNT8B	882	1200	2074
SEC31B	4785	4219	5817
RP11-411B6.6	5360	10778	13770
NDUFB8	438	685	372
HIF1AN	542	1975	484
PAX2	6701	5897	8240
SLF2	8156	3349	4130
MRPL43	646	1970	2975
SEMA4G	362	252	356
C10orf2	4206	3518	3261
LZTS2	20665	8275	5974
PDZD7	2556	2147	3148
SFXN3	3962	2652	4183
KAZALD1	1669	4622	2853
TLX1	4574	2706	1605
LBX1	5386	5641	2481
BTRC	1625	788	1475
DPCD	225	403	197
POLL	1749	4211	3034
FBXW4	174	237	452
FGF8	4757	2513	2293
NPM3	2014	1499	1264
MGEA5	2260	1677	2644
KCNIP2	5545	10829	5304
C10orf76	1853	2699	1460
HPS6	2561	3319	5740
LDB1	2700	1552	1063
PPRC1	6123	5848	3163
NOLC1	818	1003	1918
ELOVL3	1611	1523	1324
PITX3	224	171	137
GBF1	2973	4702	3292
NFKB2	3654	1962	3735
PSD	6143	8876	9153
FBXL15	834	702	1070
CUEDC2	1514	864	1029
C10orf95	3953	3632	4685
MFSD13A	5249	12442	9228
ACTR1A	885	1205	1928
SUFU	193	427	144
TRIM8	651	373	263
ARL3	2072	1367	1619
SFXN2	171	80	240
WBP1L	501	673	548
CYP17A1	2695	3146	2623
BORCS7	10521	16566	20963
BORCS7-ASMT	146	66	94
AS3MT	871	926	1724
CNNM2	8228	6348	8084
NT5C2	1085	1596	1096
RPEL1	1733	4557	3000
INA	10486	8548	10825
PCGF6	1563	3699	2870
TAF5	69	110	76
USMG5	2090	1033	1570
PDCD11	3574	6692	4316
CALHM2	1966	2314	1618
CALHM1	2608	776	1950
CALHM3	3308	6573	4119
NEURL1	15	14	25
SH3PXD2A	8901	8561	4506
OBFC1	373	353	512
SLK	1013	1135	1010
COL17A1	5597	2714	5088
SFR1	1072	429	722
CFAP43	8950	4331	5516
GSTO1	4425	4034	2622
GSTO2	5435	8639	10022
ITPRIP	1916	8775	6185
CFAP58	8611	8737	15617
SORCS3	645	857	1332
SORCS1	4820	8045	4406
XPNPEP1	1888	1029	2412
ADD3	669	662	906
MXI1	1733	1737	532
SMNDC1	3532	2560	3742
DUSP5	152	186	136
SMC3	613	422	279
RBM20	43	72	110
PDCD4	6104	3927	3220
BBIP1	3529	3475	2795
SHOC2	2544	1869	2730
ADRA2A	6983	10668	6250
GPAM	3164	2215	2160
TECTB	14308	8574	7622
ACSL5	1986	2174	4687
ZDHHC6	7414	14705	7488
VTI1A	7204	9389	12558
TCF7L2	1759	2047	2405
HABP2	1391	2297	1324
NRAP	1360	3507	5421
CASP7	2801	1029	1742
PLEKHS1	1122	1033	1738
DCLRE1A	730	1167	1303
NHLRC2	160	119	229
ADRB1	765	723	961
CCDC186	178	79	124
TDRD1	408	717	766
VWA2	3517	2533	1424
AFAP1L2	108	74	100
ABLIM1	1066	1627	1595
FAM160B1	337	580	553
TRUB1	4046	5048	2822
ATRNL1	761	753	1354
GFRA1	301	410	492
CCDC172	646	537	311
PNLIPRP3	457	197	502
PNLIP	2616	2479	979
PNLIPRP1	2961	3856	6243
C10orf82	22863	16647	21468
HSPA12A	740	407	569
ENO4	1323	1265	1351
SHTN1	178	65	110
AC023283.1	5470	3289	2488
VAX1	1333	1610	1385
KCNK18	2926	8028	5538
SLC18A2	4333	4615	13315
PDZD8	2944	2588	6654
EMX2	5370	4350	7537
RAB11FIP2	3357	4126	4872
FAM204A	1592	1379	2416
PRLHR	597	1022	820
CACUL1	1334	846	1198
NANOS1	4211	3112	1311
EIF3A	651	1529	3681
FAM45A	1351	1647	879
SFXN4	7901	3911	3684
PRDX3	1840	2113	1274
GRK5	1113	2125	1838
RGS10	428	1752	859
TIAL1	1314	812	847
BAG3	2228	3689	1878
INPP5F	284	296	480
MCMBP	7368	8927	3755
SEC23IP	8380	8110	6568
PLPP4	999	1552	1218
WDR11	518	984	788
FGFR2	2702	774	1893
ATE1	459	336	707
NSMCE4A	1720	1220	2083
TACC2	379	419	2621
BTBD16	1344	1531	1965
PLEKHA1	764	1100	2217
ARMS2	2003	1207	885
HTRA1	1098	5684	4985
DMBT1	4824	2779	2819
C10orf120	4723	10611	9392
CUZD1	109	181	154
FAM24B	1822	9096	4644
FAM24A	172	78	218
C10orf88	1371	1394	1957
PSTK	340	325	438
IKZF5	2208	3125	2160
ACADSB	5855	6546	4633
HMX3	8531	6864	10907
HMX2	1946	4369	3100
BUB3	3337	3889	3463
GPR26	2664	2234	1804
CPXM2	296	312	205
CHST15	1268	1004	838
OAT	735	644	1094
NKX1-2	606	567	873
LHPP	410	1212	396
RP11-12J10.3	1075	2267	3060
FAM53B	620	1155	1534
METTL10	35	42	67
FAM175B	3809	1778	2616
ZRANB1	1675	2798	953
CTBP2	4195	6674	11577
TEX36	1506	843	1244
EDRF1	435	611	615
MMP21	1709	1163	1564
UROS	2947	5726	3602
BCCIP	2443	2958	4725
DHX32	9022	10995	10530
FANK1	2176	1454	1213
ADAM12	3375	1389	1364
C10orf90	2681	4158	5081
DOCK1	7007	7016	4863
FAM196A	5715	3349	1560
NPS	621	1541	493
FOXI2	20	17	23
CLRN3	5440	2775	4855
PTPRE	1629	3390	871
MKI67	840	1900	930
MGMT	1918	1441	2555
EBF3	2623	4354	2459
LINC00959	1725	2425	1908
GLRX3	2950	2743	3634
TCERG1L	4870	4160	10788
PPP2R2D	5501	7768	8674
BNIP3	1225	1498	1231
JAKMIP3	2538	2045	1108
DPYSL4	1204	1914	1069
STK32C	107	100	67
LRRC27	4270	6416	4957
PWWP2B	307	145	144
INPP5A	645	764	1154
NKX6-2	914	1172	921
CFAP46	3350	4069	2653
ADGRA1	12365	13091	24466
KNDC1	1328	1686	884
UTF1	3425	2667	1368
VENTX	2950	3433	3460
ADAM8	438	385	500
TUBGCP2	2605	1705	1768
ZNF511	616	512	1838
ZNF511-PRAP1	76	196	70
CALY	797	1680	1775
PRAP1	1414	867	2337
FUOM	393	565	268
ECHS1	1523	1294	921
PAOX	2523	2451	4340
RP11-108K14.8	1323	1924	901
MTG1	993	481	477
SPRN	12355	22440	11771
CYP2E1	3100	3402	3463
SYCE1	61	89	34
FRG2B	14986	21615	9930
IQSEC3	1353	1692	1986
SLC6A12	336	545	461
SLC6A13	1372	1588	1616
KDM5A	270	336	375
CCDC77	624	333	294
B4GALNT3	989	1717	1078
NINJ2	15	8	3
WNK1	1941	3835	3416
RAD52	474	459	269
ERC1	588	708	429
WNT5B	1697	998	1341
FBXL14	848	1437	2183
ADIPOR2	795	797	544
CACNA2D4	627	587	701
LRTM2	11506	7281	9492
DCP1B	5137	5507	2999
CACNA1C	5193	4184	8640
FKBP4	5371	9444	7894
ITFG2	201	76	162
NRIP2	1294	1280	365
RP4-816N1.8	29	49	38
FOXM1	1548	2541	2151
RHNO1	144	323	413
TULP3	645	983	801
TEAD4	8271	8009	5987
TSPAN9	4198	9382	8144
PRMT8	8234	11620	6299
CRACR2A	5162	3864	4583
PARP11	2570	2978	2527
CCND2	4682	2241	2983
TIGAR	1783	1058	790
FGF23	3280	3461	2281
FGF6	55	198	121
C12orf4	3227	3731	5344
RAD51AP1	7316	8079	11517
DYRK4	8362	14287	4268
RP11-500M8.7	6168	3938	3891
AKAP3	339	501	217
NDUFA9	1921	3980	1432
RP11-234B24.6	1399	1708	1683
GALNT8	24242	8962	14688
KCNA6	5300	3650	3485
KCNA1	1356	1633	770
KCNA5	2654	3892	1916
NTF3	5499	5102	4711
ANO2	314	341	909
VWF	2100	1058	1168
CD9	4820	3168	1412
PLEKHG6	3127	2505	3060
TNFRSF1A	925	903	1017
SCNN1A	17570	9910	3613
LTBR	2229	2334	1971
CD27	3523	3744	11762
TAPBPL	386	1139	662
VAMP1	719	735	438
MRPL51	3124	1882	3807
NCAPD2	7	4	3
GAPDH	1498	245	638
IFFO1	4832	2950	1430
