#gene	sample1	sample2	sample3	sample7	sample8	sample9
VDAC3	2594	2255	3389	3672	5502	5514
SLC20A2	18	18	16	30	25	30
SMIM19	51	50	43	27	35	81
CHRNB3	807	331	366	1588	1050	1348
CHRNA6	1042	3140	879	1708	2404	1784
THAP1	21	3	25	15	26	17
RNF170	1206	773	1844	2047	1312	1518
HOOK3	7844	12934	10115	2557	9693	7334
RP11-598P20.5	461	300	220	168	451	458
FNTA	2429	2945	2100	2116	1263	3053
POMK	88	64	217	234	151	44
HGSNAT	44	67	76	63	25	53
SPIDR	1932	2578	3223	1844	1330	1955
CEBPD	656	1195	794	631	836	908
PRKDC	3680	2378	2952	2690	2376	2940
MCM4	3579	4115	3327	5875	5906	6897
UBE2V2	215	217	383	372	184	297
EFCAB1	225	433	765	449	1079	836
SNAI2	2037	1449	1586	2051	969	845
C8orf22	2315	1707	2280	3233	3481	1984
SNTG1	3866	7715	7372	8973	6065	2716
PXDNL	7517	7114	6682	8025	13969	7961
PCMTD1	7811	4074	4570	18262	9632	4594
ST18	1430	2296	2205	1450	1426	1369
FAM150A	3666	2911	3332	1868	2244	1661
RB1CC1	2083	1747	823	2058	2165	1041
NPBWR1	1267	2171	2021	924	1146	3025
OPRK1	6867	6955	6161	7651	6342	7638
ATP6V1H	554	455	736	221	508	455
RGS20	310	579	757	786	850	892
TCEA1	532	670	1797	1229	806	1183
AC100821.1	466	291	245	1153	844	968
LYPLA1	802	1052	985	1100	1522	1066
MRPL15	125	238	572	304	464	351
SOX17	6038	7398	9384	5274	8905	9065
RP1	2422	4309	8308	6370	8427	5653
XKR4	2759	4820	4537	4293	5991	6578
TMEM68	3286	1166	2331	2661	1879	2822
TGS1	11187	5729	12652	26205	19467	16793
LYN	960	1087	944	881	2779	1174
RPS20	901	1009	1807	1778	1046	1818
MOS	1452	1888	1508	3554	3235	3427
PLAG1	24430	14111	5659	11001	20026	10170
CHCHD7	463	519	1010	992	952	1560
SDR16C5	1282	749	1368	770	1020	1277
PENK	287	591	364	283	385	332
IMPAD1	2229	1189	1421	1675	4820	3273
FAM110B	190	377	184	310	193	184
UBXN2B	296	317	202	262	620	288
CYP7A1	514	646	374	611	861	996
SDCBP	2934	3947	3318	3488	2849	4104
NSMAF	346	168	257	714	231	340
TOX	10374	7290	5201	3895	10129	6081
CA8	1479	758	1191	1038	1372	1609
RAB2A	557	675	464	940	1490	487
CHD7	2004	2422	2205	5031	2730	6385
CLVS1	144	174	225	244	169	162
ASPH	982	918	392	1502	1318	764
AC090094.1	1014	1386	1141	2864	1564	1360
NKAIN3	575	928	742	1172	1054	754
GGH	8579	8542	8642	2640	21416	10508
TTPA	1588	3382	2585	6595	4290	2388
YTHDF3	987	974	1856	2198	280	1558
BHLHE22	1418	1648	926	1181	2319	3205
CYP7B1	877	1177	774	243	549	756
ARMC1	468	235	191	399	167	349
MTFR1	328	1090	481	674	1037	829
PDE7A	3297	1128	2166	6718	3055	7966
DNAJC5B	3485	5060	1452	5141	2406	3564
TRIM55	2257	3356	2233	3849	5135	3214
CRH	3917	8163	3569	4656	6351	7818
RRS1	4187	4619	4289	6389	5757	6662
ADHFE1	3185	1767	2463	1145	2571	1847
C8orf46	969	3008	3003	1551	1180	2923
MYBL1	1481	2069	1699	4591	2730	1898
VCPIP1	1593	1899	1408	5050	1624	1454
C8orf44-SGK3	165	272	224	152	336	401
C8orf44	4628	6410	1626	3659	2848	6012
AC090154.1	2785	3863	5444	6243	6202	8704
SGK3	858	852	1678	1235	2188	2422
MCMDC2	1498	2689	693	4132	2588	1191
TCF24	414	221	484	241	360	862
PPP1R42	9944	10663	25000	31570	17626	28638
COPS5	435	161	215	180	269	344
CSPP1	1310	2180	1423	2880	1786	2412
ARFGEF1	1195	1843	1375	3125	1607	1562
CPA6	2159	2984	6520	4665	7878	4097
PREX2	3511	3360	2064	2981	2124	3227
C8orf34	4702	7939	3932	8538	6366	5652
SULF1	25	14	5	20	6	26
SLCO5A1	2319	2007	2318	3097	1295	4254
PRDM14	1411	587	1243	804	1189	882
NCOA2	394	430	250	695	928	523
TRAM1	393	418	337	332	704	168
LACTB2	4728	5252	2890	9026	11321	2788
XKR9	6504	2381	4828	3681	3995	6674
EYA1	1487	2321	791	1512	1773	1616
MSC	1607	1795	2042	2732	4231	3940
TRPA1	402	272	440	370	255	591
KCNB2	2915	4757	3551	6745	4461	3146
TERF1	2696	1890	2039	1447	1371	937
SBSPON	8578	1641	2615	2133	3709	2765
C8orf89	620	701	354	888	640	969
RPL7	1224	2183	1994	1175	2664	2830
RDH10	2177	1259	1652	1772	2935	2012
STAU2	969	1723	1378	2124	1042	1734
RP11-463D19.2	1518	1087	836	2037	1682	3210
UBE2W	450	625	295	205	530	509
TCEB1	1482	1533	1322	1922	1723	2714
TMEM70	694	399	588	1183	344	648
LY96	1219	1048	1306	742	1620	1063
JPH1	1400	1238	1343	2559	2505	1404
GDAP1	994	281	1360	525	535	1145
PI15	4430	2502	1321	2874	6667	2743
CRISPLD1	952	1482	1947	1270	1045	2755
HNF4G	2871	4786	5503	12009	5948	7013
ZFHX4	5763	7708	10675	12917	9504	8768
PEX2	65	59	75	130	102	63
PKIA	2919	3375	1597	4251	2015	2979
ZC2HC1A	1201	2147	758	1847	1550	1374
IL7	29	44	56	68	45	116
STMN2	0	9	8	10	2	5
HEY1	831	1896	1478	1801	990	1288
MRPS28	9627	2521	5215	5663	4151	2287
RP11-26J3.4	1044	814	1330	1222	2966	1371
TPD52	234	343	165	780	665	188
ZBTB10	483	467	716	500	584	392
ZNF704	348	299	138	547	564	543
PAG1	4016	8376	5007	15253	14837	8501
FABP5	1790	873	1470	2027	2029	1551
PMP2	8496	6137	5781	3485	7508	6865
FABP9	99	71	60	41	113	60
FABP4	2222	1605	2330	6625	2703	2282
FABP12	2080	2559	1698	2817	3488	2707
IMPA1	725	259	136	988	649	899
SLC10A5	2172	2191	665	1438	1524	2781
ZFAND1	1019	504	697	496	960	895
CHMP4C	1229	1232	1624	2622	1646	2059
SNX16	1406	3002	2287	3145	3963	6081
RALYL	424	723	347	1053	829	1356
LRRCC1	337	432	404	477	711	234
E2F5	5341	2985	4238	3304	4396	6096
C8orf59	66	40	92	67	86	44
CA13	174	248	96	221	169	116
CA1	1696	1732	3638	1488	3193	1367
CA3	1701	3026	1666	3411	852	3378
CA2	729	395	516	936	1000	1211
ATP6V0D2	2482	3708	3435	4941	2299	1662
PSKH2	3198	4379	1251	1528	6087	4423
SLC7A13	2415	6688	3788	2724	1871	5245
WWP1	6636	4864	2558	3163	4373	3814
RMDN1	863	204	585	679	770	273
CPNE3	634	682	1850	1576	1646	3071
CNGB3	6693	6530	8775	6733	10958	8639
CNBD1	3260	4884	3897	5262	7953	2769
DCAF4L2	969	687	505	1097	708	1562
MMP16	7602	9919	9547	6860	9877	6926
RIPK2	4778	1877	3475	2753	3789	3175
OSGIN2	487	498	508	343	601	344
NBN	22946	7162	19299	9936	7144	15561
DECR1	1613	4046	2502	4189	3866	2512
CALB1	2298	582	1395	2495	794	2272
TMEM64	3409	1593	6289	4113	4459	4540
NECAB1	401	669	539	555	342	1060
C8orf88	140	93	340	101	72	181
TMEM55A	415	903	625	620	584	603
OTUD6B	3857	2545	2293	1231	4530	2554
LRRC69	8953	6165	7201	9618	20059	2328
SLC26A7	5963	2352	3472	4886	6094	6767
RUNX1T1	11740	17151	7092	7583	22510	17685
TRIQK	685	578	189	727	850	1233
FAM92A1	1837	2847	2502	2705	4210	2772
RBM12B	277	241	660	837	365	462
TMEM67	4760	6249	2650	7474	14992	9639
PDP1	1651	2508	1012	721	1232	1825
CDH17	1271	1561	2528	3500	1727	1870
GEM	297	1193	250	429	736	1147
RAD54B	1697	1456	2134	2854	1364	775
FSBP	4608	3462	3312	4761	6191	6674
KIAA1429	3630	7563	4061	5291	2457	6289
ESRP1	173	94	368	74	88	145
DPY19L4	2604	1339	3387	4219	2265	878
INTS8	641	295	341	718	911	1205
CCNE2	2258	2491	837	1204	832	1278
NDUFAF6	3118	9492	6194	5201	6082	9243
TP53INP1	2601	5461	2107	7124	10115	6433
PLEKHF2	1252	1224	4074	1727	1631	2282
C8orf37	2710	4315	2502	4101	4768	4209
GDF6	7248	3898	3669	5367	5603	9805
UQCRB	3541	1897	3831	5784	3119	3958
MTERF3	3155	1428	1188	1541	1600	1703
PTDSS1	5744	5480	5753	5241	13593	6369
SDC2	1996	1287	845	1920	2077	1875
CPQ	557	1013	1315	1181	842	1702
TSPYL5	485	294	350	224	473	936
MTDH	707	529	671	1093	1401	1524
LAPTM4B	541	498	1077	1104	2181	920
MATN2	44	19	32	29	50	47
RPL30	2864	2030	4493	1552	2283	3019
ERICH5	490	1022	437	536	1344	821
RIDA	220	274	370	473	229	184
POP1	565	1832	1180	1315	1978	1179
NIPAL2	1382	1454	2225	1191	2326	2173
STK3	962	2554	2792	2935	3596	3407
KCNS2	61	63	14	71	56	60
OSR2	461	363	403	398	527	227
VPS13B	206	703	246	1089	424	292
COX6C	20872	12624	7183	18178	8789	11680
RGS22	5807	8769	4906	8641	4972	7303
FBXO43	2566	5837	1210	4059	2136	4465
POLR2K	11	5	9	11	13	9
SPAG1	8446	3975	2755	4030	8607	5266
RNF19A	590	398	1636	2083	1046	634
ANKRD46	1645	2472	2978	2219	3437	1668
SNX31	89	148	164	67	195	201
PABPC1	328	261	231	192	596	276
YWHAZ	9579	7909	6784	9756	7013	8186
ZNF706	2372	1708	2212	4379	2837	2307
GRHL2	986	1908	1364	1174	1637	1982
NCALD	6262	8440	13846	4602	3430	9375
RRM2B	40	48	103	43	134	54
UBR5	1938	1407	1454	2773	4617	5174
ODF1	344	244	223	482	283	608
KLF10	4991	9966	6456	5164	2887	4723
AZIN1	539	1775	1600	758	1364	1141
ATP6V1C1	51	24	23	27	26	54
BAALC	2611	4217	1343	3309	7233	3614
FZD6	346	280	304	364	223	310
CTHRC1	5362	4158	3130	4031	6092	9381
SLC25A32	1798	4718	882	1678	2538	3569
DCAF13	1142	2503	1301	4812	3345	2173
RIMS2	3108	6134	3188	6727	7556	6060
DPYS	533	1823	1708	3750	2243	4232
DCSTAMP	6654	2933	4397	7406	5585	5092
LRP12	2429	2844	2082	1395	3579	2644
ZFPM2	3784	3010	1194	2282	4579	3125
OXR1	2315	1741	3107	2348	4662	2294
ABRA	1031	1799	1598	692	919	1571
ANGPT1	13866	14254	9613	19597	6891	15449
RSPO2	2050	2001	2815	1218	2632	2633
EIF3E	2903	1042	930	1717	1910	2304
EMC2	3722	2601	1649	1838	2822	2384
TMEM74	2771	5447	1234	3345	3286	6117
TRHR	1240	2815	1784	995	2692	3433
NUDCD1	5252	2960	5041	6018	4165	5151
ENY2	1850	2764	1504	3192	4564	3581
PKHD1L1	119	73	28	78	84	116
EBAG9	2764	3499	4650	2648	5417	4764
SYBU	265	156	241	298	227	285
KCNV1	419	664	418	520	436	1043
CSMD3	3127	804	3715	3592	2337	3925
TRPS1	4993	3765	4118	17708	4822	6697
EIF3H	1156	1044	905	1471	1252	3043
UTP23	5117	3642	5320	6485	6180	7450
RAD21	483	446	1270	1189	1569	953
AC087350.1	3933	5366	6561	4511	7658	6091
AARD	2896	1130	1522	2196	2356	2619
SLC30A8	8442	3190	2053	7065	5425	9909
MED30	100	382	229	319	363	198
EXT1	121	179	254	121	354	218
SAMD12	1529	561	1546	427	1022	2351
TNFRSF11B	398	208	197	303	460	255
COLEC10	2301	3384	4649	5396	8805	6868
MAL2	1745	1158	1025	2824	2033	1572
NOV	1019	1790	1889	1607	1314	2976
ENPP2	6238	6793	3853	7825	11825	9268
TAF2	7034	3898	3748	5482	3305	3182
DSCC1	1462	1465	2220	3624	2819	1578
DEPTOR	122	53	97	251	98	55
COL14A1	219	52	176	440	224	400
MRPL13	744	560	689	1044	446	891
MTBP	1936	2299	1266	1261	2206	1475
SNTB1	3165	1189	495	1924	2294	2407
HAS2	1881	1834	1781	2635	1129	780
ZHX2	465	500	572	686	556	201
DERL1	769	978	702	571	406	475
TBC1D31	992	1136	850	1341	1158	1277
FAM83A	2270	2095	6278	6782	3121	3849
C8orf76	3362	10793	3916	6726	1738	4694
ZHX1-C8orf76	2072	1770	3211	2959	1566	2186
ZHX1	6212	5829	14478	9296	10252	13570
ATAD2	303	167	229	577	453	176
WDYHV1	278	224	783	404	450	1025
FBXO32	678	1931	632	1289	1234	1571
KLHL38	2209	1349	1824	2650	1429	2879
ANXA13	1003	1042	611	2259	1528	852
FAM91A1	3470	2173	7350	13303	4927	8063
FER1L6	594	597	512	622	834	582
TMEM65	2319	3925	941	3152	1862	3302
TRMT12	2363	2745	7076	3728	3643	4113
RNF139	3656	4227	1297	7448	4165	2686
TATDN1	5113	5248	5145	8905	6892	11257
NDUFB9	5721	2507	4823	2175	7473	4037
MTSS1	224	352	139	401	168	233
ZNF572	891	748	631	627	635	911
SQLE	2178	940	1693	1682	679	1764
KIAA0196	1076	671	548	1432	2448	447
NSMCE2	115	298	444	468	115	182
TRIB1	208	293	227	571	239	1008
FAM84B	8230	7224	10083	10868	6951	7425
POU5F1B	1155	949	1141	1608	872	1641
AC108925.1	6274	5253	4708	11416	4234	7332
MYC	3468	6482	3094	6822	8725	13311
AC026248.1	1592	597	628	528	412	516
GSDMC	1315	1762	722	1130	1663	3282
FAM49B	256	178	193	151	419	213
ASAP1	3891	8371	6254	5392	2725	5719
ADCY8	4228	5741	4402	4108	3110	4885
EFR3A	5091	6575	5199	4351	4392	6056
OC90	459	542	380	360	337	294
RP11-240B13.2	1368	356	833	675	861	1174
HHLA1	4585	11421	10045	10066	6615	4367
KCNQ3	540	186	379	799	680	251
LRRC6	4365	2413	2765	5199	4508	6530
TMEM71	2367	6452	3240	3293	5231	4234
PHF20L1	982	2092	1404	1804	2703	1029
TG	1263	3573	1741	3004	4389	2586
SLA	405	557	493	2104	594	632
WISP1	1299	1505	1244	1655	2623	1302
NDRG1	5775	7038	4629	3793	5057	6957
ST3GAL1	121	109	59	97	162	130
ZFAT	472	515	726	699	639	585
KHDRBS3	762	1830	1339	2098	1867	1960
FAM135B	534	808	1218	978	1536	1651
COL22A1	954	928	1361	1958	4291	1995
KCNK9	545	811	887	1487	1081	976
TRAPPC9	541	1475	1313	1049	974	2289
CHRAC1	7810	6069	4813	7207	11737	6394
AGO2	8130	5170	3648	6711	4788	10722
PTK2	532	430	378	756	489	510
AC105009.1	355	676	1009	979	416	1017
DENND3	2226	2382	2837	4363	3599	4681
SLC45A4	40	15	61	70	85	88
GPR20	108	112	122	130	255	69
PTP4A3	2621	3246	1666	6369	4256	2588
AC138647.1	453	832	1044	1500	887	1785
TSNARE1	2526	4135	1507	6184	2476	4731
ADGRB1	13236	15462	13820	23733	11645	18712
ARC	15	10	28	24	60	22
JRK	339	582	431	558	619	657
PSCA	229	754	693	733	910	291
LY6K	383	365	766	586	550	995
THEM6	4024	4422	5084	3121	5634	7118
SLURP1	2326	2361	4004	4879	3335	1524
LYPD2	55	132	43	69	39	44
LYNX1	742	2004	1906	5689	2298	3435
LY6D	1784	1302	597	1309	1070	974
GML	5157	7234	9461	11108	9791	8458
CYP11B1	203	53	91	259	191	174
CYP11B2	6699	5474	3514	5064	4274	7912
LY6E	602	208	356	633	730	867
LY6L	773	561	560	989	1880	884
LY6H	499	1033	553	1293	861	776
GPIHBP1	1022	1125	581	2665	1116	1960
ZFP41	2548	3595	2945	1801	2239	5412
RP13-582O9.6	1125	1717	1128	1581	791	1830
GLI4	3075	1376	2746	2001	2868	2291
ZNF696	2066	2284	4099	1668	1738	1274
TOP1MT	7318	5970	4953	2815	5212	3296
RHPN1	1977	1486	2943	1239	2440	1895
MAFA	1291	1779	1053	2314	3543	2553
ZC3H3	782	1543	592	612	1407	711
GSDMD	1895	2703	1354	1768	2332	1964
MROH6	9852	4218	5822	6350	10952	11413
NAPRT	2134	2986	3244	4500	5109	11595
EEF1D	19724	8326	15818	9587	19236	23478
TIGD5	1218	877	803	745	683	728
PYCRL	110	301	145	392	496	262
TSTA3	200	138	242	295	188	584
ZNF623	3403	592	2855	5234	3946	3076
ZNF707	3529	1282	3290	2915	3550	4418
CCDC166	3504	4765	5692	3322	8707	5640
MAPK15	273	186	464	364	403	291
FAM83H	3112	5107	6583	3171	8197	1857
FAM83H-AS1	11016	6188	3970	6510	16339	10045
SCRIB	94	27	43	29	59	31
PUF60	3252	4251	4775	5489	4484	9604
NRBP2	676	878	642	902	382	791
EPPK1	326	327	476	156	299	566
PLEC	140	112	170	303	297	281
PARP10	915	496	2234	939	687	1551
GRINA	3617	4666	5497	6571	7169	8532
SPATC1	1443	347	672	1206	1557	843
OPLAH	430	557	514	549	158	804
EXOSC4	1796	645	2079	2785	2454	2297
GPAA1	6958	6335	8212	8027	3073	6532
CYC1	2835	2038	2338	2485	2232	1333
SHARPIN	3738	6167	5281	13558	6030	10769
MAF1	9308	9968	8624	4444	14264	7658
WDR97	1171	2643	2278	3132	1862	1772
HGH1	691	649	632	766	762	1206
MROH1	6976	7743	5267	4812	4393	6259
BOP1	897	1904	911	1812	1641	1718
SCX	252	587	600	474	977	442
HSF1	737	202	1056	975	1259	677
DGAT1	4100	6728	3281	5440	5406	8593
SCRT1	1991	3175	2334	2324	2409	3788
TMEM249	214	178	203	123	138	123
GS1-393G12.13	1725	1125	1500	2861	1772	1823
SLC52A2	5217	4467	7987	9580	13350	11966
FBXL6	543	459	1115	716	733	785
ADCK5	670	1703	714	1533	551	1392
CPSF1	1296	3569	2867	1657	3060	1536
SLC39A4	51	34	29	42	31	20
VPS28	11	6	4	4	10	5
TONSL	3640	913	3696	2655	1582	2266
CYHR1	944	1704	570	360	1349	1779
KIFC2	251	756	727	758	880	253
FOXH1	2285	1578	660	1162	2804	1163
PPP1R16A	7738	5568	15583	9314	10916	6160
GPT	1835	858	733	3047	2252	2003
MFSD3	1837	1717	2073	1862	3856	4164
RECQL4	1582	875	1970	2299	1182	2751
LRRC14	1766	1366	831	613	857	1724
LRRC24	661	799	1123	1126	415	1447
C8orf82	2715	4148	3977	8994	2491	4057
ARHGAP39	632	711	585	1080	1277	1011
ZNF251	99	179	179	276	258	319
ZNF34	5115	1003	2579	2543	5432	2247
RPL8	508	227	146	764	287	617
ZNF517	125	101	218	46	256	268
ZNF7	20	28	19	22	10	16
COMMD5	994	1198	1451	1910	765	1402
ZNF250	195	176	190	87	392	247
ZNF16	181	745	301	722	303	478
C8orf33	1630	820	1014	623	2417	1420
WASH1	3250	4303	1850	5307	2775	5073
FOXD4	2382	1957	2808	1787	2043	3565
CBWD1	2638	2991	5338	4912	2044	1865
C9orf66	646	1630	643	1716	1149	1351
DOCK8	122	143	384	209	229	238
KANK1	3023	2057	1913	3241	3019	2792
DMRT1	3772	4390	2927	4066	1912	5396
DMRT3	2803	2070	3000	2637	4445	5044
DMRT2	1207	1176	834	1588	608	1308
SMARCA2	4842	3634	4320	11314	1871	7327
VLDLR	6742	7728	3023	6397	7145	4471
KCNV2	2497	3587	1754	3670	2733	2569
PUM3	2662	3538	2220	6940	1826	6102
RFX3	2119	2007	1430	1415	1355	621
AL365202.1	201	379	436	241	248	537
GLIS3	1909	2306	2294	4678	3799	2678
SLC1A1	1726	2881	671	3374	2320	2029
SPATA6L	1788	909	736	1628	2391	1591
PLPP6	3397	3298	3210	4409	3044	4731
CDC37L1	1252	1574	3536	2097	3165	2512
AK3	1769	2639	2008	4745	5851	4069
RCL1	975	1194	346	1297	494	700
JAK2	137	162	70	149	77	130
INSL6	3650	3832	2052	5601	3655	6734
INSL4	1295	1017	1370	1175	1334	1847
RLN2	386	119	187	380	568	158
RLN1	3075	2935	4361	10123	2374	4595
PLGRKT	151	127	248	254	269	277
CD274	3529	1531	2291	1278	2177	2092
PDCD1LG2	787	940	1243	1418	2911	2631
RIC1	2741	2053	2125	6295	2863	5110
ERMP1	7514	9726	9166	13461	11450	7816
KIAA2026	1656	3897	1020	4970	6224	2285
MLANA	1230	1124	1904	841	1068	912
RANBP6	542	437	82	360	421	828
IL33	1908	535	2418	1763	1653	2978
TPD52L3	423	775	632	626	592	393
UHRF2	27849	10199	12544	17616	13417	30730
GLDC	594	892	1133	1553	1259	1367
RP11-146B14.1	6342	5088	9555	6035	2065	7933
AL513412.1	195	441	660	766	566	706
KDM4C	397	528	365	774	1005	438
TMEM261	6048	4749	9775	9303	15412	5124
PTPRD	4272	2381	1941	1519	6237	3870
TYRP1	675	1246	1714	1494	1430	1096
LURAP1L	4867	5933	6214	3206	8073	5916
MPDZ	440	684	1149	1632	1275	989
NFIB	5475	4382	2704	6486	7220	5183
ZDHHC21	1933	1858	1549	4430	2371	2896
CER1	564	562	352	574	1107	653
FREM1	2387	1756	2471	2428	2786	2553
TTC39B	2157	681	741	2111	1112	1554
SNAPC3	1147	1108	590	1339	1266	2525
PSIP1	351	1632	1063	862	456	1635
CCDC171	3229	4782	5755	4189	6648	4524
C9orf92	1818	3255	4625	5686	4979	3509
BNC2	5377	4286	1469	7368	3349	5079
CNTLN	179	166	134	147	197	119
SH3GL2	2041	1040	2078	3768	1438	856
ADAMTSL1	13	6	4	4	15	18
SAXO1	73	49	115	68	114	156
RRAGA	2475	2026	2953	3668	2114	6084
HAUS6	5591	12090	6525	10864	8096	7280
PLIN2	1006	259	1125	858	757	941
DENND4C	342	1009	712	329	924	823
RPS6	146	89	100	136	141	86
ACER2	573	1356	581	1356	1966	384
SLC24A2	1081	2983	952	1277	5386	3550
MLLT3	298	316	286	127	209	115
FOCAD	70	71	124	69	79	123
HACD4	2170	1185	952	1067	2675	2902
IFNB1	14565	13092	20790	8211	19889	25243
IFNW1	1859	759	1431	3240	2196	837
IFNA21	2275	1109	6798	3622	1622	1239
IFNA4	3463	2140	1314	1751	1942	3504
IFNA7	2079	794	1626	3227	5559	2445
IFNA10	910	877	1126	1007	1888	1237
IFNA16	5668	3887	8538	4800	6398	10474
IFNA17	153	199	269	347	562	193
IFNA14	2045	1250	2133	1982	1690	2703
IFNA5	832	1844	635	1699	946	621
KLHL9	880	789	430	977	1855	1449
IFNA6	806	512	453	995	1273	753
IFNA13	292	534	215	265	503	281
IFNA2	208	901	141	432	428	635
IFNA8	2229	2510	3556	2974	2323	3909
IFNA1	1252	2101	1169	2517	1990	4272
IFNE	2409	3044	1924	2728	1387	3474
MTAP	458	392	733	605	982	1190
RP11-145E5.5	3221	2505	2232	1981	3293	4270
CDKN2A	630	763	436	1012	584	741
CDKN2B	1246	1365	1610	742	1571	2574
DMRTA1	7739	5684	10135	15903	12377	5654
ELAVL2	1880	3004	2696	6020	3262	3120
IZUMO3	161	127	189	116	122	132
TUSC1	5710	16334	2680	13771	7188	8652
CAAP1	1259	5420	1938	4491	5886	2192
PLAA	7970	2615	3747	3279	7260	13142
IFT74	669	535	431	1692	886	623
LRRC19	898	2040	827	2066	1128	1941
TEK	763	817	414	1226	1049	859
EQTN	1429	1293	2835	1232	1808	2322
MOB3B	11362	6680	10551	10196	17684	14896
IFNK	626	837	602	1298	807	1153
C9orf72	2064	707	1498	1318	1515	1649
LINGO2	4105	2120	3699	2628	1883	2841
ACO1	3797	3847	3721	4236	4335	7969
DDX58	1544	1733	2995	4455	4426	4494
TOPORS	3430	1590	3234	2238	5414	2729
TOPORS-AS1	636	1320	2067	947	1860	1945
NDUFB6	283	678	320	466	564	633
GVQW1	445	613	1076	271	1201	1252
TAF1L	1505	1146	1018	1047	1781	1204
TMEM215	3901	6325	4710	3884	5909	6705
APTX	1571	1559	1696	1056	2063	1722
DNAJA1	1424	2218	855	1359	1587	1171
SMU1	4605	6850	3702	13053	12538	11248
B4GALT1	12547	12048	2151	8787	6409	7164
SPINK4	774	922	215	616	881	612
BAG1	350	768	288	1146	456	347
CHMP5	2207	1154	1900	2662	3866	1636
NFX1	297	486	852	484	526	478
AQP7	4353	2067	3941	4918	4381	4097
AQP3	5059	7319	4883	7607	7337	12581
NOL6	4972	2953	3028	4867	3159	6528
ANKRD18B	10570	5770	7856	3868	11651	3858
PRSS3	610	316	548	282	298	573
UBE2R2	2714	1892	2328	3621	4175	3596
UBAP2	654	390	305	978	675	897
DCAF12	1578	2732	3332	5100	4245	3843
UBAP1	711	356	886	618	741	746
KIF24	1188	1565	656	1006	693	1723
NUDT2	5165	5233	6207	3734	4558	9364
KIAA1161	1570	3397	4963	3532	1523	3781
C9orf24	4343	6396	5618	4118	4123	8356
FAM219A	19002	4394	11518	10636	7266	6929
DNAI1	5331	10859	3685	6096	8648	2965
ENHO	2041	2375	2161	2336	2045	1396
CNTFR	3783	4107	3147	1775	2936	2812
RPP25L	943	1240	583	642	2165	1309
DCTN3	6252	10720	17226	6908	23839	11237
ARID3C	3187	2488	2025	7025	2417	2715
SIGMAR1	647	1282	344	566	914	1378
GALT	16	37	20	25	40	38
RP11-195F19.29	2664	2528	2820	1716	2038	1914
IL11RA	2078	3547	2773	2381	2466	4467
CCL27	9533	5976	4919	5354	3957	14113
RP11-195F19.5	361	1773	1086	735	671	709
CCL19	12444	6565	4737	5722	14554	4840
CCL21	1106	1578	1623	1815	470	2051
FAM205A	3704	1666	2421	1123	2343	2215
FAM205C	2092	3006	1618	5002	2348	3955
PHF24	367	474	388	763	1407	732
DNAJB5	2181	2485	1266	2159	2133	2096
C9orf131	2607	2725	1275	5558	5650	2193
VCP	296	301	363	543	362	411
FANCG	10985	8901	11401	7891	8414	6962
PIGO	72	87	77	137	108	96
STOML2	597	302	359	1230	1237	540
FAM214B	6938	6000	6630	8777	6117	5951
UNC13B	243	221	272	353	308	165
RUSC2	459	424	586	139	197	318
FAM166B	47	51	49	116	49	46
TESK1	775	1059	864	1172	764	851
CD72	3521	3502	2754	3676	3752	4594
SIT1	1811	3525	1853	3111	3536	6179
CCDC107	822	410	677	1146	685	740
ARHGEF39	6754	6862	5256	4217	13009	7220
CA9	526	1021	1904	1398	1571	1328
TPM2	1548	5990	2492	4731	3988	3656
TLN1	2421	1599	1055	2305	2468	4720
CREB3	628	177	880	575	1141	959
GBA2	3761	4150	4897	10376	5795	4217
RGP1	206	527	302	879	433	723
MSMP	2105	1561	2620	4717	1750	1442
NPR2	343	262	243	245	192	152
SPAG8	6305	10519	5550	10168	19726	17760
HINT2	1474	1989	1325	1722	2593	1814
TMEM8B	772	467	681	1060	1145	1373
FAM221B	5306	3196	2778	2938	6219	3863
OR13J1	2592	1690	1452	2302	782	2642
HRCT1	1009	858	1741	1336	1230	2348
LINC00961	725	230	623	863	349	1425
OR2S2	264	318	365	557	1072	726
RECK	3968	1912	3007	2008	2660	1418
GLIPR2	3800	3049	4517	6659	2743	3684
CCIN	427	748	540	755	1029	956
CLTA	994	2398	2451	2607	2760	3884
GNE	1008	1950	727	2168	1290	1919
RNF38	2475	1971	2462	3248	1224	1325
MELK	2845	5086	2060	1864	2914	5328
PAX5	3385	4467	2886	4293	4170	6884
ZCCHC7	1857	1874	2240	3613	4879	1978
GRHPR	1650	3050	1152	3171	931	2013
ZBTB5	2849	3684	2968	1788	2950	2340
POLR1E	1241	2929	996	2720	2746	1785
FBXO10	2209	1757	1724	1467	1639	2776
RP11-613M10.8	167	271	156	311	209	582
TOMM5	5153	7435	8409	12711	8242	5320
RP11-613M10.9	1146	475	954	813	1751	2620
FRMPD1	6221	5085	4625	5571	8076	3093
TRMT10B	1018	575	495	430	1185	608
EXOSC3	1155	1405	890	1807	1944	1721
DCAF10	849	1316	1158	2041	885	1690
SLC25A51	987	4137	1636	1215	2393	2634
SHB	1770	764	468	991	1375	1837
ALDH1B1	2621	2443	2984	3449	2777	2721
IGFBPL1	832	683	752	529	953	376
RP11-392E22.9	562	909	413	520	489	1375
ANKRD18A	1834	2325	1201	2469	1597	2288
RP13-198D9.4	38	24	22	14	35	19
CNTNAP3	110	53	128	59	102	103
