#gene	sample1	sample2	sample3
CKAP5	1160	2002	1702
LRP4	1058	470	364
C11orf49	468	287	382
ARFGAP2	157	222	322
PACSIN3	1092	3124	1089
DDB2	2688	2403	6194
ACP2	1932	865	4598
NR1H3	11909	8955	6265
MADD	2338	5243	4130
MYBPC3	99	87	49
SPI1	158	301	199
SLC39A13	346	794	320
PSMC3	797	2761	1966
RAPSN	6803	3806	5221
CELF1	2914	3734	10665
NDUFS3	5302	3624	2055
PTPMT1	942	634	546
KBTBD4	1756	2826	2580
FAM180B	223	344	285
C1QTNF4	2062	3174	1708
MTCH2	3022	1885	4847
AGBL2	5640	3353	2817
FNBP4	2977	1879	1499
NUP160	1416	1277	1116
PTPRJ	238	593	1262
OR4B1	328	121	132
OR4X1	572	303	557
OR4S1	4053	6754	5091
OR4C3	4831	3529	10315
OR4C5	937	1477	1411
OR4A47	518	450	544
TRIM49B	1856	1490	2308
TRIM64C	1156	590	873
FOLH1	32	14	36
OR4C13	681	775	893
OR4C12	179	152	161
OR4C46	1630	1658	1429
OR4A5	783	707	967
TRIM48	225	407	319
OR4A16	821	1422	645
OR4A15	5625	3277	3746
OR4C15	1046	3077	2438
OR4C11	11740	7892	11282
OR4P4	137	265	295
OR4S2	542	782	393
OR4C6	536	223	310
OR5D14	2442	2359	1377
OR5D18	52	34	42
OR5L2	1968	2464	1845
OR5D16	5888	5426	2353
TRIM51	6316	2139	3104
OR5W2	9984	8555	6052
OR5I1	1521	1361	1289
OR10AG1	3	3	4
OR5F1	1423	1363	1099
OR5AS1	2307	2177	3986
OR8I2	199	729	276
OR8H2	1643	2724	2021
OR8H3	778	488	592
OR8J3	5752	3550	4805
OR8K5	1513	2677	786
OR5J2	110	126	155
OR5T2	305	727	559
OR5T3	494	1286	681
OR5T1	271	222	265
OR8H1	351	176	318
OR8K1	692	495	1014
OR8J1	2996	3312	2817
OR8U1	757	1285	3227
OR5M9	27	52	63
OR5M3	1042	384	1269
OR5M8	192	146	363
OR5M11	96	304	64
OR5M10	287	169	116
OR5M1	643	833	169
OR5AP2	1287	3929	2460
OR9G1	218	106	145
OR9G4	181	150	238
OR5AK2	112	121	276
LRRC55	1379	1017	621
APLNR	1698	2334	2156
TNKS1BP1	2472	1839	1219
SSRP1	3294	6330	6373
P2RX3	5644	2482	3611
PRG3	1535	787	1583
PRG2	704	1031	513
RP11-872D17.8	4481	2064	2524
SLC43A3	5883	13348	9418
RTN4RL2	4807	3659	1078
SLC43A1	762	1502	694
TIMM10	556	953	375
SMTNL1	2503	894	2675
UBE2L6	3062	2994	1318
SERPING1	2995	1214	1281
YPEL4	129	194	116
CLP1	293	397	949
ZDHHC5	2	3	0
MED19	1210	3213	3574
TMX2	3052	1890	2593
TMX2-CTNND1	73	168	121
C11orf31	15	3	7
RP11-691N7.6	613	903	781
BTBD18	3147	1293	1507
CTNND1	1985	2505	882
OR9Q1	382	839	322
OR6Q1	726	1436	988
OR9I1	7638	2443	2892
OR9Q2	926	736	1173
OR1S2	8095	7144	6116
OR10Q1	2052	3018	2410
OR10W1	334	407	350
OR5B17	2351	3043	3365
OR5B3	9073	2150	8418
OR5B2	2581	2271	2952
OR5B12	2230	1086	1878
OR5B21	278	570	489
LPXN	6	11	4
ZFP91	1451	2138	1632
ZFP91-CNTF	639	474	827
CNTF	2265	2192	1817
GLYAT	122	85	114
GLYATL2	5148	3942	4521
GLYATL1	336	1448	1201
GLYATL1P3	4431	3535	3605
FAM111B	384	455	250
FAM111A	419	618	522
DTX4	73	55	15
MPEG1	3697	1151	1118
OR5AN1	820	507	340
OR5A2	5322	4336	4285
OR5A1	1649	1027	1923
OR4D6	279	258	179
OR4D10	1426	2166	1477
OR4D11	3389	3108	6038
OR4D9	4937	6489	5320
OSBP	1249	1300	1366
PATL1	1662	3028	1865
OR10V1	2670	3001	1424
STX3	1125	1711	2152
MRPL16	357	649	1530
GIF	2439	1584	831
TCN1	1695	962	2504
OOSP2	440	371	224
MS4A3	99	272	171
MS4A2	19853	11294	11529
MS4A6A	450	815	930
MS4A4E	1637	6392	4774
MS4A4A	270	270	370
MS4A6E	1794	4220	2396
MS4A7	2288	4657	3037
MS4A14	5435	1197	2610
MS4A5	19	51	57
MS4A1	937	1944	935
MS4A12	443	1268	2122
MS4A13	4477	2291	6449
MS4A8	3037	8911	7506
MS4A18	5357	4460	6098
MS4A15	2407	2573	2266
MS4A10	2551	1212	1028
CCDC86	820	1128	604
PTGDR2	410	264	534
ZP1	1450	2060	1797
PRPF19	355	1134	433
TMEM109	1057	1533	1139
TMEM132A	1492	1290	1154
SLC15A3	1510	1442	2545
CD6	2683	4375	4926
CD5	570	904	1100
VPS37C	3699	7018	2763
PGA3	6302	4816	6065
PGA4	5594	2344	2737
PGA5	617	362	771
VWCE	308	420	701
DDB1	157	157	182
TKFC	90	112	68
CYB561A3	258	106	331
TMEM138	9055	2999	2798
TMEM216	1784	1390	2674
CPSF7	221	291	115
RP11-286N22.8	1017	544	786
SDHAF2	836	952	1175
PPP1R32	1362	1220	1745
LRRC10B	1319	298	765
SYT7	406	535	300
DAGLA	1872	2401	2641
MYRF	247	762	379
TMEM258	1024	3422	2887
FEN1	2893	2392	2095
FADS2	527	297	287
FADS1	3527	3877	6944
FADS3	1819	3177	4099
RAB3IL1	11794	12317	7214
BEST1	1335	2424	1019
FTH1	1516	1750	980
INCENP	1237	2830	3052
SCGB1D1	5947	7832	3276
SCGB2A1	1560	1364	726
SCGB1D2	1665	282	255
SCGB2A2	1085	2108	1062
SCGB1D4	419	271	390
ASRGL1	2490	8412	2341
SCGB1A1	3666	3731	2152
AHNAK	342	259	268
EEF1G	1630	1490	2339
RP11-864I4.1	2988	4195	3272
TUT1	602	684	1243
MTA2	994	260	808
EML3	1572	1188	2044
ROM1	1450	4222	3124
B3GAT3	4070	2678	3801
GANAB	2050	1803	1960
INTS5	3615	5432	2867
RP11-831H9.11	788	1302	619
C11orf98	1232	1684	562
LBHD1	918	573	1839
METTL12	1079	958	832
UQCC3	1002	663	1093
UBXN1	1520	6421	2494
LRRN4CL	2137	2633	954
HNRNPUL2-BSCL2	2449	5358	2689
BSCL2	1671	1225	1313
GNG3	408	932	504
HNRNPUL2	652	1011	455
TTC9C	979	732	558
ZBTB3	2942	2201	1959
POLR2G	632	1244	573
TAF6L	105	328	158
TMEM223	220	565	442
TMEM179B	289	253	200
NXF1	9700	8682	6920
STX5	2787	2501	1023
RP11-727F15.14	36	109	66
WDR74	1764	2758	1376
SLC3A2	8797	3690	2589
CHRM1	5309	3582	4285
SLC22A6	1929	2148	1904
SLC22A8	553	604	484
SLC22A24	363	217	350
SLC22A10	4345	4182	7940
SLC22A25	378	351	473
SLC22A9	2113	3800	1268
HRASLS5	1280	925	471
LGALS12	3685	4902	4603
RARRES3	718	1186	1474
HRASLS2	2874	4156	2469
PLA2G16	1101	2327	1236
ATL3	558	365	504
RTN3	1371	1546	703
C11orf95	4327	6346	2558
C11orf84	5391	1383	1440
MARK2	2719	2596	7277
RCOR2	6122	4492	8352
NAA40	130	55	110
COX8A	834	2885	2120
AP000721.4	33	22	46
OTUB1	12716	5762	4960
MACROD1	1770	1695	1662
FLRT1	5224	3680	2937
STIP1	4898	3069	2891
FERMT3	804	445	795
TRPT1	2389	402	363
NUDT22	194	221	220
DNAJC4	199	662	882
VEGFB	4237	3818	5299
FKBP2	1162	1650	1838
PPP1R14B	3243	2789	3367
PLCB3	207	89	293
BAD	2458	2371	1966
GPR137	2182	1377	1132
KCNK4	413	62	201
TEX40	404	293	360
ESRRA	927	1727	2651
TRMT112	1120	2186	1758
PRDX5	1800	1063	740
CCDC88B	1528	2606	2558
RPS6KA4	2753	2280	2943
SLC22A11	440	1680	1296
SLC22A12	2179	787	2727
NRXN2	951	797	921
RASGRP2	4203	7137	7237
PYGM	1033	738	678
SF1	4165	2041	2398
MAP4K2	4567	2322	2982
MEN1	3007	1678	6260
CDC42BPG	770	963	1141
EHD1	2223	1394	1837
ATG2A	1790	2253	1318
PPP2R5B	45	48	65
GPHA2	435	570	512
MAJIN	2772	2464	1142
BATF2	367	166	307
ARL2	18917	3631	10080
ARL2-SNX15	163	298	138
SNX15	1816	2027	2068
SAC3D1	52	74	78
NAALADL1	2170	3610	4100
CDCA5	1409	724	925
ZFPL1	1327	702	991
TMEM262	344	201	483
VPS51	17064	5783	7360
TM7SF2	4882	15297	9346
ZNHIT2	426	400	729
FAU	3997	2512	2502
SYVN1	402	247	549
MRPL49	5426	2698	3307
SPDYC	167	257	172
CAPN1	250	205	283
POLA2	337	455	922
CDC42EP2	490	373	371
DPF2	986	791	716
TIGD3	1060	1217	1406
SLC25A45	1897	1546	2343
FRMD8	43	34	60
AP000769.1	3024	1959	5448
SCYL1	1556	3253	2166
LTBP3	1525	711	1865
SSSCA1	936	1709	440
FAM89B	575	435	1081
EHBP1L1	740	1125	1161
KCNK7	162	499	505
MAP3K11	619	1206	616
PCNX3	2680	3524	2053
SIPA1	721	1054	903
RELA	874	986	1165
KAT5	1267	1277	3819
RNASEH2C	2509	1621	2505
AP5B1	1144	490	1096
OVOL1	606	1298	749
CFL1	1137	760	540
SNX32	2374	1548	922
MUS81	243	263	454
EFEMP2	802	1164	1259
CTSW	2451	1225	1829
FIBP	2166	3799	4705
CCDC85B	2219	3213	2812
FOSL1	1369	759	193
C11orf68	376	2987	1112
DRAP1	2181	1144	1448
TSGA10IP	1990	3098	4446
SART1	10321	9806	9774
EIF1AD	1359	736	1116
BANF1	2001	1853	1117
CST6	178	160	189
CATSPER1	92	79	131
GAL3ST3	4540	3903	4675
SF3B2	1735	1959	1656
PACS1	1801	4424	3135
KLC2	1854	1196	1183
RAB1B	940	977	867
CNIH2	3143	7672	7789
YIF1A	147	134	83
TMEM151A	1281	1269	438
CD248	1946	1400	1296
RIN1	5659	2910	2152
BRMS1	2623	1600	2920
B4GAT1	652	1028	1605
SLC29A2	933	605	226
NPAS4	160	202	131
MRPL11	1020	1842	1820
PELI3	1533	2211	3404
DPP3	3639	2762	619
CTD-3074O7.11	291	267	508
BBS1	504	276	543
ZDHHC24	1152	1220	2040
ACTN3	5350	1679	2823
CTSF	2510	3790	2540
CCDC87	2656	1612	1690
CCS	5391	3432	5773
RBM14	168	143	383
RBM14-RBM4	195	302	265
RBM4	2702	6757	4679
RBM4B	711	725	816
SPTBN2	1550	2004	821
C11orf80	1809	1987	1115
RCE1	0	1	1
PC	2190	2945	7927
LRFN4	896	2166	775
C11orf86	1432	1854	2888
SYT12	4121	3521	6250
RHOD	209	414	191
KDM2A	3602	2110	1628
GRK2	1974	1556	880
ANKRD13D	1952	950	664
SSH3	752	400	1031
RAD9A	4539	2528	2796
POLD4	3522	2999	2734
AP003419.11	1948	1169	1399
CLCF1	1525	1208	1186
PPP1CA	413	229	495
TBC1D10C	1294	1554	1509
CARNS1	4660	5673	3191
RPS6KB2	10951	5631	7411
CORO1B	2871	1381	1073
PTPRCAP	1407	3541	3393
GPR152	4235	3105	3543
CABP4	1694	3249	1323
TMEM134	1042	592	1674
AIP	10113	3493	5665
PITPNM1	2254	1551	2198
CDK2AP2	1583	1062	1268
CABP2	902	784	463
GSTP1	423	253	439
NDUFV1	1063	563	1406
NUDT8	11573	19023	14544
TBX10	3133	3461	3738
ACY3	168	316	118
ALDH3B2	366	732	428
UNC93B1	1967	721	1059
ALDH3B1	2371	2603	3793
NDUFS8	1660	946	724
TCIRG1	1280	1830	1444
CHKA	554	257	590
KMT5B	5093	6008	4588
C11orf24	367	387	573
LRP5	102	158	180
PPP6R3	1459	1078	718
GAL	3810	2076	5595
TESMIN	2241	1755	1819
CPT1A	310	535	894
MRPL21	824	996	1118
IGHMBP2	2113	1317	1399
MRGPRD	307	425	223
MRGPRF	191	378	224
TPCN2	9411	5465	5807
MYEOV	1485	1946	1381
CCND1	2334	2285	1121
ORAOV1	2181	3853	2098
AP001888.1	629	1234	1141
FGF19	380	251	401
FGF4	1104	1126	1290
FGF3	3825	7067	4658
ANO1	5027	7258	7421
FADD	4862	4306	5202
PPFIA1	2374	4070	4262
CTTN	918	1871	2571
SHANK2	1836	752	835
DHCR7	1777	2586	2036
NADSYN1	2474	4256	3000
KRTAP5-7	13942	23872	8926
KRTAP5-8	3458	8617	3534
KRTAP5-9	637	580	324
KRTAP5-10	995	1392	925
KRTAP5-11	3349	5251	3502
FAM86C1	3629	1660	2794
DEFB108B	3962	1484	978
RP11-849H4.2	3469	2766	2844
CTD-2313N18.7	138	88	183
RNF121	2530	4478	3013
IL18BP	666	1624	1030
NUMA1	925	1129	1560
LRTOMT	812	1749	462
LAMTOR1	6800	6179	9972
ANAPC15	1661	788	772
FOLR3	2965	3952	2045
FOLR1	3320	2124	2507
FOLR2	1239	2211	1867
INPPL1	1524	1375	1643
PHOX2A	446	820	893
CLPB	2570	1863	1963
PDE2A	5837	3325	4692
ARAP1	1733	1293	1858
STARD10	1555	1142	624
ATG16L2	51	44	75
FCHSD2	5357	3055	4030
P2RY2	407	374	151
P2RY6	5944	2587	5397
ARHGEF17	1	0	0
RELT	4073	7267	3974
FAM168A	316	583	207
PLEKHB1	1484	921	1656
RAB6A	1325	951	972
MRPL48	863	1088	578
COA4	1624	3419	2116
PAAF1	5843	4412	2026
DNAJB13	3426	3899	1642
UCP2	529	351	819
UCP3	372	245	357
C2CD3	540	462	430
PPME1	818	1191	2583
P4HA3	2756	1800	1749
PGM2L1	1422	998	787
KCNE3	129	178	101
LIPT2	1126	674	922
POLD3	2053	950	4153
CHRDL2	2708	2600	2517
RNF169	1108	1334	950
XRRA1	687	342	769
SPCS2	215	413	340
NEU3	676	977	481
OR2AT4	1539	573	1281
SLCO2B1	1635	1038	1344
TPBGL	4559	4829	5468
ARRB1	4170	8105	5905
RPS3	1112	3046	2610
KLHL35	632	2143	952
GDPD5	2491	2185	3216
SERPINH1	2386	2013	3157
MAP6	5958	3852	5645
MOGAT2	1271	357	705
DGAT2	8730	9517	6102
UVRAG	145	254	331
WNT11	1522	1357	1712
THAP12	822	905	942
RP11-111M22.2	189	261	359
EMSY	752	1058	1343
LRRC32	1668	1127	689
TSKU	273	281	474
ACER3	12	13	18
B3GNT6	2579	3590	2495
CAPN5	364	281	507
OMP	352	413	302
MYO7A	3820	2320	4669
GDPD4	2224	2822	2458
PAK1	6787	11246	7708
CLNS1A	1578	1278	1616
AQP11	2931	2948	906
RSF1	1373	1779	1213
AAMDC	701	658	414
INTS4	155	109	134
KCTD14	1948	4444	1822
NDUFC2-KCTD14	3631	2541	4300
THRSP	5500	3119	6177
NDUFC2	1587	3689	4858
ALG8	371	403	552
KCTD21	1333	2681	4020
USP35	317	431	1202
GAB2	1328	1838	2264
NARS2	1398	1750	2051
TENM4	1366	3444	2291
FAM181B	1400	1141	1093
PRCP	4944	5299	11292
DDIAS	1374	1735	935
RAB30	344	672	851
PCF11	9123	8469	8212
ANKRD42	250	159	127
CCDC90B	3232	3148	3182
DLG2	3033	3041	1465
TMEM126B	452	497	963
TMEM126A	810	1873	3470
CREBZF	1212	2307	845
CCDC89	8493	5977	5167
SYTL2	2690	1897	1963
CCDC83	2957	1244	585
PICALM	1212	1093	943
EED	1172	1047	1062
HIKESHI	488	689	873
CCDC81	316	504	441
ME3	8680	3274	5884
PRSS23	4742	7263	1429
FZD4	1736	1812	587
TMEM135	236	229	197
RAB38	6260	6158	2733
CTSC	1217	2058	1374
GRM5	411	330	865
TYR	2407	2921	3669
NOX4	2283	1636	1440
TRIM77	484	550	475
TRIM49	1044	1928	2352
TRIM64B	460	273	325
TRIM49D1	5678	1759	1866
TRIM49D2	1689	4811	2542
TRIM64	2404	1717	1844
TRIM49C	693	981	1692
UBTFL1	3849	5645	2785
NAALAD2	2242	2736	2086
CHORDC1	5299	3136	6725
FAT3	1168	967	346
MTNR1B	2862	1951	1216
SLC36A4	107	80	46
CCDC67	1209	2286	838
SMCO4	767	778	264
CEP295	509	813	1659
TAF1D	1204	2244	1659
C11orf54	5783	3304	2867
MED17	5802	5218	7197
VSTM5	2272	3525	3484
HEPHL1	43	59	55
PANX1	10268	5244	3425
IZUMO1R	3347	3908	2489
GPR83	6574	5552	3800
MRE11A	1298	1742	1703
ANKRD49	3068	2779	1052
C11orf97	398	397	505
FUT4	151	200	101
PIWIL4	2247	1566	2414
AMOTL1	2698	2457	1643
CWC15	360	411	272
KDM4D	2974	2170	3906
KDM4E	16082	10902	7865
SRSF8	196	225	224
ENDOD1	309	162	188
SESN3	69	71	54
FAM76B	6300	5829	4117
CEP57	116	305	161
MTMR2	1860	863	563
MAML2	1290	970	1619
CCDC82	2129	2337	4102
JRKL	1172	510	1117
CNTN5	2156	3705	2335
ARHGAP42	487	164	145
TMEM133	91	46	80
PGR	2278	2398	1697
TRPC6	158	407	215
ANGPTL5	1724	1944	1227
CEP126	4889	3540	3017
C11orf70	785	890	890
YAP1	2240	3444	3571
BIRC3	3395	6580	5404
BIRC2	423	812	311
TMEM123	637	371	574
MMP7	523	1000	963
MMP20	4824	3165	6012
MMP27	10712	3050	2286
MMP8	867	1214	1931
MMP10	414	407	880
MMP1	2925	1346	1097
MMP3	2488	2515	3071
MMP12	85	192	183
MMP13	555	501	602
DCUN1D5	7678	6582	4330
DYNC2H1	701	705	1602
PDGFD	837	666	1109
DDI1	1353	4183	3230
CASP4	5720	10239	6852
CASP5	145	242	205
CASP1	538	1481	2956
CARD16	1496	2562	2035
CARD17	7624	5410	3659
CARD18	2483	3484	2842
GRIA4	1551	1668	1874
MSANTD4	5479	5285	8083
KBTBD3	83	121	115
AASDHPPT	316	361	690
GUCY1A2	602	1507	603
CWF19L2	7555	3985	2137
ALKBH8	181	91	192
ELMOD1	2150	1886	2016
SLN	2512	1330	1929
SLC35F2	221	225	153
RAB39A	152	185	150
CUL5	773	985	1034
ACAT1	1311	1496	1139
NPAT	175	130	132
ATM	6806	6595	6559
C11orf65	58	43	39
KDELC2	11259	7690	6579
EXPH5	663	1429	756
DDX10	1591	870	869
C11orf87	483	309	585
ZC3H12C	2654	3594	8673
RDX	393	249	325
FDX1	4762	7783	9735
ARHGAP20	4627	1574	381
C11orf53	200	314	410
COLCA2	205	257	213
POU2AF1	1412	1699	1275
BTG4	2126	1996	1896
C11orf88	2291	840	1646
LAYN	750	587	807
SIK2	309	646	448
PPP2R1B	2357	1598	4385
ALG9	4632	5561	5198
RP11-108O10.8	827	605	605
FDXACB1	1266	1051	791
C11orf1	4307	2547	4048
CRYAB	28	44	21
HSPB2	4185	7906	7700
HSPB2-C11orf52	1208	1123	1028
C11orf52	1415	1752	3501
DIXDC1	1555	850	1398
DLAT	1541	3212	1334
PIH1D2	1960	3460	2113
C11orf57	5411	3416	9481
TIMM8B	493	194	656
SDHD	643	729	590
AP002884.2	232	608	403
IL18	333	167	215
TEX12	920	751	193
BCO2	2363	3504	3069
PTS	1378	1290	1425
PLET1	9415	5174	4106
NCAM1	875	774	2016
TTC12	1803	1482	1971
ANKK1	6524	1445	2758
DRD2	4097	2079	1532
TMPRSS5	2032	1127	2692
ZW10	538	388	296
CLDN25	510	519	292
USP28	52	44	41
HTR3B	5884	974	2125
HTR3A	847	1105	864
ZBTB16	1024	792	893
NNMT	744	874	684
C11orf71	2878	1726	1774
RBM7	810	4362	1267
RP11-212D19.4	596	721	336
REXO2	1302	1310	1717
NXPE1	2729	1709	744
NXPE4	3030	2339	1171
NXPE2	6179	3570	3057
CADM1	1247	3241	1359
BUD13	1157	866	808
ZPR1	485	459	580
APOA5	2211	1567	2382
APOA4	1357	877	606
APOC3	180	369	240
APOA1	3514	1993	1814
SIK3	1960	1242	1011
PAFAH1B2	6484	14688	13511
SIDT2	4821	4500	3254
TAGLN	636	814	379
PCSK7	3185	1780	3502
RNF214	6167	2197	1518
BACE1	32	131	176
CEP164	2712	3876	2735
DSCAML1	1973	4084	3238
FXYD2	1222	1068	1553
FXYD6-FXYD2	6909	3175	4162
FXYD6	308	461	191
TMPRSS13	2708	977	3577
IL10RA	897	674	470
TMPRSS4-AS1	814	435	794
AP002962.1	2775	3910	6358
TMPRSS4	1085	382	804
SCN4B	11872	8099	10697
SCN2B	1363	683	869
JAML	9058	7018	7665
MPZL3	1467	1485	1518
MPZL2	251	281	116
CD3E	3135	695	1881
CD3D	5028	3177	4123
CD3G	992	894	798
UBE4A	396	1945	957
ATP5L	1302	1824	1136
KMT2A	6789	4405	2006
TTC36	3647	4862	3701
TMEM25	78	17	19
IFT46	2278	1858	2147
ARCN1	775	632	549
PHLDB1	1041	2366	791
TREH	3571	6685	6850
DDX6	477	1097	1135
CXCR5	3166	3369	2111
BCL9L	795	639	596
UPK2	3708	2734	2038
FOXR1	2483	5253	3912
CCDC84	1535	682	1358
RPS25	101	103	210
TRAPPC4	1216	653	1074
SLC37A4	4749	7655	8330
HYOU1	789	297	188
VPS11	2860	4909	2905
HMBS	8520	9384	7604
H2AFX	388	558	478
DPAGT1	948	1174	3028
C2CD2L	0	0	0
HINFP	272	161	162
ABCG4	1153	1182	1700
NLRX1	1228	999	902
PDZD3	4543	8342	8457
CCDC153	1249	1812	1317
CBL	265	194	68
MCAM	1039	1127	1279
RNF26	31	16	16
C1QTNF5	7431	5839	7600
MFRP	790	960	746
USP2	1519	1685	1053
THY1	1975	1656	2766
NECTIN1	4550	8405	5071
TRIM29	1156	550	637
OAF	1407	2156	655
POU2F3	1825	2384	2959
TMEM136	4579	5873	3691
ARHGEF12	1969	940	3521
GRIK4	96	143	29
TBCEL	2873	3960	2623
TECTA	1482	706	2224
SC5D	3013	3381	2764
SORL1	2	25	6
BLID	1755	1031	754
UBASH3B	18	26	19
CRTAM	523	593	567
C11orf63	2222	3070	5042
BSX	1507	627	700
HSPA8	3054	3587	1633
CLMP	636	853	395
GRAMD1B	2986	1296	1573
SCN3B	2294	3173	1257
ZNF202	1170	997	3209
OR6X1	1467	10771	6379
OR6M1	2471	3876	4558
TMEM225	2289	813	2015
OR8D4	3869	5366	2641
OR4D5	161	118	215
OR6T1	1088	605	528
OR10S1	3792	4045	2073
OR10G6	1084	1021	1511
OR10G4	1481	1290	545
OR10G9	914	1393	1247
OR10G8	9853	15543	11429
OR10G7	1152	2829	3301
VWA5A	2510	2209	2213
OR10D3	874	1164	1053
OR8G1	636	582	366
OR8G5	1517	1799	1680
OR8D1	92	122	103
OR8B2	2859	1781	2029
OR8B3	1474	8810	6506
OR8B4	472	396	370
OR8B8	2594	1978	2348
OR8B12	972	798	974
OR8A1	2077	944	1175
PANX3	1773	1311	1186
TBRG1	2330	3664	2114
SIAE	2049	1980	5218
SPA17	828	1297	1755
NRGN	260	184	126
VSIG2	8074	14021	10905
ESAM	2117	4771	9514
MSANTD2	2329	1886	1164
AP000866.1	4074	4571	2223
ROBO3	971	662	915
ROBO4	2714	2513	5142
HEPACAM	1114	1374	1893
HEPN1	102	135	95
CCDC15	1269	1817	1250
SLC37A2	1099	1187	1066
TMEM218	2570	1916	2345
PKNOX2	4999	16828	2924
FEZ1	501	1591	535
EI24	1773	3479	1429
STT3A	655	1511	909
CHEK1	3866	2843	3187
ACRV1	3797	4982	6989
PATE1	6267	4821	4248
PATE2	316	123	257
PATE3	1596	2572	2867
PATE4	274	166	335
HYLS1	219	162	80
PUS3	5538	10355	9113
DDX25	504	249	127
CDON	1039	1639	2012
RPUSD4	280	448	404
FAM118B	294	194	267
SRPRA	1146	965	993
FOXRED1	529	350	425
TIRAP	2204	2272	1558
DCPS	104	51	136
ST3GAL4	4925	3983	1804
KIRREL3	196	192	214
ETS1	1042	623	932
FLI1	3716	2067	3144
KCNJ1	4062	1477	2263
KCNJ5	3635	3811	3435
C11orf45	116	97	204
TP53AIP1	1577	959	462
ARHGAP32	7514	3663	1986
BARX2	774	590	750
TMEM45B	2814	4095	3004
NFRKB	3028	3538	2453
PRDM10	2856	1674	1856
APLP2	1175	484	537
ST14	818	432	914
ZBTB44	7055	4396	7142
ADAMTS8	101	84	30
ADAMTS15	1285	324	579
SNX19	3647	2851	2904
NTM	228	307	273
OPCML	4022	5954	7248
SPATA19	2307	1383	1865
IGSF9B	1494	849	1733
JAM3	481	729	509
NCAPD3	389	213	297
VPS26B	676	1860	508
THYN1	146	170	132
ACAD8	1574	1342	1398
GLB1L3	2590	2803	1949
GLB1L2	797	547	923
B3GAT1	1670	6448	2017
TUBB8	2147	843	1859
ZMYND11	1742	1071	1252
DIP2C	1897	1252	928
PRR26	2952	2557	1380
LARP4B	4635	6448	3475
GTPBP4	6202	5362	2206
IDI2	999	519	804
IDI1	594	519	1181
WDR37	1665	1040	785
ADARB2	981	2706	4285
PFKP	2479	4500	3156
PITRM1	3290	3835	4863
KLF6	1035	2721	1258
AKR1E2	858	1355	412
AKR1C1	97	75	67
AKR1C2	1917	1967	958
AKR1C3	1916	1464	2146
AKR1C4	1118	838	1556
UCN3	3328	2350	3001
TUBAL3	761	477	797
NET1	3507	3060	1289
CALML5	84	127	208
CALML3	6391	4239	1490
ASB13	6672	5119	6218
FAM208B	2773	1275	2318
GDI2	1280	866	478
ANKRD16	2498	2957	1552
FBXO18	9539	6821	9757
IL15RA	6083	8020	2955
IL2RA	2527	3849	3231
RBM17	1175	964	1607
PFKFB3	1263	3781	1448
PRKCQ	1367	1312	1365
SFMBT2	13546	12432	7812
ITIH5	691	586	353
ITIH2	1807	2647	1465
KIN	6031	3039	4869
ATP5C1	502	593	2061
TAF3	5545	2713	2322
GATA3	196	728	218
CELF2	2252	725	1754
USP6NL	668	777	1313
ECHDC3	1464	995	969
PROSER2	184	155	276
UPF2	135	174	340
DHTKD1	2291	1462	2836
SEC61A2	6097	8719	13928
NUDT5	365	430	377
CDC123	699	1387	1012
CAMK1D	2563	8512	8501
CCDC3	6682	10053	4128
OPTN	7712	3443	3714
MCM10	3552	7964	4667
UCMA	22088	8550	9853
PHYH	10	12	6
SEPHS1	3307	4360	6447
BEND7	2783	2590	3446
PRPF18	5344	3320	3935
RP11-295P9.13	1038	785	1744
FRMD4A	3460	3248	8005
FAM107B	953	2135	1234
CDNF	2174	4952	8012
HSPA14	2502	4630	2770
SUV39H2	1599	946	2196
DCLRE1C	8163	8291	10334
MEIG1	323	470	838
OLAH	192	196	221
ACBD7	235	479	742
RPP38	975	2254	699
NMT2	963	480	401
FAM171A1	2007	3474	2385
ITGA8	1064	849	652
FAM188A	1454	900	1829
PTER	1131	1249	1003
C1QL3	1391	2703	1239
RSU1	557	155	467
CUBN	3530	1997	1515
TRDMT1	1274	1706	1338
VIM	2764	3421	2469
ST8SIA6	2973	4411	2395
HACD1	506	403	859
STAM	1572	1469	2652
TMEM236	650	573	603
MRC1	296	345	95
SLC39A12	4309	3794	2283
CACNB2	647	2088	1092
NSUN6	800	719	1034
ARL5B	1215	1604	3067
MALRD1	1501	2232	3330
PLXDC2	577	244	769
NEBL	600	684	1170
C10orf113	5052	903	5677
CASC10	2341	1888	1599
SKIDA1	1129	1321	288
MLLT10	583	1618	1903
DNAJC1	5716	4651	4417
EBLN1	1851	816	990
COMMD3	1416	1993	1347
COMMD3-BMI1	947	1410	1088
BMI1	1868	5907	6176
SPAG6	15416	7241	6704
PIP4K2A	2297	2045	1271
ARMC3	3379	1671	2102
MSRB2	4434	1901	2973
PTF1A	1459	4104	1722
C10orf67	6228	8806	7502
OTUD1	2326	3294	4248
KIAA1217	782	917	887
ARHGAP21	5016	2304	4567
PRTFDC1	681	1772	2400
ENKUR	1933	927	974
THNSL1	2803	2618	1751
GPR158	1274	523	994
MYO3A	918	410	428
GAD2	3011	1124	1858
APBB1IP	915	841	549
PDSS1	1073	1824	1017
ABI1	528	515	631
ANKRD26	1825	980	2826
YME1L1	10782	12903	8586
MASTL	852	1838	1499
ACBD5	149	246	178
PTCHD3	1304	1591	3031
RAB18	443	446	806
MKX	2099	2728	1825
