#gene	sample4	sample5	sample6	sample7	sample8	sample9
SHANK2	1980	2056	1392	1277	1024	1738
DHCR7	718	3215	1711	2360	1248	6925
NADSYN1	6285	7588	4177	13472	5143	3669
KRTAP5-7	14171	10818	35450	5459	8084	17969
KRTAP5-8	9287	6494	5835	12843	5471	3871
KRTAP5-9	440	700	387	724	564	625
KRTAP5-10	1498	2007	1964	2731	1005	2078
KRTAP5-11	6149	5099	3642	5978	6884	10771
FAM86C1	2441	3416	2594	2830	3125	1946
DEFB108B	1822	2209	2800	1989	1822	546
RP11-849H4.2	3755	2713	2388	8090	4832	3163
CTD-2313N18.7	164	256	126	140	80	157
RNF121	6215	7605	4816	4791	9183	5273
IL18BP	765	346	989	531	851	1107
NUMA1	2709	894	918	2618	2169	1397
LRTOMT	1133	2593	2509	1226	1900	643
LAMTOR1	5108	11119	6768	17609	15186	10240
ANAPC15	2097	938	1067	922	1936	1139
FOLR3	4203	5944	5148	3269	2344	5851
FOLR1	2562	4427	5673	5723	6270	3593
FOLR2	2325	2718	1849	3541	1899	2684
INPPL1	801	1845	1451	1710	1128	1321
PHOX2A	1052	301	814	536	1166	749
CLPB	3843	3984	2337	3531	2197	4442
PDE2A	8270	2556	6974	5248	6547	7389
ARAP1	1266	1002	1854	1621	1079	1887
STARD10	1377	1511	643	746	700	1189
ATG16L2	137	132	214	85	56	125
FCHSD2	7977	7718	4464	6841	4782	4650
P2RY2	396	314	193	598	720	588
P2RY6	5586	1650	5628	5049	5419	3678
ARHGEF17	1	1	0	0	0	0
RELT	4489	7507	9205	11133	5443	2060
FAM168A	602	314	520	492	316	217
PLEKHB1	537	1201	1698	1052	1447	1640
RAB6A	971	2811	2900	1752	2341	1693
MRPL48	821	1153	371	465	430	1236
COA4	3753	4741	1338	2071	2060	3962
PAAF1	10657	2795	7266	5523	5421	3343
DNAJB13	6031	4329	4763	3315	2284	2835
UCP2	368	232	642	386	521	302
UCP3	917	578	372	271	665	406
C2CD3	465	696	1420	461	570	410
PPME1	914	1305	1594	1662	2634	1463
P4HA3	3948	2488	5938	2384	3358	2239
PGM2L1	1252	1993	1477	3112	2006	841
KCNE3	114	198	261	495	638	143
LIPT2	1233	1989	500	1013	1833	2138
POLD3	2121	3898	2943	2827	1102	2042
CHRDL2	2580	3427	1903	3035	4931	1634
RNF169	1204	610	816	541	764	1331
XRRA1	1196	463	1105	1392	1300	417
SPCS2	403	403	566	257	704	208
NEU3	1024	569	513	380	1586	788
OR2AT4	3857	2908	2990	1288	1657	1771
SLCO2B1	1239	1889	2217	2809	2092	2938
TPBGL	11614	4218	7421	4507	3434	7998
ARRB1	9273	7761	5274	5668	9622	4154
RPS3	5458	4451	5035	5950	6161	4159
KLHL35	1319	1596	1641	1746	1499	1685
GDPD5	1629	3236	1140	849	1838	1110
SERPINH1	5813	3553	4899	2177	1997	8917
MAP6	8957	6150	19483	9374	7427	13385
MOGAT2	1799	710	632	1625	1488	850
DGAT2	5596	14102	8627	7561	10889	5037
UVRAG	483	536	624	338	304	369
WNT11	5411	1627	1375	2407	2036	2171
THAP12	864	950	683	256	1071	728
RP11-111M22.2	347	625	245	229	120	189
EMSY	4611	1163	2593	1025	2869	1503
LRRC32	1143	1554	1178	2543	2034	1175
TSKU	574	935	640	813	434	534
ACER3	4	14	7	20	5	17
B3GNT6	3688	2227	3010	3574	4151	4270
CAPN5	783	622	306	208	478	827
OMP	433	240	310	337	338	502
MYO7A	6544	9363	8940	5845	10963	9176
GDPD4	4618	1799	1533	2442	5279	3074
PAK1	9081	10387	5096	15273	9027	13051
CLNS1A	2576	1448	3460	4600	1058	3660
AQP11	2574	1462	2125	2158	2163	2604
RSF1	3880	1061	8217	2668	2016	2514
AAMDC	275	383	967	788	405	286
INTS4	159	114	216	93	37	117
KCTD14	1416	5858	1871	1818	4494	4817
NDUFC2-KCTD14	2778	3213	2594	3328	3143	1767
THRSP	5795	5764	6729	1315	5472	6179
NDUFC2	3401	4312	5060	8056	5525	6836
ALG8	494	823	408	364	508	446
KCTD21	7093	2696	5199	1768	3899	4110
USP35	1029	1127	850	1217	587	1245
GAB2	2290	1766	2603	2054	2879	2998
NARS2	986	3574	3858	2781	453	1770
TENM4	2667	4683	3351	4251	1559	3760
FAM181B	1787	1541	971	2568	1479	1535
PRCP	3553	6659	4053	4817	8308	10740
DDIAS	2412	1556	3027	1443	1951	1880
RAB30	938	1120	752	744	774	1118
PCF11	9760	5825	7197	7079	9084	12690
ANKRD42	175	132	234	184	265	118
CCDC90B	3956	3719	2928	4043	4712	1613
DLG2	3701	3081	5701	1683	1651	4171
TMEM126B	1813	950	1140	410	1234	1295
TMEM126A	1459	2524	2779	1587	1132	3155
CREBZF	993	2321	430	2415	979	2588
CCDC89	8250	5250	8365	6253	5845	4868
SYTL2	1477	3728	2604	1252	3098	2303
CCDC83	1636	1053	2026	950	1317	1130
PICALM	2364	1877	2011	1205	5164	1342
EED	1773	1805	2318	1495	1184	864
HIKESHI	1092	1144	641	1644	377	494
CCDC81	456	456	563	594	393	270
ME3	2527	4794	6051	3647	9143	5680
PRSS23	7431	4109	6533	2355	2353	11407
FZD4	2652	1999	2920	2976	1164	2173
TMEM135	493	197	692	475	434	842
RAB38	3007	10298	7901	3944	6145	11093
CTSC	2446	1216	1571	3081	857	543
GRM5	198	486	589	365	779	375
TYR	4512	4004	4813	5247	4883	3173
NOX4	2108	1902	2825	1758	1734	1356
TRIM77	755	588	693	662	299	1027
TRIM49	2379	1047	2482	1267	3276	2036
TRIM64B	490	508	716	1073	669	204
TRIM49D1	5560	6493	1595	2393	6287	7359
TRIM49D2	3687	2844	6576	4855	2263	1846
TRIM64	1613	2492	3001	3391	1785	3262
TRIM49C	1757	1257	2135	1314	1143	774
UBTFL1	4881	5148	10634	3848	8866	4365
NAALAD2	3815	4494	3356	3909	4263	4206
CHORDC1	8120	8125	2418	5262	8651	3643
FAT3	711	1631	1085	2559	1668	921
MTNR1B	1507	3107	3797	3114	3230	1262
SLC36A4	80	43	193	100	71	127
CCDC67	3008	2350	1529	2405	2489	2354
SMCO4	608	423	971	825	1113	307
CEP295	2194	739	290	997	1473	570
TAF1D	1238	985	840	1590	930	1260
C11orf54	3681	2329	4079	3236	6189	1723
MED17	13708	10715	12803	14300	6510	18033
VSTM5	3103	4865	5483	3010	2925	4557
HEPHL1	21	57	57	79	40	42
PANX1	9582	6093	8005	8441	6443	8643
IZUMO1R	2179	4656	4004	5444	3456	3323
GPR83	8049	10261	7572	4355	7278	7067
MRE11A	1827	1055	1137	2153	1706	1914
ANKRD49	4228	4381	4528	3965	3389	4814
C11orf97	569	299	345	594	478	402
FUT4	329	257	350	225	137	184
PIWIL4	4145	3362	3497	2021	2585	4148
AMOTL1	2059	2238	2419	2437	1454	2925
CWC15	588	810	430	962	507	793
KDM4D	4631	2632	4287	2121	6645	4696
KDM4E	22233	12867	13127	17120	4006	16605
SRSF8	254	117	278	104	273	253
ENDOD1	311	452	381	149	191	79
SESN3	50	102	78	55	35	66
FAM76B	7114	7369	3856	6898	8987	4497
CEP57	295	359	113	190	277	135
MTMR2	1387	1214	783	1410	837	1040
MAML2	1132	2520	947	3136	1189	1845
CCDC82	4541	2903	8454	4613	2565	8040
JRKL	385	1409	1517	1140	947	779
CNTN5	1828	1564	3380	5605	4323	1681
ARHGAP42	481	498	182	869	622	543
TMEM133	64	56	171	131	104	66
PGR	1971	671	1057	2904	2039	3061
TRPC6	444	336	316	425	384	143
ANGPTL5	2737	3100	2666	1758	2828	1618
CEP126	3992	3582	6063	7769	6380	3470
C11orf70	1078	338	1199	761	717	543
YAP1	3245	6794	9930	4278	3792	1117
BIRC3	4728	6147	5625	6587	4142	3611
BIRC2	702	939	1186	399	647	756
TMEM123	1407	1002	814	728	970	1187
MMP7	751	667	1326	2727	1041	1171
MMP20	17128	6008	4706	4927	12488	10753
MMP27	6560	3453	4511	5373	1976	4803
MMP8	1506	1507	3273	1023	1955	2675
MMP10	1059	945	258	751	563	928
MMP1	1525	2549	3162	2013	2111	1378
MMP3	3209	2396	2530	3471	2408	1907
MMP12	225	62	76	94	180	158
MMP13	587	464	795	771	625	424
DCUN1D5	5809	12579	10898	5873	8141	8218
DYNC2H1	1310	1755	880	1497	1099	1562
PDGFD	1961	832	1902	903	1889	1404
DDI1	6747	1864	2797	4821	7089	3932
CASP4	8123	13468	4153	6777	2885	6912
CASP5	230	222	132	199	222	182
CASP1	2155	1503	822	2514	390	3004
CARD16	3399	2370	2382	2113	2654	1987
CARD17	4105	12573	10367	10639	4179	5689
CARD18	5794	3081	3027	3938	8235	1961
GRIA4	3164	1899	2169	3434	2347	1365
MSANTD4	4553	5019	9205	4869	6927	11012
KBTBD3	128	31	120	83	82	78
AASDHPPT	575	546	562	625	896	418
GUCY1A2	1529	1761	3310	1773	1653	2602
CWF19L2	5256	5807	4173	4461	6743	7200
ALKBH8	170	80	315	149	108	225
ELMOD1	3574	2188	1933	1629	2735	1967
SLN	3205	1522	3664	3886	1024	1892
SLC35F2	413	168	281	96	214	201
RAB39A	415	143	393	143	288	291
CUL5	1347	808	1542	1902	3159	1810
ACAT1	1370	2225	740	1223	1582	811
NPAT	506	247	304	361	256	407
ATM	10266	9542	19671	4164	5118	7822
C11orf65	70	65	58	81	22	33
KDELC2	8636	8110	17744	7399	13292	8018
EXPH5	2190	900	1785	2279	1195	1254
DDX10	2062	489	2576	2121	318	3150
C11orf87	378	431	316	503	682	196
ZC3H12C	4395	7552	9496	8701	9280	4831
RDX	1094	611	905	1114	641	722
FDX1	4248	8732	8491	6835	7188	5201
ARHGAP20	4284	5689	1936	3286	1970	4976
C11orf53	271	189	394	349	313	606
COLCA2	219	280	265	58	301	227
POU2AF1	2356	1353	911	1004	1475	589
BTG4	2082	3272	3006	2948	2263	1978
C11orf88	2284	2486	2052	986	2817	2264
LAYN	1632	530	1116	2077	2102	904
SIK2	930	929	356	493	373	729
PPP2R1B	5402	5412	4759	2627	4932	5433
ALG9	10579	9408	8220	4717	4049	5112
RP11-108O10.8	431	565	1087	565	457	317
FDXACB1	2090	2336	1288	1454	1849	623
C11orf1	4959	5207	6848	2356	6533	1797
CRYAB	33	37	53	28	20	32
HSPB2	10126	10825	5453	7078	8020	3296
HSPB2-C11orf52	2478	3213	2981	1713	2625	1089
C11orf52	4900	2579	3494	2067	3186	4057
DIXDC1	1295	1857	2775	1686	1863	1513
DLAT	2795	2597	994	1412	2557	1191
PIH1D2	3754	5434	3452	4341	6486	6367
C11orf57	5447	12017	4958	8773	10670	5794
TIMM8B	474	215	366	334	279	350
SDHD	1416	1493	699	1140	1091	816
AP002884.2	446	464	380	335	385	678
IL18	619	423	309	349	198	411
TEX12	1562	1336	1319	695	1498	1093
BCO2	3116	2251	2361	3552	1009	2451
PTS	533	1118	3143	856	752	1031
PLET1	6282	8934	9127	6448	9795	10572
NCAM1	3520	2284	2276	1219	3601	2585
TTC12	1041	2025	1358	2246	1285	1512
ANKK1	7993	2583	2259	2493	2526	5127
DRD2	4119	3854	2067	4944	6446	4212
TMPRSS5	3068	1124	1950	1399	3588	3049
ZW10	506	396	528	188	294	616
CLDN25	583	1066	588	798	885	336
USP28	44	30	84	120	63	60
HTR3B	3701	5372	2294	1684	3041	1671
HTR3A	1000	936	823	2106	1417	1746
ZBTB16	1595	1212	961	1285	1297	815
NNMT	2016	616	1226	1261	1028	1322
C11orf71	3144	3926	1347	2268	2527	993
RBM7	2210	2227	1463	2161	2040	2043
RP11-212D19.4	578	488	526	540	312	168
REXO2	2689	4652	3649	3006	2263	1591
NXPE1	1289	3789	2709	786	1894	2238
NXPE4	4609	3083	2493	3838	2392	1911
NXPE2	6768	3813	4328	5955	5693	8345
CADM1	2786	1670	3755	2058	1865	1458
BUD13	1576	1564	998	1113	1078	1520
ZPR1	819	861	390	1232	1020	963
APOA5	995	1783	2001	868	2833	3696
APOA4	608	821	835	835	1551	1411
APOC3	174	439	467	892	504	586
APOA1	2324	1711	1419	2117	3272	2676
SIK3	1848	776	685	1324	1779	615
PAFAH1B2	7057	8768	12821	14123	19066	22863
SIDT2	5792	6048	6837	10100	6145	6750
TAGLN	2603	859	2707	604	497	1418
PCSK7	4435	3985	4951	4230	6332	925
RNF214	3103	4599	3919	3367	3591	3763
BACE1	245	109	140	102	120	148
CEP164	3094	4071	5731	2306	1811	1297
DSCAML1	3023	5657	2359	3113	2792	5675
FXYD2	990	373	1415	703	2573	1485
FXYD6-FXYD2	9811	6749	7826	7218	10790	11382
FXYD6	308	241	163	196	576	228
TMPRSS13	5175	3307	3758	6434	3032	4028
IL10RA	444	855	663	815	1264	958
TMPRSS4-AS1	895	587	670	739	328	823
AP002962.1	6617	6284	10777	9791	7490	4248
TMPRSS4	916	984	1061	1277	472	878
SCN4B	8384	3955	6692	7894	18798	9288
SCN2B	890	830	547	598	487	862
JAML	9816	14402	11411	5057	7782	15036
MPZL3	857	4720	1604	2017	2456	2147
MPZL2	153	243	239	345	174	266
CD3E	1884	5012	5103	1528	2129	1911
CD3D	3398	5412	2078	1300	6009	4032
CD3G	784	700	1028	209	585	708
UBE4A	1022	1781	2330	1570	2546	1261
ATP5L	958	641	517	2483	1300	1077
KMT2A	3272	5074	4698	7646	6670	5972
TTC36	9862	5536	6624	8701	6457	9668
TMEM25	40	19	60	46	56	56
IFT46	1652	1840	2568	2452	1571	3613
ARCN1	1656	537	827	1841	2312	839
PHLDB1	2447	3696	1930	1189	2071	4397
TREH	2375	4622	4204	7473	16537	2411
DDX6	1516	1668	1280	1422	1108	1623
CXCR5	1718	2238	1959	1911	1833	2400
BCL9L	708	718	388	1337	858	676
UPK2	4406	7768	8259	7772	9781	4496
FOXR1	4739	7296	10589	3272	8158	5652
CCDC84	1795	1439	2191	2375	2541	1984
RPS25	104	181	147	201	186	227
TRAPPC4	606	1166	1314	1813	1714	1071
SLC37A4	10809	10556	7420	9723	9072	7781
HYOU1	587	433	224	629	684	151
VPS11	2900	6951	8358	3939	2835	2171
HMBS	4685	11751	7769	9737	7800	7376
H2AFX	421	868	416	566	722	717
DPAGT1	882	1477	2678	2523	1508	1175
C2CD2L	2	1	1	2	2	2
HINFP	499	326	195	122	189	42
ABCG4	1768	1895	1080	1934	1873	1592
NLRX1	1916	2941	3112	2577	2202	1516
PDZD3	7729	2774	9749	9905	8706	11505
CCDC153	1456	2536	1883	2806	1014	1218
CBL	403	260	445	202	285	256
MCAM	970	787	957	1390	375	531
RNF26	41	42	27	48	39	75
C1QTNF5	4070	8001	8241	4558	5410	5006
MFRP	1153	1851	980	718	1397	983
USP2	2780	3785	1569	3435	2788	2219
THY1	2916	3173	3185	7126	2292	5097
NECTIN1	4894	6255	8505	3147	5355	9230
TRIM29	873	773	732	1282	590	1044
OAF	1604	1731	3780	1192	918	1875
POU2F3	4783	1796	1838	3756	4419	3789
TMEM136	6393	4379	8891	5715	4740	3380
ARHGEF12	1732	1849	287	2703	1823	4394
GRIK4	119	130	55	161	131	184
TBCEL	7221	4101	4471	3340	4268	3378
TECTA	2108	3032	2196	1316	4477	2520
SC5D	2218	3598	4626	8243	5191	4221
SORL1	12	20	12	18	8	31
BLID	692	1404	1480	1196	2656	1608
UBASH3B	29	39	63	50	22	54
CRTAM	904	229	441	721	538	376
C11orf63	4392	5362	5033	4786	4343	9511
BSX	1049	1918	875	512	480	1121
HSPA8	2564	1944	1458	994	4575	830
CLMP	873	1161	892	394	1011	1365
GRAMD1B	2688	2256	1502	2268	2148	2724
SCN3B	2097	5799	5385	2153	3870	3488
ZNF202	2164	2923	2063	976	1465	3016
OR6X1	10671	13027	7161	10319	14327	11122
OR6M1	1755	5770	3421	2563	2299	2594
TMEM225	1004	2274	847	725	1156	521
OR8D4	6463	4474	6918	5968	9744	4045
OR4D5	273	283	370	268	309	88
OR6T1	672	1135	1275	1029	1582	948
OR10S1	1678	2692	4695	2952	1623	1808
OR10G6	1572	932	1478	1766	1507	2094
OR10G4	1386	3442	920	2520	1512	1442
OR10G9	2321	1866	1568	1218	2859	1569
OR10G8	20703	11104	11665	13349	13857	10975
OR10G7	2507	941	2423	2436	3893	1584
VWA5A	1981	4801	2253	1181	3150	2263
OR10D3	1133	2468	703	943	878	1375
OR8G1	802	526	1026	793	636	560
OR8G5	1022	3025	1963	2181	2178	3083
OR8D1	208	214	136	141	176	269
OR8B2	2618	2297	2630	2438	2959	3358
OR8B3	8234	3633	4670	3968	5803	6074
OR8B4	905	266	316	384	377	455
OR8B8	901	4674	1388	3024	5069	2650
OR8B12	657	2316	1477	1460	815	1248
OR8A1	645	2101	1087	2508	1534	2609
PANX3	1288	1825	3053	1487	1536	2002
TBRG1	3406	4838	4072	1973	5403	6569
SIAE	2378	5244	3905	4625	3461	4133
SPA17	1036	1663	1133	1269	906	987
NRGN	278	150	220	193	135	248
VSIG2	15362	8117	18158	15481	17025	10134
ESAM	2392	11775	10665	7879	15308	5255
MSANTD2	1336	2512	2863	2741	1261	2645
AP000866.1	7273	3488	2191	2198	5632	4027
ROBO3	1214	460	574	775	785	798
ROBO4	7235	7942	2615	3168	4654	5160
HEPACAM	4278	1860	3561	2802	824	966
HEPN1	80	101	47	152	142	95
CCDC15	1435	1853	1280	1633	1038	1360
SLC37A2	1633	951	1017	1266	1510	1235
TMEM218	2250	1878	1875	2215	1636	4932
PKNOX2	12266	5535	6337	4456	5275	12024
FEZ1	1234	726	618	936	739	2060
EI24	3277	2215	2505	2463	1528	4325
STT3A	1559	625	2042	596	662	2319
CHEK1	1998	1973	2801	5676	4775	6024
ACRV1	6010	2711	6161	3906	7617	8833
PATE1	3642	7786	3900	5958	4377	4353
PATE2	271	179	318	269	434	383
PATE3	3043	3088	8823	3499	5335	3385
PATE4	87	264	306	127	203	226
HYLS1	106	148	123	143	320	147
PUS3	10623	13729	7797	19702	16380	8585
DDX25	268	626	306	153	1207	344
CDON	796	1126	1663	1815	826	1069
RPUSD4	746	579	442	658	960	659
FAM118B	307	255	455	251	385	130
SRPRA	2263	1604	4284	1212	1464	2445
FOXRED1	654	384	667	928	713	556
TIRAP	2776	2394	1853	2396	2023	2184
DCPS	131	212	222	104	142	216
ST3GAL4	2107	9067	8710	4202	5523	3015
KIRREL3	208	319	176	213	255	103
ETS1	1450	2364	1601	1176	1458	4621
FLI1	4580	8834	5196	5266	2639	3188
KCNJ1	3347	5907	4559	2176	3250	6821
KCNJ5	4815	4392	4065	5432	6692	4232
C11orf45	112	99	128	121	235	57
TP53AIP1	1451	1534	2299	1805	693	2935
ARHGAP32	6229	3501	9419	10779	5677	1011
BARX2	1237	1025	766	691	1023	1057
TMEM45B	4433	1528	3516	1868	1886	4475
NFRKB	5282	2973	2268	931	5691	4859
PRDM10	4194	2182	2596	984	2452	4148
APLP2	846	984	345	1060	654	515
ST14	829	1076	670	347	598	1056
ZBTB44	10303	7812	2235	11880	5114	6575
ADAMTS8	162	126	119	47	94	196
ADAMTS15	668	841	570	955	1820	779
SNX19	5878	2696	7104	10093	4847	7792
NTM	325	794	342	992	459	587
OPCML	6207	9857	5311	6279	1157	9842
SPATA19	3583	2438	3558	1905	1138	1235
IGSF9B	1406	2165	1892	1489	1944	1539
JAM3	702	377	197	919	574	934
NCAPD3	159	350	292	234	441	525
VPS26B	413	929	541	1119	854	1671
THYN1	142	156	367	179	78	286
ACAD8	2129	2052	1669	1890	3088	1706
GLB1L3	4372	3797	4146	2922	2237	5282
GLB1L2	1086	870	893	1596	1445	1203
B3GAT1	6824	5953	6086	13259	6102	8085
TUBB8	4461	2721	3237	3701	2769	2322
ZMYND11	1835	602	2134	1331	2021	910
DIP2C	887	910	2024	2179	1805	2521
PRR26	2063	5609	5439	2318	2424	1985
LARP4B	7926	7370	10009	6675	1911	12510
GTPBP4	9820	5280	7593	9336	5544	4674
IDI2	364	992	462	269	812	2015
IDI1	866	695	1410	1361	1498	1171
WDR37	1639	973	1161	800	1241	684
ADARB2	4081	3573	6125	1641	2237	3430
PFKP	2247	4117	4408	798	2260	1364
PITRM1	4546	5693	6000	3308	5873	3974
KLF6	1705	2154	2755	3173	1757	1961
AKR1E2	1518	759	1555	2404	2120	1081
AKR1C1	115	106	44	81	83	141
AKR1C2	1391	1994	633	1735	1318	931
AKR1C3	2942	1132	3352	1434	2921	1652
AKR1C4	1176	1135	2922	793	3725	1704
UCN3	2524	3331	2298	2393	4500	2420
TUBAL3	310	769	824	1046	1050	1033
NET1	4487	1630	8065	2260	2921	3081
CALML5	206	269	166	337	219	127
CALML3	8240	4207	2793	5527	4076	3993
ASB13	6470	6550	5870	7172	5856	6490
FAM208B	1102	2681	1670	1592	2476	3750
GDI2	1019	1076	1493	1101	1899	1303
ANKRD16	3434	2733	2798	1968	1569	4412
FBXO18	4333	9596	7921	11385	8738	13398
IL15RA	4131	4608	4972	10799	7973	3626
IL2RA	1744	3574	4210	4984	2799	2794
RBM17	1191	1685	1321	2056	588	1332
PFKFB3	2638	2011	1532	1704	1055	3370
PRKCQ	1632	1671	1147	1623	1537	1582
SFMBT2	9874	14449	13463	11699	12916	7656
ITIH5	384	507	720	352	684	564
ITIH2	1980	3309	2059	2508	4512	1660
KIN	10412	4346	4312	8513	7197	2778
ATP5C1	2146	1266	1454	1250	1526	401
TAF3	7657	6760	6071	5504	4910	6327
GATA3	586	687	636	606	544	291
CELF2	2435	3188	1724	3568	4763	4176
USP6NL	1480	2589	568	938	814	2008
ECHDC3	1083	1941	2152	1848	2382	1318
PROSER2	209	243	81	264	268	196
UPF2	212	143	384	207	288	241
DHTKD1	4454	4260	6716	5164	8584	6248
SEC61A2	11180	10886	3102	13092	7297	10822
NUDT5	327	568	312	272	487	590
CDC123	1156	691	1645	1125	1758	933
CAMK1D	8124	4453	8142	6017	7156	11101
CCDC3	8571	7891	8758	4041	11921	4054
OPTN	10117	12366	7877	11871	7127	11344
MCM10	8539	3629	10025	2946	3482	2715
UCMA	12063	24192	25992	5990	10440	12946
PHYH	18	30	9	4	17	19
SEPHS1	4992	8616	5541	7581	4416	3746
BEND7	4199	4173	1942	1458	2424	4860
PRPF18	11765	5598	4841	3809	10269	5871
RP11-295P9.13	5784	6543	2491	3983	1962	2899
FRMD4A	8304	11942	9239	9338	6387	2256
FAM107B	1340	2242	2675	1756	2310	1570
CDNF	5898	2746	7739	7009	8819	3278
HSPA14	2356	5655	4994	4816	4872	9130
SUV39H2	6855	2698	3724	4875	2561	3071
DCLRE1C	7382	9077	8340	1439	3740	10833
MEIG1	928	563	1183	786	1634	1476
OLAH	212	100	199	226	43	502
ACBD7	823	824	801	726	1060	951
RPP38	2636	1608	2154	1403	1477	4804
NMT2	1143	959	640	1079	1398	1592
FAM171A1	3899	4946	3020	3284	7249	2990
ITGA8	514	1118	1626	1446	2648	601
FAM188A	1448	2352	1617	2395	1844	2159
PTER	1443	1008	1612	2428	1253	1352
C1QL3	2394	3401	2913	1576	7669	2396
RSU1	812	454	500	1351	970	446
CUBN	1512	1116	2569	935	2041	2262
TRDMT1	1509	5029	583	2823	3048	2345
VIM	2260	7260	4459	4398	2842	2769
ST8SIA6	2890	5303	5046	3501	5336	3650
HACD1	648	638	434	702	802	1356
STAM	3381	3244	3060	1900	2967	3613
TMEM236	890	1513	1303	1409	1666	1223
MRC1	342	118	196	542	189	439
SLC39A12	5548	1710	2680	4577	2994	1711
CACNB2	2336	1233	1966	2329	1474	654
NSUN6	1234	1693	1565	919	429	840
ARL5B	2077	3998	3171	2166	2782	3176
MALRD1	1562	2865	2778	1553	2100	3171
PLXDC2	1649	906	1119	1223	1036	1351
NEBL	736	847	1426	468	880	513
C10orf113	6925	4034	4313	6358	6514	3245
CASC10	1481	1525	2287	2728	5365	2691
SKIDA1	1045	4014	2471	1142	1440	1237
MLLT10	3496	1775	1880	2344	3120	2956
DNAJC1	8771	7525	9426	12899	6015	6014
EBLN1	3536	2503	1714	2012	2526	1550
COMMD3	2038	2461	3485	2455	3493	2085
COMMD3-BMI1	902	1873	984	2172	2060	1368
BMI1	5798	5168	3429	3759	3031	6161
SPAG6	11507	9148	10559	13890	4973	6545
PIP4K2A	4537	3800	3277	5201	4685	1514
ARMC3	1400	2501	3505	3685	1071	1619
MSRB2	5892	6697	2268	6969	2174	6586
PTF1A	2613	4759	4867	4437	2384	5474
C10orf67	10412	8319	9110	8062	9642	1630
OTUD1	2525	4521	2536	5829	3435	2764
KIAA1217	1179	997	629	1154	797	683
ARHGAP21	5812	4163	3517	5848	3295	5391
PRTFDC1	4593	3760	2605	2552	2599	4893
ENKUR	768	886	2632	1298	1151	2688
THNSL1	1950	2128	1909	2465	1348	1679
GPR158	1324	2372	1576	1536	442	2254
MYO3A	817	660	490	960	362	224
GAD2	1958	3667	2060	2487	1428	2096
APBB1IP	1326	1346	1010	455	1831	601
PDSS1	1554	986	1071	2093	2395	3281
ABI1	890	703	513	1324	1496	789
ANKRD26	1505	2128	4265	2882	1234	2628
YME1L1	8328	16044	9816	14775	11710	16735
MASTL	3599	1161	2331	1749	2866	4809
ACBD5	164	235	246	305	266	258
PTCHD3	2780	2118	1227	1290	5476	2664
RAB18	705	1645	561	785	1041	949
MKX	2364	3342	1640	2705	2214	3825
ARMC4	3802	4930	5697	11752	5093	7974
MPP7	2687	5132	2563	5360	4272	3740
WAC	2002	1968	2496	1607	2662	2947
BAMBI	3054	547	1088	1269	920	1447
LYZL1	463	346	196	239	245	240
SVIL	3573	11341	8855	10219	6923	12135
KIAA1462	3899	6300	7972	9930	6490	3701
MTPAP	647	2576	1500	790	1581	1190
MAP3K8	24	54	35	39	51	31
LYZL2	138	153	200	316	197	146
ZNF438	10229	3615	5972	2893	4022	6423
ZEB1	7582	5126	8443	2644	5810	2382
ARHGAP12	2154	917	1841	2236	694	1741
KIF5B	2043	3462	2475	2558	2553	4758
EPC1	2785	2855	4626	4480	1862	1933
CCDC7	2678	2109	1709	3358	3212	669
AL356053.1	2347	1342	835	2966	1228	831
ITGB1	2382	4282	1752	3189	3751	3102
NRP1	709	727	1842	669	1171	1301
PARD3	317	251	516	142	165	207
CUL2	5331	2396	1879	3550	3086	4871
CREM	106	152	109	147	118	64
CCNY	2321	2178	3033	1932	2394	2509
GJD4	1307	5986	2748	3614	5001	5056
FZD8	164	161	163	207	244	126
ANKRD30A	7147	8074	10786	8087	4376	8287
MTRNR2L7	317	500	442	645	546	242
AL135791.1	2652	5326	3819	8296	9194	5191
ZNF248	871	896	753	1911	1007	1551
ZNF25	1961	805	551	660	775	2566
ZNF33A	1800	433	761	628	661	796
ZNF37A	3625	1291	2433	6542	2431	1754
ZNF33B	19010	13967	16904	29184	24709	27443
BMS1	1555	1070	1378	2822	1792	1433
RET	420	328	293	101	416	170
CSGALNACT2	57	97	65	98	62	16
RASGEF1A	40	15	54	96	101	40
FXYD4	2006	2390	984	2362	1339	1542
HNRNPF	1403	1108	2300	3240	2096	3092
ZNF487	15548	6798	12524	11374	7177	17154
ZNF239	6896	2454	3180	1828	7155	7664
ZNF485	2718	4993	14485	3581	4216	6481
ZNF32	2654	5088	2459	3167	2702	3439
C10orf142	920	1415	1085	1092	845	1786
CXCL12	539	1055	309	190	183	793
TMEM72	1390	2403	765	3849	4332	2384
RASSF4	1934	712	954	552	1035	763
C10orf10	4488	6080	1444	3497	2155	5235
ZNF22	6501	6549	8943	6085	12893	7764
OR13A1	1524	2360	1140	1159	2179	1781
ALOX5	977	592	418	422	211	264
MARCH8	351	487	889	324	556	704
ZFAND4	1905	2547	2355	2265	2645	2207
FAM21C	163	162	299	115	232	110
AGAP4	3306	4138	2360	2108	1929	1643
TIMM23	1868	4447	4971	1870	4500	2998
NCOA4	287	298	237	133	194	151
MSMB	96	99	38	54	82	50
ANTXRL	505	591	839	670	592	503
AGAP14P	128	200	248	122	184	142
ANXA8L1	1269	1084	1124	2952	1151	3010
